,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
147,0.1459818,0.084263414,0.013838938,5.3076166e-10,4.080166,34.826733,6.884913e-07,0.33112445,2.732388,6.4889355e-10,198.40924,180.49728,-3.427325e-07
148,0.14429487,0.081767984,0.02055786,5.860042e-10,4.6940465,34.849888,6.076481e-07,0.3258805,2.7268307,6.368127e-10,195.94368,180.49728,-2.4613175e-07
149,0.1440214,0.079329886,0.031198129,6.5857214e-10,5.357033,34.872948,5.149473e-07,0.3201212,2.7861688,6.1732713e-10,161.07072,180.49728,-6.4283546e-07
150,0.12486402,0.056029893,0.023350867,5.2163457e-10,6.4144154,34.91699,4.0712916e-07,0.30421683,2.5365472,5.9260497e-10,208.46645,180.49728,-1.9514132e-06
151,0.12594093,0.060605016,0.020651717,5.814454e-10,5.9472117,34.907497,3.9630473e-07,0.3125281,2.5803182,5.801932e-10,199.91579,180.49728,-1.5770934e-07
152,0.13874675,0.07529753,0.02893365,6.9089634e-10,5.3637486,34.879517,4.2509927e-07,0.32086104,2.7994468,5.7133637e-10,147.18318,180.49728,-1.4062789e-06
153,0.15029688,0.091286525,0.030851675,7.8991824e-10,4.5034094,34.83854,4.6163206e-07,0.33474344,2.9855175,5.601364e-10,115.13391,180.49728,-1.839179e-07
154,0.15155867,0.0945797,0.024372509,7.1210793e-10,3.812866,34.81142,4.971981e-07,0.3420398,3.0151637,5.539832e-10,112.93067,180.49728,-1.6090476e-07
155,0.14976305,0.092319034,0.019298984,6.2332267e-10,3.575783,34.808994,5.2129496e-07,0.3422737,2.9821687,5.5289695e-10,117.7484,180.49728,-1.9822245e-07
156,0.1468373,0.0881221,0.012052146,5.4676136e-10,3.4051204,34.81515,5.8206774e-07,0.34070694,2.8846147,5.66421e-10,143.87833,180.49728,-2.563315e-07
157,0.14607471,0.08658865,0.008992781,5.1089916e-10,3.3691363,34.82504,6.28977e-07,0.3393002,2.8442762,5.7754423e-10,152.29977,180.49728,-2.550418e-07
158,0.14427355,0.084060475,0.007552548,5.0025983e-10,3.5018308,34.839443,6.4416287e-07,0.3368751,2.8019502,5.813581e-10,160.54655,180.49728,-2.6032075e-07
159,0.14017898,0.07943256,2.7850267e-09,4.5619353e-10,3.5675752,34.851498,6.6748123e-07,0.33256522,2.6731489,5.867877e-10,203.32397,180.49728,-2.521213e-07
160,0.13561459,0.07280631,1.5802194e-09,4.2039894e-10,3.6639986,34.863613,6.675682e-07,0.33035678,2.5789156,5.8568783e-10,243.16771,180.49728,-5.191319e-07
161,0.1298313,0.0659506,1.8871182e-09,4.174954e-10,4.0265007,34.840294,5.5234557e-07,0.3280605,2.5233266,5.558035e-10,268.86377,180.49728,-2.866394e-06
164,0.12886325,0.05803019,4.155993e-10,2.559626e-10,1.537793,34.39738,1.3214017e-07,0.34174627,2.9034207,4.789596e-10,81.58776,180.49728,-4.972693e-07
165,0.05843384,4.3558393e-10,2.2522206e-10,1.6586049e-10,0.9370794,34.35883,8.022533e-08,0.3170365,2.5472374,4.9065524e-10,84.199165,180.49728,-9.00553e-08
166,0.10003094,0.00954844,2.6287963e-10,1.8828315e-10,0.52327865,34.35935,1.04134294e-07,0.33287263,2.7031283,5.013686e-10,85.46206,180.49728,-8.329408e-08
167,0.13092744,0.04804145,3.0951056e-10,2.161411e-10,0.39718246,34.39546,1.4088886e-07,0.34320137,2.8422933,5.156464e-10,87.752495,180.49728,-1.3215879e-07
168,0.14620389,0.07667963,4.04844e-10,2.361797e-10,0.33183837,34.43841,1.9632948e-07,0.35656008,2.9628832,5.3048893e-10,96.41867,180.49728,-2.0454468e-07
169,0.15404043,0.08869547,4.714682e-10,2.502539e-10,0.29875332,34.486782,2.7507136e-07,0.36209586,2.989262,5.4889154e-10,108.01417,180.49728,-1.7717434e-07
170,0.16328168,0.10216514,5.515209e-10,2.7663888e-10,0.36590138,34.541542,3.9580098e-07,0.3677812,3.0643845,5.7628424e-10,109.73169,180.49728,-2.0744994e-07
