,bn,bs,sn,ss,sst,sal,po4,prey,fe,mld,light,stratification
37,4.4925202e-10,1.7260825e-10,6.9249925e-11,4.0411986e-11,-0.50573754,34.365982,1.0438544e-06,0.18995105,2.7344377e-10,89.470116,103.99735,9.502233e-07
38,1.2690761e-09,5.3016547e-10,8.71831e-11,4.7042183e-11,0.0966391,34.400555,1.0174613e-06,0.21357216,2.7179498e-10,115.5631,103.99735,-1.3393073e-07
39,4.2800887e-09,1.85149e-09,1.3412517e-10,7.485476e-11,0.8004715,34.445717,1.069914e-06,0.23835546,2.8815164e-10,150.05823,103.99735,-4.476988e-07
40,6.7516006e-09,2.772591e-09,1.4681797e-10,7.816834e-11,1.4489663,34.485798,1.1383088e-06,0.2356852,3.0677957e-10,165.88248,103.99735,1.9666382e-07
41,9.193441e-09,3.5945513e-09,1.6019018e-10,8.1096546e-11,1.939141,34.517574,1.2135e-06,0.23439734,3.260401e-10,197.4487,103.99735,4.3370164e-08
42,1.0506384e-08,4.0949093e-09,1.6398066e-10,8.189691e-11,1.9739187,34.527866,1.2592053e-06,0.23542424,3.3564998e-10,199.93222,103.99735,-1.794134e-07
43,1.0504787e-08,4.1764134e-09,1.6177777e-10,8.107376e-11,1.7757622,34.53117,1.3041387e-06,0.23661001,3.4404826e-10,199.20815,103.99735,-1.9995821e-07
44,9.068806e-09,3.792432e-09,1.5083754e-10,7.8541354e-11,1.2304697,34.517467,1.3105199e-06,0.24013653,3.412686e-10,184.54477,103.99735,-8.0962207e-07
45,4.877347e-09,2.1594715e-09,1.3220332e-10,7.2373635e-11,0.45587382,34.48996,1.2846587e-06,0.23816687,3.281231e-10,175.03172,103.99735,-5.447274e-07
46,1.6005823e-09,6.9860245e-10,9.092947e-11,4.8927307e-11,-0.18715903,34.4446,1.2190661e-06,0.2214569,3.0754282e-10,95.611084,103.99735,-4.6922744e-07
47,3.9565645e-10,1.5159415e-10,6.7192876e-11,3.8196418e-11,-0.66826344,34.38772,1.1460595e-06,0.1974129,2.855318e-10,79.43119,103.99735,-4.1167658e-07
48,3.2338426e-10,1.2403917e-10,6.1751486e-11,3.5228508e-11,-0.8679308,34.34524,1.1216052e-06,0.17744133,2.776613e-10,75.92426,103.99735,-4.6636976e-07
49,2.0652596e-10,8.043315e-11,4.8036512e-11,2.4097042e-11,-0.95851433,34.311348,1.1158018e-06,0.13685504,2.7467428e-10,80.147934,103.99735,-2.8697437e-07
50,3.1063194e-10,1.2100528e-10,5.493469e-11,2.7527189e-11,-0.84417224,34.3227,1.1331642e-06,0.17231598,2.796114e-10,83.29962,103.99735,-2.8221672e-07
51,5.772978e-10,2.2335402e-10,7.259121e-11,4.0194893e-11,-0.74126565,34.34246,1.1426472e-06,0.20220864,2.8228186e-10,84.15624,103.99735,-2.0769266e-07
52,4.1051598e-09,1.8901352e-09,1.2696649e-10,7.1040965e-11,-0.09345783,34.42032,1.2760513e-06,0.24277823,3.195066e-10,154.64497,103.99735,-8.085965e-08
53,5.058579e-09,2.1964854e-09,1.3290667e-10,7.23758e-11,0.533772,34.47126,1.3370628e-06,0.23736542,3.3808367e-10,200.1069,103.99735,1.0143867e-07
54,2.552908e-09,1.0128542e-09,1.1656588e-10,6.5773324e-11,0.6487339,34.48814,1.3249295e-06,0.21363808,3.3452402e-10,263.91815,103.99735,-5.376644e-07
55,1.5533891e-09,6.2025385e-10,1.0354464e-10,6.077052e-11,0.10761709,34.470882,1.2599252e-06,0.20921516,3.1485853e-10,269.81067,103.99735,-9.871007e-07
56,2.36672e-10,9.3288065e-11,5.0631544e-11,2.4947357e-11,-0.82107276,34.36878,1.053515e-06,0.15347508,2.6099925e-10,88.67386,103.99735,-6.265293e-07
57,1.1770554e-10,4.539019e-11,3.268265e-11,1.2771146e-11,-1.456411,34.20844,8.884661e-07,0.086816214,2.2408528e-10,74.24707,103.99735,-4.888573e-07
58,9.217595e-11,3.0912006e-11,2.3169295e-11,5.210946e-12,-1.7069753,34.05725,7.817206e-07,0.045653585,2.0607131e-10,70.708405,103.99735,-3.0837555e-07
59,7.854238e-11,2.1355398e-11,1.9400677e-11,1.6683525e-12,-1.7655065,33.988575,7.4845434e-07,3.6248891e-06,2.0426959e-10,68.91291,103.99735,3.730122e-08
60,7.7556864e-11,2.0935602e-11,1.7113458e-11,1.226246e-12,-1.7627634,34.009342,8.2080237e-07,4.8651327e-06,2.2430467e-10,71.05485,103.99735,-1.0350311e-07
61,7.5647565e-11,2.021516e-11,1.995593e-11,1.5137734e-25,-1.7759784,33.993626,9.1966746e-07,2.3425896e-06,2.502133e-10,69.87459,103.99735,-5.1530858e-08
62,7.706383e-11,2.0491426e-11,1.9955235e-11,3.1157503e-19,-1.7760319,34.010807,1.0047917e-06,2.6350963e-06,2.7156802e-10,69.69691,103.99735,-7.7292825e-08
63,7.658605e-11,2.031005e-11,1.6876986e-11,2.0559028e-20,-1.7755466,34.00462,1.0604133e-06,3.2260962e-06,2.8414068e-10,70.669205,103.99735,-1.3273907e-07
64,7.626126e-11,2.0398285e-11,1.7543784e-11,6.468857e-14,-1.7747815,34.02121,1.0684297e-06,6.667809e-06,2.838633e-10,70.95485,103.99735,-1.762356e-07
65,7.648677e-11,2.0502544e-11,1.7569435e-11,4.5177763e-12,-1.7738034,34.034954,1.0514873e-06,2.7716578e-05,2.7727703e-10,68.95156,103.99735,-2.4842726e-07
66,7.8067317e-11,2.2071317e-11,1.8199066e-11,7.8545547e-13,-1.7557213,34.04949,9.980218e-07,0.00011801151,2.6139116e-10,69.86049,103.99735,-9.3133714e-08
67,1.11153454e-10,3.846914e-11,2.521355e-11,6.5772444e-12,-1.669291,34.08056,9.666935e-07,0.06381377,2.5408095e-10,72.85641,103.99735,-1.1317364e-07
68,1.2762096e-10,4.7428724e-11,3.238578e-11,1.344702e-11,-1.5840371,34.078983,9.220204e-07,0.093294345,2.4186678e-10,74.37143,103.99735,-2.588204e-07
69,1.1561086e-10,4.3591377e-11,3.3629332e-11,1.5959949e-11,-1.5058358,34.066124,8.7118167e-07,0.08276,2.2825568e-10,71.3824,103.99735,-1.2010501e-07
70,1.2799482e-10,4.942458e-11,3.7896495e-11,1.964106e-11,-1.3633825,34.0509,8.4961465e-07,0.09388925,2.2316769e-10,70.537926,103.99735,-2.603979e-07
72,0.065804414,0.016198812,2.3226715e-10,1.3599491e-10,4.1107163,34.46708,1.2701296e-06,0.30750838,3.5473857e-10,113.87883,128.07674,-6.897286e-07
73,0.05178547,3.099098e-08,2.502974e-10,1.3073194e-10,4.5792456,34.532276,1.2507077e-06,0.29340604,3.5298284e-10,151.39232,128.07674,-1.4478251e-06
74,0.04909136,2.8503315e-08,2.72342e-10,1.366491e-10,5.3558607,34.58056,1.2162806e-06,0.28760725,3.473253e-10,157.80617,128.07674,-9.276099e-07
75,0.043317404,2.0981977e-08,2.9672592e-10,1.4405198e-10,6.2354355,34.618546,1.1539961e-06,0.2779338,3.3432435e-10,163.3987,128.07674,-5.690563e-07
76,0.0343779,1.6853663e-08,3.1751968e-10,1.4814373e-10,6.979821,34.656834,1.1118458e-06,0.26252478,3.2684233e-10,176.88358,128.07674,-3.3641504e-07
77,0.026182896,1.3405843e-08,3.285109e-10,1.50457e-10,7.554858,34.68146,1.0782251e-06,0.25210035,3.2024935e-10,188.08075,128.07674,-1.0087513e-07
78,0.029580534,1.5529443e-08,3.34476e-10,1.5146151e-10,7.460615,34.683132,1.0884615e-06,0.25514826,3.213398e-10,184.72205,128.07674,2.41198e-08
79,0.033138596,1.6671596e-08,3.1927527e-10,1.4804662e-10,7.006845,34.67469,1.1200332e-06,0.26091054,3.2602032e-10,178.48277,128.07674,-1.05609956e-07
80,0.039562177,1.8772878e-08,2.8994016e-10,1.4120806e-10,6.1056557,34.647675,1.1604784e-06,0.27532694,3.2974465e-10,166.3315,128.07674,-1.2606336e-07
81,0.04575393,1.9392187e-08,2.6064145e-10,1.3475629e-10,5.1789927,34.613804,1.1924772e-06,0.28592426,3.304589e-10,151.54506,128.07674,-1.7771583e-07
82,0.047841903,1.868297e-08,2.4542657e-10,1.3232201e-10,4.7248564,34.592533,1.2064863e-06,0.2959257,3.2927755e-10,143.81906,128.07674,-2.2257456e-07
83,0.047299508,1.8210889e-07,2.3944574e-10,1.3141108e-10,4.5905247,34.57884,1.2051393e-06,0.29856148,3.2631886e-10,142.64684,128.07674,-1.8052788e-07
84,0.04577715,2.4717506e-08,2.3325533e-10,1.2863076e-10,4.367882,34.56614,1.2129257e-06,0.2986133,3.2624198e-10,143.59671,128.07674,-2.2522647e-07
85,0.043553587,1.3300304e-08,2.307295e-10,1.2651186e-10,4.2693157,34.55844,1.2180614e-06,0.294893,3.2625777e-10,147.12733,128.07674,-2.7168062e-07
86,0.041167714,1.3719224e-08,2.3217882e-10,1.2571791e-10,4.337092,34.559147,1.2222679e-06,0.29286146,3.2697622e-10,151.80817,128.07674,-2.6881344e-07
87,0.03571455,1.1247887e-08,2.3044201e-10,1.25123e-10,4.4794745,34.561043,1.2141292e-06,0.2912112,3.24788e-10,159.43153,128.07674,-2.9380794e-07
88,0.03250843,1.28260185e-08,2.4254296e-10,1.2721954e-10,4.9478335,34.579693,1.1969447e-06,0.27976203,3.2251912e-10,167.12953,128.07674,-3.7226857e-07
89,0.01668139,9.741799e-09,2.498737e-10,1.2647851e-10,5.7189274,34.61331,1.1524039e-06,0.26579607,3.1624017e-10,191.7886,128.07674,-6.0871093e-07
90,4.41176e-08,9.006155e-09,2.5654143e-10,1.1927408e-10,5.9119306,34.630947,1.1457989e-06,0.24662004,3.1744585e-10,257.87396,128.07674,-3.600759e-07
91,0.008845703,1.1129004e-08,2.5247499e-10,1.226782e-10,5.2376437,34.616337,1.128834e-06,0.26534143,3.1047426e-10,223.26065,128.07674,-7.9291533e-07
92,0.018521134,9.420042e-09,2.3487004e-10,1.221824e-10,4.6720448,34.591347,1.1062763e-06,0.278997,3.0294997e-10,193.96907,128.07674,-5.234993e-07
93,0.032807365,6.596364e-09,2.130516e-10,1.2254456e-10,3.7559288,34.537724,1.0924798e-06,0.30146688,2.967335e-10,157.59831,128.07674,-3.0252266e-07
94,0.04268376,0.0002980541,1.8797991e-10,1.2738596e-10,3.0396264,34.45129,9.5044436e-07,0.31546056,2.6019456e-10,88.06352,128.07674,-9.436377e-08
95,0.018498054,9.958749e-10,1.699428e-10,1.2007657e-10,2.402021,34.328354,7.435301e-07,0.31734687,2.1181092e-10,76.67873,128.07674,-1.1692504e-07
96,7.6907286e-10,4.278011e-10,1.4640573e-10,1.10215795e-10,1.9394128,34.239735,6.2597144e-07,0.31139323,1.86156e-10,80.59988,128.07674,-4.7874153e-08
97,7.06166e-06,8.671168e-10,1.5822724e-10,1.13851484e-10,1.6215756,34.255936,7.7904906e-07,0.32450262,2.2383712e-10,82.33507,128.07674,-2.1569133e-07
98,0.024387293,1.3696324e-09,1.6312904e-10,1.1544829e-10,1.6172277,34.28115,8.7546306e-07,0.32659715,2.4751698e-10,84.35564,128.07674,-2.2130735e-07
99,0.04864675,2.8788585e-05,1.7218274e-10,1.1811441e-10,1.6480229,34.33288,1.0265901e-06,0.32899395,2.8663183e-10,88.13881,128.07674,-2.5640952e-07
100,0.057039917,0.014258692,1.7553813e-10,1.1874196e-10,1.6088952,34.367756,1.1379863e-06,0.330388,3.1622224e-10,89.46463,128.07674,-3.406817e-07
101,0.06318439,0.023469852,1.7728202e-10,1.1881757e-10,1.5232786,34.392776,1.2229757e-06,0.33225203,3.3932318e-10,89.92236,128.07674,-3.707139e-07
102,0.06735374,0.029517967,1.7646745e-10,1.1776656e-10,1.3089212,34.407948,1.2941258e-06,0.33533704,3.576233e-10,89.97368,128.07674,-6.430639e-07
103,0.06833617,0.027725372,1.8822163e-10,1.1825824e-10,1.7598487,34.468185,1.374697e-06,0.32796237,3.802518e-10,105.77527,128.07674,-5.07393e-07
104,0.061214417,6.025789e-07,2.044792e-10,1.14543056e-10,2.2011852,34.513737,1.4459536e-06,0.31726694,4.0119702e-10,147.63182,128.07674,-4.3201385e-07
105,0.06343077,2.7836468e-06,2.1049193e-10,1.1733854e-10,2.498051,34.52614,1.44958e-06,0.31491828,4.0142226e-10,146.2499,128.07674,-6.4898154e-07
106,0.06952232,0.0005873657,2.228621e-10,1.2168706e-10,2.9033985,34.54023,1.487546e-06,0.31383845,4.1062234e-10,142.90344,128.07674,-1.6344211e-07
107,0.06469334,0.020287773,2.2593831e-10,1.3097741e-10,3.65656,34.481136,1.3530516e-06,0.3124169,3.750817e-10,128.50827,128.07674,-1.2511434e-06
108,0.050031338,0.024642998,1.9356292e-09,3.2807781e-10,9.806609,34.60869,7.511413e-07,0.27605405,2.277766e-10,93.84272,151.89005,-1.2976477e-07
109,0.046322685,0.019359326,7.789178e-06,3.800651e-10,10.516354,34.644848,6.8561786e-07,0.26999587,2.1449134e-10,93.54609,151.89005,-1.2022826e-07
110,0.03814914,0.00782624,0.0042027608,4.5002724e-10,11.390393,34.68528,5.8541224e-07,0.2612955,1.9268027e-10,94.70721,151.89005,1.9378166e-07
111,0.027318519,1.785175e-05,0.006232201,5.543516e-10,12.302198,34.721527,4.692342e-07,0.2515131,1.6721817e-10,93.08805,151.89005,1.5338097e-07
112,0.014839633,7.425042e-10,0.004233262,6.098504e-10,13.247655,34.768135,3.7731436e-07,0.24031551,1.4906183e-10,96.91649,151.89005,2.6488655e-07
113,0.008841525,5.869137e-10,0.003932424,6.715857e-10,13.984715,34.79653,3.3799324e-07,0.23280093,1.4270533e-10,101.60906,151.89005,-1.2057161e-07
114,0.0168243,1.0814775e-09,0.00678807,6.790164e-10,13.884913,34.790897,4.1550481e-07,0.23576109,1.6279304e-10,113.67365,151.89005,-5.047917e-07
115,0.033015385,0.0017209596,0.013159291,1.687976e-09,13.210469,34.772633,4.930389e-07,0.24753568,1.7933874e-10,97.11645,151.89005,-2.515581e-07
116,0.044081204,0.016688425,0.01226007,7.1910566e-10,11.879906,34.72539,6.1624263e-07,0.26095757,2.028201e-10,90.09792,151.89005,-8.5574254e-07
117,0.0463178,0.019913655,0.010523615,5.5612814e-10,11.333987,34.695183,6.5651983e-07,0.26577824,2.0680212e-10,87.522125,151.89005,-2.7935275e-07
118,0.044078514,0.01661293,0.009351212,5.264924e-10,11.282305,34.67709,6.3874836e-07,0.26574194,1.983221e-10,85.71185,151.89005,-7.776762e-08
119,0.039944798,0.010495455,0.008570115,5.3406773e-10,11.491711,34.670597,6.0071824e-07,0.26278403,1.8751592e-10,85.84044,151.89005,-1.5054255e-07
120,0.038171265,0.007834552,0.0075205797,5.0547433e-10,11.495062,34.6676,5.917895e-07,0.26185375,1.845212e-10,86.8188,151.89005,-1.5881699e-07
121,0.03815426,0.007696005,0.006229573,4.6384194e-10,11.367639,34.664158,6.053453e-07,0.26226312,1.873473e-10,89.110794,151.89005,-2.2359492e-07
122,0.037316345,0.006348185,0.0019745568,4.3379036e-10,11.330125,34.6667,6.10072e-07,0.2617778,1.8842353e-10,92.89781,151.89005,-2.3546644e-07
123,0.03661655,0.0052526477,2.7083825e-05,4.0867418e-10,11.288211,34.66853,6.156377e-07,0.2616126,1.8960428e-10,96.71556,151.89005,-2.6852416e-07
124,0.032850716,0.0013099439,1.2498347e-07,3.987056e-10,11.485354,34.67828,5.9067406e-07,0.25869977,1.8434972e-10,101.41017,151.89005,-3.3209145e-07
125,0.021053558,1.2558209e-09,7.7550016e-10,3.5089637e-10,11.854723,34.700356,5.50468e-07,0.25067678,1.7745068e-10,119.9407,151.89005,-7.857684e-07
126,0.008918336,6.779596e-10,6.7232075e-10,3.661401e-10,12.728706,34.71819,4.3339227e-07,0.24070075,1.5552543e-10,120.91506,151.89005,4.783376e-07
127,0.01916402,1.1598384e-09,1.231152e-09,4.099576e-10,12.310748,34.70916,4.6086132e-07,0.24793483,1.6360113e-10,110.189545,151.89005,-4.9443395e-07
128,0.025988039,4.6176676e-09,6.7583383e-10,3.1936256e-10,11.115288,34.69505,5.497246e-07,0.25841343,1.8376294e-10,115.804924,151.89005,-2.4090882e-06
129,0.04010695,0.01004077,5.4248056e-10,2.8338243e-10,9.409845,34.631413,6.293841e-07,0.27772176,1.9553299e-10,87.08081,151.89005,-1.2320959e-07
130,0.03926846,0.008877542,4.109258e-10,2.509234e-10,8.702305,34.578403,6.223498e-07,0.2813968,1.9043057e-10,83.18607,151.89005,-1.2538248e-07
131,0.037335284,0.006134302,3.6939488e-10,2.3810257e-10,8.44653,34.543423,6.137793e-07,0.28160796,1.8786023e-10,83.25428,151.89005,-3.048225e-07
132,0.03314696,0.0015358032,3.5399975e-10,2.35324e-10,8.520959,34.5328,5.7643337e-07,0.27895576,1.793359e-10,84.04506,151.89005,-1.1845907e-07
133,0.032509807,0.000973007,3.35212e-10,2.2651912e-10,8.266077,34.502575,5.76587e-07,0.28031984,1.7908092e-10,84.66254,151.89005,-3.617447e-07
134,0.031721115,0.00040619998,3.4602513e-10,2.2995789e-10,8.419044,34.510307,5.765901e-07,0.2789926,1.7970417e-10,87.37824,151.89005,-3.6302845e-07
135,0.035698425,0.0033135791,3.6364847e-10,2.3076703e-10,8.3547945,34.516453,6.27146e-07,0.28118208,1.9274438e-10,91.50215,151.89005,-4.3160867e-07
136,0.040267054,0.009274894,3.8192202e-10,2.3145583e-10,8.257524,34.51711,6.833931e-07,0.28402498,2.0689886e-10,93.91905,151.89005,-4.4964764e-07
137,0.043785285,0.014522261,4.0537987e-10,2.3660007e-10,8.276197,34.514305,7.171054e-07,0.28575915,2.1519644e-10,92.69795,151.89005,-2.3482608e-07
138,0.04954925,0.023054525,4.1368955e-10,2.3518873e-10,7.9974008,34.495674,7.7557024e-07,0.29029706,2.2873375e-10,89.8297,151.89005,-2.2243607e-07
139,0.052492667,0.02757681,4.5558352e-10,2.4289776e-10,8.105473,34.503643,8.1010546e-07,0.28987885,2.371097e-10,90.84599,151.89005,-2.2964994e-07
140,0.053210482,0.028559422,5.1710475e-10,2.5329125e-10,8.396768,34.53339,8.2861135e-07,0.2873454,2.43052e-10,95.07427,151.89005,-1.9001135e-07
141,0.05487018,0.031231431,5.9738237e-10,2.672001e-10,8.607199,34.550117,8.3239615e-07,0.28653267,2.442391e-10,92.337105,151.89005,-1.4881937e-07
142,0.055792987,0.032646075,6.951317e-10,2.7833702e-10,8.794352,34.563545,8.420567e-07,0.28536654,2.46807e-10,92.43361,151.89005,-1.5778141e-07
143,0.05340117,0.029258478,8.6854557e-10,2.962552e-10,9.217246,34.588066,8.11294e-07,0.28116474,2.407808e-10,94.450165,151.89005,-2.652148e-07
144,0.025951061,1.6416047e-06,0.008631367,1.2475858e-09,12.594996,34.74198,4.0829025e-07,0.24959,1.5350941e-10,109.95413,174.61905,-2.651696e-07
145,0.015901433,6.8810935e-10,0.0068371277,1.1280556e-08,13.247256,34.777874,3.3361337e-07,0.24019289,1.3693152e-10,108.80897,174.61905,-2.5939303e-07
146,0.002408414,3.5521375e-10,0.0035304734,4.2607217e-06,14.06759,34.8176,2.459898e-07,0.22693391,1.172727e-10,107.120514,174.61905,-2.3114096e-07
147,7.6455275e-10,2.0847908e-10,0.00023470637,8.8924375e-05,14.878487,34.860764,1.8426371e-07,0.21343955,1.04101595e-10,106.84319,174.61905,-2.1727193e-07
148,5.595961e-10,1.7135922e-10,9.053431e-06,0.0005619311,15.914391,34.894665,1.7544654e-07,0.20302854,1.033046e-10,111.19511,174.61905,-4.2529734e-08
149,7.066304e-10,1.9106638e-10,0.003544799,0.009720641,16.790854,34.835884,2.0125024e-07,0.20114385,1.0907255e-10,117.87392,174.61905,-1.6093719e-07
150,6.5280364e-10,1.7415741e-10,0.005378409,0.01353744,17.169666,34.80714,1.9923758e-07,0.19877705,1.0610922e-10,117.07083,174.61905,2.4577082e-07
151,0.0011336153,2.687668e-10,0.014609009,0.025766997,16.493681,34.78557,2.0415087e-07,0.21256903,1.05869535e-10,90.69478,174.61905,1.0482745e-07
152,0.014440511,4.8656934e-10,0.017281597,0.024943016,15.3221035,34.75343,2.7174303e-07,0.22845395,1.1950263e-10,86.94478,174.61905,-5.1682036e-07
153,0.016261773,5.314181e-10,0.016065117,0.022291867,14.813909,34.731907,2.9185344e-07,0.23239878,1.2118724e-10,86.38478,174.61905,-1.2682119e-07
154,0.010438041,3.9884235e-10,0.012906146,0.019774837,14.786486,34.72041,2.6728242e-07,0.2286957,1.1309581e-10,85.77244,174.61905,-2.0729033e-07
155,0.0003730038,2.4649335e-10,0.007195289,0.015771743,15.0579,34.722073,2.2217806e-07,0.21893135,1.014254e-10,87.22624,174.61905,-1.6385606e-07
156,1.7703584e-06,2.0938055e-10,0.003540558,0.011590687,15.010371,34.723717,2.1484553e-07,0.21542135,9.8938496e-11,89.96446,174.61905,-7.142421e-08
157,1.1665891e-06,2.1314471e-10,0.0019798728,0.0077543235,14.793391,34.723328,2.2608661e-07,0.2163704,1.0128245e-10,94.14706,174.61905,-1.1962527e-07
158,2.901621e-07,2.5041866e-10,2.6059986e-05,4.193136e-09,14.53644,34.72741,2.604491e-07,0.21857534,1.0987479e-10,110.19977,174.61905,-1.1338307e-07
159,2.2542916e-05,2.869381e-10,4.5609027e-05,8.2228174e-10,14.340493,34.72801,2.789829e-07,0.22142379,1.14129775e-10,114.933784,174.61905,-1.3018564e-08
160,2.370822e-05,2.9763778e-10,2.7166342e-07,6.664957e-10,14.197656,34.733532,2.846382e-07,0.2224597,1.1554596e-10,117.228386,174.61905,-1.6513478e-07
161,5.8690885e-10,1.9445069e-10,4.60402e-10,4.4948162e-10,14.226695,34.75233,2.530574e-07,0.21420656,1.08137665e-10,122.7005,174.61905,-4.4361536e-07
162,1.916752e-10,7.83557e-11,2.5964503e-10,3.0171818e-10,15.219045,34.752644,1.3438904e-07,0.18896288,9.1597584e-11,116.81401,174.61905,-6.740386e-07
164,0.02710149,4.2455747e-05,0.011160362,0.0043231654,12.531989,34.682323,3.2450023e-07,0.25152573,1.332068e-10,84.35495,174.61905,-6.345551e-07
165,0.027647296,6.30631e-05,0.0076059615,1.8204719e-09,11.829603,34.633373,3.416557e-07,0.2556272,1.3244426e-10,82.587204,174.61905,-3.1717482e-07
166,0.021297703,6.123223e-10,0.00024345798,5.4407395e-10,11.596875,34.59731,3.1921348e-07,0.25267506,1.2496464e-10,82.4773,174.61905,-2.2319085e-08
167,0.014417727,4.0696407e-10,1.837338e-09,4.3663598e-10,11.570807,34.584377,2.9235895e-07,0.248522,1.1865246e-10,83.40855,174.61905,-7.4303045e-08
168,0.008468551,3.4156858e-10,5.0685256e-10,4.1329257e-10,11.738611,34.598278,2.6211094e-07,0.24388924,1.13022605e-10,84.49278,174.61905,-2.2270282e-07
169,0.012965389,4.5935933e-10,6.004403e-10,4.2112194e-10,11.634346,34.611115,2.9633526e-07,0.24736404,1.2193538e-10,88.579254,174.61905,-3.2674666e-07
170,0.004649978,3.8064554e-10,4.661055e-10,3.6488002e-10,11.802016,34.644238,2.9025063e-07,0.24148522,1.2167475e-10,100.60061,174.61905,-1.7799351e-07
171,0.0050141714,4.240748e-10,4.9373555e-10,3.668422e-10,11.901734,34.663242,3.0720446e-07,0.2415029,1.2653778e-10,108.574554,174.61905,1.151767e-08
172,0.01283902,6.0616806e-10,7.5352197e-10,4.2588397e-10,12.089272,34.694298,3.3838427e-07,0.24501075,1.3595677e-10,111.185356,174.61905,-5.4795123e-08
173,0.019326668,8.47045e-10,0.00054551614,5.129244e-10,12.324944,34.73506,3.7371066e-07,0.24726833,1.4761899e-10,115.37639,174.61905,-2.717259e-07
174,0.026167795,2.4481278e-07,0.0058891815,5.9440275e-10,12.173497,34.716938,4.0951366e-07,0.25224334,1.5532411e-10,111.67361,174.61905,-1.4564506e-07
175,0.031288978,0.00058793847,0.007600494,6.267905e-10,11.931905,34.686733,4.416369e-07,0.25657675,1.606279e-10,108.410034,174.61905,-3.7539183e-07
176,0.030554034,0.00013758682,0.007453375,6.1316746e-10,12.035984,34.708103,4.4789536e-07,0.25499797,1.6294617e-10,112.74169,174.61905,-1.2855506e-07
177,0.032350544,0.0012747049,0.008241636,6.479719e-10,11.982049,34.709496,4.6154904e-07,0.25614578,1.6577452e-10,111.747505,174.61905,-2.2253839e-07
178,0.035880454,0.0051214853,0.009511025,6.9630607e-10,11.882939,34.703453,4.9269465e-07,0.2582896,1.726123e-10,111.268715,174.61905,-3.9869644e-07
179,0.032978997,0.0018343506,0.009579327,8.28166e-10,12.123596,34.716583,4.6531864e-07,0.25556344,1.662235e-10,110.74966,174.61905,-3.1931788e-07
180,0.0003164165,2.7355623e-10,0.0068303654,0.014473919,15.097264,34.93084,1.787245e-07,0.21654928,1.03734195e-10,109.56787,196.12956,-6.0499026e-08
181,4.0094233e-10,1.4048915e-10,2.6541395e-05,0.0068030395,15.731911,34.96653,1.3179687e-07,0.19983423,8.876221e-11,106.07845,196.12956,3.679571e-08
182,1.4516523e-10,5.7163146e-11,2.6364075e-10,4.5081675e-10,16.610907,35.01606,9.19886e-08,0.17310448,7.6578494e-11,104.46309,196.12956,-1.6772219e-09
183,1.0575003e-10,3.3080365e-11,2.288677e-10,3.4160072e-10,17.510872,35.081306,8.407091e-08,0.15905246,7.784044e-11,106.34616,196.12956,1.1263296e-08
184,2.73926e-10,8.2235996e-11,1.3711449e-06,0.013644641,18.615623,34.969135,1.3351207e-07,0.17440762,9.037523e-11,108.06534,196.12956,2.909195e-07
185,2.919297e-10,7.999789e-11,0.007620401,0.028176505,20.02137,34.7049,1.546983e-07,0.17346886,8.7717354e-11,115.51824,196.12956,3.942768e-07
186,1.355835e-10,3.542568e-11,3.830212e-07,0.024038382,20.709509,34.694225,9.630287e-08,0.15318516,6.483272e-11,83.14111,196.12956,1.4056586e-07
187,7.549795e-11,1.365844e-11,2.6304042e-10,0.006842182,20.307606,34.68664,5.022223e-08,0.135477,4.8775085e-11,58.71619,196.12956,-2.3353829e-07
188,1.1865711e-10,4.1450128e-11,3.4823883e-10,0.016642349,19.028135,34.7105,6.731941e-08,0.15833685,5.487348e-11,74.40024,196.12956,1.6850231e-07
189,1.4222576e-10,5.3646743e-11,2.7410193e-08,0.019612918,18.607857,34.73282,8.614857e-08,0.16755183,6.0164235e-11,81.99153,196.12956,-2.682142e-07
190,1.1996847e-10,4.4089503e-11,3.2319097e-10,0.012254749,18.389015,34.74836,8.6275314e-08,0.16392733,5.947936e-11,86.005066,196.12956,-1.5241079e-07
191,8.990818e-11,2.8238623e-11,2.4339855e-10,0.00075048767,18.355556,34.766468,8.188379e-08,0.15478002,5.672456e-11,88.44246,196.12956,-1.7072551e-07
192,8.173603e-11,2.4255955e-11,2.188798e-10,5.3462973e-10,18.093258,34.775734,8.269792e-08,0.15261836,5.6172785e-11,90.56741,196.12956,2.550064e-08
193,9.037265e-11,3.025396e-11,2.2580608e-10,4.4413673e-10,17.721508,34.777836,8.883461e-08,0.15727276,5.7751096e-11,92.298004,196.12956,-9.1700954e-08
194,1.06038414e-10,3.74815e-11,2.4067506e-10,4.1007106e-10,17.307888,34.781128,1.1067614e-07,0.16352522,6.423306e-11,108.567924,196.12956,2.4102206e-08
195,1.3173405e-10,5.086515e-11,2.688989e-10,4.6773296e-10,16.895187,34.77839,1.1984477e-07,0.17128709,6.7364475e-11,109.9907,196.12956,6.603281e-08
196,1.3770346e-10,5.518992e-11,2.6632574e-10,4.359033e-10,16.546566,34.776073,1.2152557e-07,0.17419718,6.810161e-11,110.32724,196.12956,1.374402e-07
197,9.5711127e-11,3.4991936e-11,2.0237774e-10,2.9859534e-10,16.434265,34.791847,1.0561331e-07,0.16384076,6.2515784e-11,109.37892,196.12956,5.421998e-08
