,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
103,0.018303111,6.696906e-10,1.3334929e-10,8.256845e-11,-0.77891433,34.592846,1.4373633e-06,0.37034616,2.5697222,4.773642e-10,103.52097,128.07674,2.7033138e-08
104,1.6695205e-09,5.9980715e-10,1.2763192e-10,7.6062e-11,-0.33072197,34.735,1.6890581e-06,0.33233812,2.2946267,5.4690497e-10,196.42311,128.07674,-1.3448948e-07
105,0.025597861,8.8092617e-10,1.4361978e-10,8.530041e-11,-0.45980996,34.72643,1.6622549e-06,0.37652802,2.6723366,5.3600546e-10,89.393295,128.07674,-6.135782e-07
106,1.1608958e-09,4.3981258e-10,1.2014474e-10,7.185099e-11,-0.13530093,34.761204,1.7305587e-06,0.29675892,2.278269,5.5241284e-10,304.24948,128.07674,5.8216756e-08
107,0.047553193,1.1915476e-09,1.47615e-10,8.770164e-11,0.14818792,34.693836,1.6377352e-06,0.36205533,2.5621562,5.3377214e-10,122.25602,128.07674,-1.4185405e-06
108,0.08783691,0.056437653,4.1529316e-10,1.5690313e-10,6.0918856,34.7373,1.0826934e-06,0.32020152,2.7774642,4.1314063e-10,105.48797,151.89005,-2.2222366e-07
109,0.08519393,0.054450504,4.4800452e-10,1.616561e-10,6.4521136,34.71846,1.0078397e-06,0.31542626,2.7279692,3.9651862e-10,108.69869,151.89005,-1.629594e-07
110,0.085028596,0.05428329,6.1469296e-10,1.694996e-10,7.091382,34.748608,1.0006762e-06,0.30678612,2.650046,4.0483408e-10,119.73022,151.89005,2.84463e-07
111,0.08770864,0.057336014,0.0029297923,1.8165011e-10,7.50762,34.756966,9.45986e-07,0.30576473,2.6894577,3.9419037e-10,111.41399,151.89005,3.7819734e-07
112,0.086081475,0.05630003,0.0067438865,1.9271541e-10,8.015523,34.773434,8.7412127e-07,0.30016884,2.654146,3.8165363e-10,112.51641,151.89005,6.0537104e-08
113,0.08261617,0.05302623,0.0074484246,1.954209e-10,8.391605,34.795258,8.441054e-07,0.2926517,2.561881,3.8302747e-10,124.8678,151.89005,-1.4880206e-07
114,0.0800884,0.049957756,0.0011656869,1.8006403e-10,8.115715,34.79546,9.11721e-07,0.29252452,2.4655674,4.028182e-10,160.85562,151.89005,-5.6663976e-07
115,0.08328787,0.05258847,0.002070126,1.7975056e-10,7.925463,34.790993,9.398905e-07,0.29553384,2.5342574,4.0847484e-10,145.49507,151.89005,-3.7542156e-07
116,0.088986725,0.058026914,0.002792133,1.790241e-10,7.470758,34.77666,9.735228e-07,0.30549714,2.6871274,4.1066012e-10,115.13661,151.89005,-9.431522e-07
117,0.09218787,0.06143825,0.0055549927,1.8562442e-10,7.444685,34.76595,9.332381e-07,0.30999967,2.7888339,3.948135e-10,97.63356,151.89005,-3.5078688e-07
118,0.09059731,0.06031179,0.0059575383,1.8898728e-10,7.5208244,34.761055,8.7971597e-07,0.3094514,2.7950017,3.776266e-10,93.34158,151.89005,-9.804796e-08
119,0.08811251,0.058282595,0.005864635,1.9109167e-10,7.6537056,34.764874,8.3295214e-07,0.30706072,2.7642365,3.6569625e-10,94.50181,151.89005,-1.8390656e-07
120,0.08663866,0.056927096,0.0043923785,1.8823736e-10,7.60413,34.767914,8.2743037e-07,0.30649453,2.7385085,3.6438946e-10,97.5622,151.89005,-2.0962767e-07
