Core,Latitude (N),Longitude (E),Depth (m),Basin,Age (ka),F. profunda (%),Time period,NPP(mg C/m2/day)
MD01-2378,13.08,121.78,1783,Ind,5.495,55.86592179,MLH,129.907327
MD01-2378,13.08,121.78,1783,Ind,5.514,49.28961749,MLH,151.1460109
MD01-2378,13.08,121.78,1783,Ind,5.534,49.49324324,MLH,150.438998
MD01-2378,13.08,121.78,1783,Ind,5.554,46.10951009,MLH,162.6289146
MD01-2378,13.08,121.78,1783,Ind,5.574,48.59813084,MLH,153.5718288
MD01-2378,13.08,121.78,1783,Ind,5.594,49.68944099,MLH,149.7609045
MD01-2378,13.08,121.78,1783,Ind,5.614,48.4885127,MLH,153.9599415
MD01-2378,13.08,121.78,1783,Ind,5.634,53.14009662,MLH,138.3222034
MD01-2378,13.08,121.78,1783,Ind,5.654,50.90252708,MLH,145.6356149
MD01-2378,13.08,121.78,1783,Ind,5.673,50.31525851,MLH,147.6183271
MD01-2378,13.08,121.78,1783,Ind,5.693,50.22321429,MLH,147.9315207
MD01-2378,13.08,121.78,1783,Ind,5.713,51.16618076,MLH,144.7541611
MD01-2378,13.08,121.78,1783,Ind,5.733,56.82758621,MLH,127.0623848
MD01-2378,13.08,121.78,1783,Ind,5.753,53.60501567,MLH,136.8493402
MD01-2378,13.08,121.78,1783,Ind,5.773,58.30564784,MLH,122.8107507
MD01-2378,13.08,121.78,1783,Ind,5.793,54.60797799,MLH,133.7251472
MD01-2378,13.08,121.78,1783,Ind,5.813,55.46099291,MLH,131.1242253
MD01-2378,13.08,121.78,1783,Ind,5.83233,52.88590604,MLH,139.1341708
MD01-2378,13.08,121.78,1783,Ind,5.852,52.64207378,MLH,139.917529
MD01-2378,13.08,121.78,1783,Ind,5.872,53.89671362,MLH,135.9332587
MD01-2378,13.08,121.78,1783,Ind,5.892,48.90738814,MLH,152.4821416
MD01-2378,13.08,121.78,1783,Ind,5.912,56.36978579,MLH,128.4088648
MD01-2378,13.08,121.78,1783,Ind,5.932,62.17303823,MLH,112.3472593
MD01-2378,13.08,121.78,1783,Ind,5.952,59.8245614,MLH,118.5897765
MD01-2378,13.08,121.78,1783,Ind,5.971,48.33333333,MLH,154.5110455
MD01-2378,13.08,121.78,1783,Ind,5.991,52.36641221,MLH,140.8084579
MD01-2378,13.08,121.78,1783,Ind,19.032,44.9339207,LGM,167.0912305
MD01-2378,13.08,121.78,1783,Ind,19.119,41.53846154,LGM,180.6792375
MD01-2378,13.08,121.78,1783,Ind,19.163,37.76824034,LGM,197.0654371
MD01-2378,13.08,121.78,1783,Ind,19.206,33.70165746,LGM,216.4094842
MD01-2378,13.08,121.78,1783,Ind,19.25,42.14559387,LGM,178.1709624
MD01-2378,13.08,121.78,1783,Ind,19.337,36.76470588,LGM,201.672093
MD01-2378,13.08,121.78,1783,Ind,19.38,41.56862745,LGM,180.553782
MD01-2378,13.08,121.78,1783,Ind,19.424,40.16172507,LGM,186.4986162
MD01-2378,13.08,121.78,1783,Ind,19.468,37.34939759,LGM,198.9751719
MD01-2378,13.08,121.78,1783,Ind,19.555,39.65517241,LGM,188.6866354
MD01-2378,13.08,121.78,1783,Ind,19.598,42.85714286,LGM,175.2755893
MD01-2378,13.08,121.78,1783,Ind,19.642,38.28571429,LGM,194.7312814
MD01-2378,13.08,121.78,1783,Ind,19.685,41.17647059,LGM,182.1915198
MD01-2378,13.08,121.78,1783,Ind,19.773,43.5483871,LGM,172.507902
MD01-2378,13.08,121.78,1783,Ind,19.816,38.12154696,LGM,195.4687766
MD01-2378,13.08,121.78,1783,Ind,19.86,38.4279476,LGM,194.0945712
MD01-2378,13.08,121.78,1783,Ind,19.903,46.8,LGM,160.0637047
MD01-2378,13.08,121.78,1783,Ind,19.99,40.63260341,LGM,184.487451
MD01-2378,13.08,121.78,1783,Ind,20.034,46.59574468,LGM,160.8182818
MD01-2386,1.13,129.8,2816,WPac,0.029109,46.45718467,MLH,161.3321858
MD01-2386,1.13,129.8,2816,WPac,0.14554,48.47696139,MLH,154.000897
MD01-2386,1.13,129.8,2816,WPac,0.26198,50.45114209,MLH,147.1571755
MD01-2386,1.13,129.8,2816,WPac,0.37842,47.56326683,MLH,157.2751819
MD01-2386,1.13,129.8,2816,WPac,0.49485,38.39210973,MLH,194.2548037
MD01-2386,1.13,129.8,2816,WPac,0.61129,48.31577545,MLH,154.5735246
MD01-2386,1.13,129.8,2816,WPac,0.72772,47.73883623,MLH,156.6406592
MD01-2386,1.13,129.8,2816,WPac,0.84416,38.9907974,MLH,191.5953173
MD01-2386,1.13,129.8,2816,WPac,0.96059,57.26590527,MLH,125.7864359
MD01-2386,1.13,129.8,2816,WPac,1.077,59.98647614,MLH,118.1484703
MD01-2386,1.13,129.8,2816,WPac,1.1935,67.78289406,MLH,98.73336161
MD01-2386,1.13,129.8,2816,WPac,1.3099,50.66330537,MLH,146.4400305
MD01-2386,1.13,129.8,2816,WPac,1.4263,52.81799,MLH,139.3519224
MD01-2386,1.13,129.8,2816,WPac,1.5428,60.14261744,MLH,117.7244554
MD01-2386,1.13,129.8,2816,WPac,1.6592,63.7159064,MLH,108.4260909
MD01-2386,1.13,129.8,2816,WPac,1.7756,58.7155019,MLH,121.657208
MD01-2386,1.13,129.8,2816,WPac,1.8921,50.06873185,MLH,148.4586633
MD01-2386,1.13,129.8,2816,WPac,2.0085,43.68096066,MLH,171.982104
MD01-2386,1.13,129.8,2816,WPac,2.125,51.05000008,MLH,145.1419199
MD01-2386,1.13,129.8,2816,WPac,2.2414,52.97945601,MLH,138.8347889
MD01-2386,1.13,129.8,2816,WPac,2.3578,44.72495414,MLH,167.8971496
MD01-2386,1.13,129.8,2816,WPac,2.4743,42.40053095,MLH,177.128137
MD01-2386,1.13,129.8,2816,WPac,2.5907,48.69408591,MLH,153.2328945
MD01-2386,1.13,129.8,2816,WPac,2.7071,50.54386012,MLH,146.8433431
MD01-2386,1.13,129.8,2816,WPac,2.8236,56.63261728,MLH,127.6340916
MD01-2386,1.13,129.8,2816,WPac,2.94,56.0595757,MLH,129.3293537
MD01-2386,1.13,129.8,2816,WPac,3.0708,60.59761953,MLH,116.497517
MD01-2386,1.13,129.8,2816,WPac,3.2017,57.5450794,MLH,124.9804461
MD01-2386,1.13,129.8,2816,WPac,3.3325,47.96967072,MLH,155.8102976
MD01-2386,1.13,129.8,2816,WPac,3.4634,49.42879696,MLH,150.6624047
MD01-2386,1.13,129.8,2816,WPac,3.5942,52.42779455,MLH,140.6095826
MD01-2386,1.13,129.8,2816,WPac,3.7251,47.86461605,MLH,156.1876548
MD01-2386,1.13,129.8,2816,WPac,3.8559,54.75333408,MLH,133.2783243
MD01-2386,1.13,129.8,2816,WPac,3.9868,60.19475051,MLH,117.5832228
MD01-2386,1.13,129.8,2816,WPac,4.1176,56.95832093,MLH,126.6804668
MD01-2386,1.13,129.8,2816,WPac,4.2485,49.05370097,MLH,151.9692971
MD01-2386,1.13,129.8,2816,WPac,4.3793,32.81969337,MLH,220.849251
MD01-2386,1.13,129.8,2816,WPac,4.5102,42.47177795,MLH,176.8377925
MD01-2386,1.13,129.8,2816,WPac,4.641,43.47338442,MLH,172.8060807
MD01-2386,1.13,129.8,2816,WPac,4.7314,38.4878708,MLH,193.8269476
MD01-2386,1.13,129.8,2816,WPac,4.8219,47.68861143,MLH,156.821914
MD01-2386,1.13,129.8,2816,WPac,4.9123,50.84519491,MLH,145.8279986
MD01-2386,1.13,129.8,2816,WPac,5.0027,55.91353109,MLH,129.7649948
MD01-2386,1.13,129.8,2816,WPac,5.0931,46.16011648,MLH,162.4395208
MD01-2386,1.13,129.8,2816,WPac,5.1836,48.86074003,MLH,152.6460126
MD01-2386,1.13,129.8,2816,WPac,5.274,54.45383151,MLH,134.2006284
MD01-2386,1.13,129.8,2816,WPac,5.356,44.72101556,MLH,167.9123767
MD01-2386,1.13,129.8,2816,WPac,5.4381,45.28355995,MLH,165.7514228
MD01-2386,1.13,129.8,2816,WPac,5.5201,35.42269414,MLH,208.0012396
MD01-2386,1.13,129.8,2816,WPac,5.6022,49.4894092,MLH,150.4522796
MD01-2386,1.13,129.8,2816,WPac,5.6842,41.30854156,MLH,181.6383085
MD01-2386,1.13,129.8,2816,WPac,5.7662,52.51477732,MLH,140.3282442
MD01-2386,1.13,129.8,2816,WPac,5.8483,38.76959026,MLH,192.5736943
MD01-2386,1.13,129.8,2816,WPac,5.9713,30.23083229,MLH,234.4145375
MD01-2386,1.13,129.8,2816,WPac,19.012,30.79225738,LGM,231.4036957
MD01-2386,1.13,129.8,2816,WPac,19.039,36.92917367,LGM,200.909803
MD01-2386,1.13,129.8,2816,WPac,19.066,31.28385153,LGM,228.7991197
MD01-2386,1.13,129.8,2816,WPac,19.093,27.13727234,LGM,251.7214015
MD01-2386,1.13,129.8,2816,WPac,19.12,34.31639157,LGM,213.3678341
MD01-2386,1.13,129.8,2816,WPac,19.147,44.03674669,LGM,170.5789346
MD01-2386,1.13,129.8,2816,WPac,19.175,27.39705723,LGM,250.2201569
MD01-2386,1.13,129.8,2816,WPac,19.202,29.60868859,LGM,237.7967849
MD01-2386,1.13,129.8,2816,WPac,19.229,48.72822765,LGM,153.1124789
MD01-2386,1.13,129.8,2816,WPac,19.256,41.15157866,LGM,182.2959742
MD01-2386,1.13,129.8,2816,WPac,19.283,45.99405317,LGM,163.0618378
MD01-2386,1.13,129.8,2816,WPac,19.31,31.74529932,LGM,226.3809464
MD01-2386,1.13,129.8,2816,WPac,19.337,24.2866249,LGM,268.7983605
MD01-2386,1.13,129.8,2816,WPac,19.364,31.57938017,LGM,227.2474731
MD01-2386,1.13,129.8,2816,WPac,19.391,36.13314957,LGM,204.626261
MD01-2386,1.13,129.8,2816,WPac,19.418,34.14125982,LGM,214.2299894
MD01-2386,1.13,129.8,2816,WPac,19.445,34.37186771,LGM,213.0954552
MD01-2386,1.13,129.8,2816,WPac,19.472,37.08766428,LGM,200.1779428
MD01-2386,1.13,129.8,2816,WPac,19.499,33.61775851,LGM,216.8279578
MD01-2386,1.13,129.8,2816,WPac,19.527,39.60869253,LGM,188.8886832
MD01-2386,1.13,129.8,2816,WPac,19.554,37.69434383,LGM,197.4010353
MD01-2386,1.13,129.8,2816,WPac,19.581,36.88964902,LGM,201.0927319
MD01-2386,1.13,129.8,2816,WPac,19.608,38.83513923,LGM,192.283258
MD01-2386,1.13,129.8,2816,WPac,19.635,30.95159761,LGM,230.556244
MD01-2386,1.13,129.8,2816,WPac,19.662,43.75035857,LGM,171.7075054
MD01-2386,1.13,129.8,2816,WPac,19.689,34.53569352,LGM,212.2931246
MD01-2386,1.13,129.8,2816,WPac,19.716,27.92846904,LGM,247.1770667
MD01-2386,1.13,129.8,2816,WPac,19.743,29.88706295,LGM,236.2774281
MD01-2386,1.13,129.8,2816,WPac,19.77,36.98853408,LGM,200.6353822
MD01-2386,1.13,129.8,2816,WPac,19.797,38.07901975,LGM,195.6602783
MD01-2386,1.13,129.8,2816,WPac,19.824,32.79309748,LGM,220.984539
MD01-2386,1.13,129.8,2816,WPac,19.852,39.72489495,LGM,188.383957
MD01-2386,1.13,129.8,2816,WPac,19.879,39.64739151,LGM,188.7204439
MD01-2386,1.13,129.8,2816,WPac,19.906,43.72335825,LGM,171.8142901
MD01-2386,1.13,129.8,2816,WPac,19.933,44.19617579,LGM,169.9538889
MD01-2386,1.13,129.8,2816,WPac,19.96,35.00011809,LGM,210.035006
MD01-2386,1.13,129.8,2816,WPac,19.987,42.69373207,LGM,175.9363362
MD01-2386,1.13,129.8,2816,WPac,20.014,49.8327511,LGM,149.2675324
MD01-2386,1.13,129.8,2816,WPac,20.041,48.10023991,LGM,155.3425627
MD01-2386,1.13,129.8,2816,WPac,20.068,50.08187275,LGM,148.4137494
MD01-2386,1.13,129.8,2816,WPac,20.095,35.12891791,LGM,209.4130226
MD01-2386,1.13,129.8,2816,WPac,20.122,43.61166577,LGM,172.2567332
MD01-2386,1.13,129.8,2816,WPac,20.149,56.09858204,LGM,129.2132482
MD01-2386,1.13,129.8,2816,WPac,20.177,58.20320899,LGM,123.1007714
MD01-2386,1.13,129.8,2816,WPac,20.204,32.42282178,LGM,222.8766886
MD01-2386,1.13,129.8,2816,WPac,20.231,47.39662273,LGM,157.8798253
MD01-2386,1.13,129.8,2816,WPac,20.258,34.52330429,LGM,212.3536947
MD01-2386,1.13,129.8,2816,WPac,20.285,47.01955054,LGM,159.2565705
MD01-2386,1.13,129.8,2816,WPac,20.312,39.09489113,LGM,191.1366426
MD01-2386,1.13,129.8,2816,WPac,20.339,37.16051591,LGM,199.8424316
MD01-2386,1.13,129.8,2816,WPac,20.366,46.74783595,LGM,160.2560762
MD01-2386,1.13,129.8,2816,WPac,20.393,31.84580786,LGM,225.85764
MD01-2386,1.13,129.8,2816,WPac,20.42,31.81418817,LGM,226.0221401
MD01-2386,1.13,129.8,2816,WPac,20.447,36.25606915,LGM,204.0479204
MD01-2386,1.13,129.8,2816,WPac,20.474,69.5,LGM,94.90582406
MD01-2386,1.13,129.8,2816,WPac,20.502,70.46957488,LGM,92.8105007
MD01-2386,1.13,129.8,2816,WPac,20.529,71.64918827,LGM,90.32354654
MD01-2386,1.13,129.8,2816,WPac,20.556,65.8527272,LGM,103.220413
MD01-2386,1.13,129.8,2816,WPac,20.583,73.40249249,LGM,86.7496916
MD01-2386,1.13,129.8,2816,WPac,20.61,67.10270354,LGM,100.2918931
MD01-2386,1.13,129.8,2816,WPac,20.637,70.03611006,LGM,93.74147092
MD01-2386,1.13,129.8,2816,WPac,20.664,74.40464534,LGM,84.77082525
MD01-2386,1.13,129.8,2816,WPac,20.753,63.91994195,LGM,107.9178899
MD01-2386,1.13,129.8,2816,WPac,20.842,71.6978744,LGM,90.222347
MD01-2386,1.13,129.8,2816,WPac,20.931,74.56259482,LGM,84.46308041
MD01-2386,1.13,129.8,2816,WPac,21.02,66.188807,LGM,102.4247221
MD01-2386,1.13,129.8,2816,WPac,21.108,77.53917349,LGM,78.86805481
MD01-2386,1.13,129.8,2816,WPac,21.197,62.87333897,LGM,110.5501853
MD01-2386,1.13,129.8,2816,WPac,21.286,62.7212921,LGM,110.9379007
MD01-2386,1.13,129.8,2816,WPac,21.375,56.07420006,LGM,129.2858109
MD01-2386,1.13,129.8,2816,WPac,21.464,54.46331561,LGM,134.1713249
MD01-2386,1.13,129.8,2816,WPac,21.553,60.48225273,LGM,116.8073946
MD01-2386,1.13,129.8,2816,WPac,21.642,62.17036888,LGM,112.3541648
MD01-2386,1.13,129.8,2816,WPac,21.731,71.14020174,LGM,91.38835226
MD01-2386,1.13,129.8,2816,WPac,21.819,82.00008399,LGM,71.16919026
MD01-2386,1.13,129.8,2816,WPac,21.908,68.33356134,LGM,97.48936711
MD01-2386,1.13,129.8,2816,WPac,21.997,60.90804842,LGM,115.6677747
MD01-2386,1.13,129.8,2816,WPac,22.086,61.22529285,LGM,114.8259206
MD01-2386,1.13,129.8,2816,WPac,22.175,78.13627287,LGM,77.79113997
MD01-2386,1.13,129.8,2816,WPac,22.264,74.94955138,LGM,83.71385675
MD01-2386,1.13,129.8,2816,WPac,22.353,63.16756631,LGM,109.8037573
MD01-2386,1.13,129.8,2816,WPac,22.442,60.26780912,LGM,117.3855862
MD01-2386,1.13,129.8,2816,WPac,22.53,63.38635944,LGM,109.2519683
MD01-2386,1.13,129.8,2816,WPac,22.619,65.08985938,LGM,105.049568
MD01-2386,1.13,129.8,2816,WPac,22.708,63.897854,LGM,107.9727902
MD01-2386,1.13,129.8,2816,WPac,22.797,62.68875631,LGM,111.0210426
MD01-2386,1.13,129.8,2816,WPac,22.886,64.51350901,LGM,106.452968
MD01-2386,1.13,129.8,2816,WPac,22.975,62.87333897,LGM,110.5501853
MD01-2386,1.13,129.8,2816,WPac,23.064,54.87261656,LGM,132.9127669
MD01-2386,1.13,129.8,2816,WPac,23.153,60.17910607,LGM,117.625587
MD01-2386,1.13,129.8,2816,WPac,23.242,64.3632356,LGM,106.8219517
MD01-2386,1.13,129.8,2816,WPac,23.33,49.57178077,LGM,150.1671909
MD01-2386,1.13,129.8,2816,WPac,23.419,67.44488466,LGM,99.50479697
MD01-2386,1.13,129.8,2816,WPac,23.508,60.33049802,LGM,117.2162665
MD01-2386,1.13,129.8,2816,WPac,23.597,66.42331959,LGM,101.8731344
MD01-2386,1.13,129.8,2816,WPac,23.686,71.80830606,LGM,89.9932226
MD01-2386,1.13,129.8,2816,WPac,23.775,67.54378882,LGM,99.27844731
MD01-2386,1.13,129.8,2816,WPac,23.864,71.6153116,LGM,90.39402992
MD01-2386,1.13,129.8,2816,WPac,23.953,69.29786093,LGM,95.34858562
MD01-2421,36.023,141.78,2224,WPac,0.1,41.2,MLH,182.0928379
MD01-2421,36.023,141.78,2224,WPac,0.4,34.6,MLH,211.9790124
MD01-2421,36.023,141.78,2224,WPac,0.5,25.2,MLH,263.2042299
MD01-2421,36.023,141.78,2224,WPac,0.8,25.2,MLH,263.2042299
MD01-2421,36.023,141.78,2224,WPac,0.8,28.3,MLH,245.0715313
MD01-2421,36.023,141.78,2224,WPac,1.1,24.9,MLH,265.0286745
MD01-2421,36.023,141.78,2224,WPac,1.4,26.4,MLH,256.0311839
MD01-2421,36.023,141.78,2224,WPac,1.6,26.4,MLH,256.0311839
MD01-2421,36.023,141.78,2224,WPac,1.9,35.3,MLH,208.5897024
MD01-2421,36.023,141.78,2224,WPac,2.3,40,MLH,187.1944052
MD01-2421,36.023,141.78,2224,WPac,2.3,29.1,MLH,240.5984718
MD01-2421,36.023,141.78,2224,WPac,2.6,24.9,MLH,265.0286745
MD01-2421,36.023,141.78,2224,WPac,3,32.2,MLH,224.0231319
MD01-2421,36.023,141.78,2224,WPac,3.4,35,MLH,210.0355771
MD01-2421,36.023,141.78,2224,WPac,3.9,26.4,MLH,256.0311839
MD01-2421,36.023,141.78,2224,WPac,4.2,32.2,MLH,224.0231319
MD01-2421,36.023,141.78,2224,WPac,4.3,35.7,MLH,206.6773405
MD01-2421,36.023,141.78,2224,WPac,4.6,32.6,MLH,221.9692755
MD01-2421,36.023,141.78,2224,WPac,4.9,34.6,MLH,211.9790124
MD01-2421,36.023,141.78,2224,WPac,5.1,27.2,MLH,251.3580882
MD01-2421,36.023,141.78,2224,WPac,5.5,27.6,MLH,249.0536234
MD01-2421,36.023,141.78,2224,WPac,19.2,18.3,LGM,308.5267785
MD01-2421,36.023,141.78,2224,WPac,19.6,19,LGM,303.5937765
MD01-2421,36.023,141.78,2224,WPac,20,14,LGM,340.6378198
MD01-2421,36.023,141.78,2224,WPac,20.7,26.8,LGM,253.6838759
MD01-2421,36.023,141.78,2224,WPac,21.1,21,LGM,289.9298057
MD01-2421,36.023,141.78,2224,WPac,21.3,26,LGM,258.4002113
MD01-2421,36.023,141.78,2224,WPac,21.6,17.5,LGM,314.2627195
MD01-2421,36.023,141.78,2224,WPac,22.1,17.5,LGM,314.2627195
MD01-2421,36.023,141.78,2224,WPac,22.3,15.1,LGM,332.1183445
MD01-2421,36.023,141.78,2224,WPac,22.5,18.6,LGM,306.4028951
MD01-2421,36.023,141.78,2224,WPac,22.7,22.9,LGM,277.5190911
MD01-2421,36.023,141.78,2224,WPac,23,17.1,LGM,317.1705567
MD01-2421,36.023,141.78,2224,WPac,23.1,33,LGM,219.9342489
MD01-2421,36.023,141.78,2224,WPac,23.5,23.3,LGM,274.9747808
MD01-2421,36.023,141.78,2224,WPac,23.8,24.1,LGM,269.9559254
MD01-2444,37.565,-10.134,2656,NAtl,0.06,64,MLH,107.7191368
MD01-2444,37.565,-10.134,2656,NAtl,0.17,55.8,MLH,130.1046637
MD01-2444,37.565,-10.134,2656,NAtl,0.34,55.6,MLH,130.7051995
MD01-2444,37.565,-10.134,2656,NAtl,0.51,51.9,MLH,142.3288251
MD01-2444,37.565,-10.134,2656,NAtl,0.68,46.4,MLH,161.5447559
MD01-2444,37.565,-10.134,2656,NAtl,0.85,46.3,MLH,161.917155
MD01-2444,37.565,-10.134,2656,NAtl,1.02,49,MLH,152.157325
MD01-2444,37.565,-10.134,2656,NAtl,1.19,53.8,MLH,136.2363076
MD01-2444,37.565,-10.134,2656,NAtl,1.35,56.4,MLH,128.3195608
MD01-2444,37.565,-10.134,2656,NAtl,1.52,64.1,MLH,107.4713896
MD01-2444,37.565,-10.134,2656,NAtl,1.69,62.2,MLH,112.2775337
MD01-2444,37.565,-10.134,2656,NAtl,1.86,61.7,MLH,113.5776463
MD01-2444,37.565,-10.134,2656,NAtl,2.03,63,MLH,110.2282378
MD01-2444,37.565,-10.134,2656,NAtl,2.2,57,MLH,126.5589504
MD01-2444,37.565,-10.134,2656,NAtl,2.37,60.6,MLH,116.4911317
MD01-2444,37.565,-10.134,2656,NAtl,2.54,58.9,MLH,121.141477
MD01-2444,37.565,-10.134,2656,NAtl,2.71,50.2,MLH,148.0106154
MD01-2444,37.565,-10.134,2656,NAtl,2.88,57.3,MLH,125.6877247
MD01-2444,37.565,-10.134,2656,NAtl,3.05,62.8,MLH,110.7370282
MD01-2444,37.565,-10.134,2656,NAtl,3.22,51.2,MLH,144.6414825
MD01-2444,37.565,-10.134,2656,NAtl,3.39,45.4,MLH,165.3076167
MD01-2444,37.565,-10.134,2656,NAtl,3.56,54.7,MLH,133.4420989
MD01-2444,37.565,-10.134,2656,NAtl,3.73,57.9,MLH,123.9632245
MD01-2444,37.565,-10.134,2656,NAtl,3.9,45.9,MLH,163.415356
MD01-2444,37.565,-10.134,2656,NAtl,4.06,51.8,MLH,142.656927
MD01-2444,37.565,-10.134,2656,NAtl,4.23,60.4,MLH,117.0288303
MD01-2444,37.565,-10.134,2656,NAtl,4.4,50.6,MLH,146.653646
MD01-2444,37.565,-10.134,2656,NAtl,4.57,45.8,MLH,163.7920673
MD01-2444,37.565,-10.134,2656,NAtl,4.74,51.4,MLH,143.9769153
MD01-2444,37.565,-10.134,2656,NAtl,4.91,67.3,MLH,99.83730851
MD01-2444,37.565,-10.134,2656,NAtl,5.08,59.3,MLH,120.0308453
MD01-2444,37.565,-10.134,2656,NAtl,5.25,68.8,MLH,96.44791964
MD01-2444,37.565,-10.134,2656,NAtl,5.42,60.7,MLH,116.2232095
MD01-2444,37.565,-10.134,2656,NAtl,5.59,55.9,MLH,129.8054313
MD01-2444,37.565,-10.134,2656,NAtl,5.76,57.4,MLH,125.398651
MD01-2444,37.565,-10.134,2656,NAtl,5.93,55.8,MLH,130.1046637
MD01-2444,37.565,-10.134,2656,NAtl,19.03,12.2,LGM,355.0527367
MD01-2444,37.565,-10.134,2656,NAtl,19.1,14.6,LGM,335.9640937
MD01-2444,37.565,-10.134,2656,NAtl,19.17,13.7,LGM,342.9990084
MD01-2444,37.565,-10.134,2656,NAtl,19.24,15.4,LGM,329.8320579
MD01-2444,37.565,-10.134,2656,NAtl,19.31,12.7,LGM,350.9884816
MD01-2444,37.565,-10.134,2656,NAtl,19.37,17.4,LGM,314.9871699
MD01-2444,37.565,-10.134,2656,NAtl,19.44,18.6,LGM,306.4028951
MD01-2444,37.565,-10.134,2656,NAtl,19.51,13.9,LGM,341.4230711
MD01-2444,37.565,-10.134,2656,NAtl,19.58,19,LGM,303.5937765
MD01-2444,37.565,-10.134,2656,NAtl,19.65,7.8,LGM,392.909803
MD01-2444,37.565,-10.134,2656,NAtl,19.71,6.8,LGM,402.061848
MD01-2444,37.565,-10.134,2656,NAtl,19.77,23.3,LGM,274.9747808
MD01-2444,37.565,-10.134,2656,NAtl,19.85,12.2,LGM,355.0527367
MD01-2444,37.565,-10.134,2656,NAtl,19.92,10.1,LGM,372.6429116
MD01-2444,37.565,-10.134,2656,NAtl,19.99,8.5,LGM,386.6276097
MD01-2444,37.565,-10.134,2656,NAtl,20.05,11.7,LGM,359.1640536
MD01-2444,37.565,-10.134,2656,NAtl,20.12,12,LGM,356.6915856
MD01-2444,37.565,-10.134,2656,NAtl,20.19,9.6,LGM,376.9579131
MD01-2444,37.565,-10.134,2656,NAtl,20.25,6.5,LGM,404.8488076
MD01-2444,37.565,-10.134,2656,NAtl,20.32,15.9,LGM,326.0565016
MD01-2444,37.565,-10.134,2656,NAtl,20.39,14,LGM,340.6378198
MD01-2444,37.565,-10.134,2656,NAtl,20.45,13,LGM,348.5722939
MD01-2444,37.565,-10.134,2656,NAtl,20.52,14.7,LGM,335.1913977
MD01-2444,37.565,-10.134,2656,NAtl,20.59,20.6,LGM,292.6124931
MD01-2444,37.565,-10.134,2656,NAtl,20.65,26.7,LGM,254.2686777
MD01-2444,37.565,-10.134,2656,NAtl,20.71,22,LGM,283.3301976
MD01-2444,37.565,-10.134,2656,NAtl,20.79,22.2,LGM,282.0284136
MD01-2444,37.565,-10.134,2656,NAtl,20.85,32.2,LGM,224.0231319
MD01-2444,37.565,-10.134,2656,NAtl,20.92,21.2,LGM,288.5976992
MD01-2444,37.565,-10.134,2656,NAtl,20.99,23.5,LGM,273.7113864
MD01-2444,37.565,-10.134,2656,NAtl,21.05,26,LGM,258.4002113
MD01-2444,37.565,-10.134,2656,NAtl,21.12,22.8,LGM,278.1588387
MD01-2444,37.565,-10.134,2656,NAtl,21.18,22.8,LGM,278.1588387
MD01-2444,37.565,-10.134,2656,NAtl,21.25,22.8,LGM,278.1588387
MD01-2444,37.565,-10.134,2656,NAtl,21.32,18.2,LGM,309.2380062
MD01-2444,37.565,-10.134,2656,NAtl,21.38,15.4,LGM,329.8320579
MD01-2444,37.565,-10.134,2656,NAtl,21.45,12.5,LGM,352.6085708
MD01-2444,37.565,-10.134,2656,NAtl,21.52,27.9,LGM,247.3391503
MD01-2444,37.565,-10.134,2656,NAtl,21.58,17.1,LGM,317.1705567
MD01-2444,37.565,-10.134,2656,NAtl,21.65,34.1,LGM,214.4336137
MD01-2444,37.565,-10.134,2656,NAtl,21.72,22.1,LGM,282.6785562
MD01-2444,37.565,-10.134,2656,NAtl,21.78,25.4,LGM,261.9949163
MD01-2444,37.565,-10.134,2656,NAtl,21.85,28.8,LGM,242.2662207
MD01-2444,37.565,-10.134,2656,NAtl,21.92,22.6,LGM,279.4427615
MD01-2444,37.565,-10.134,2656,NAtl,21.98,29.8,LGM,236.7515682
MD01-2444,37.565,-10.134,2656,NAtl,22.05,29.8,LGM,236.7515682
MD01-2444,37.565,-10.134,2656,NAtl,22.12,27.5,LGM,249.6277513
MD01-2444,37.565,-10.134,2656,NAtl,22.18,24.7,LGM,266.2519912
MD01-2444,37.565,-10.134,2656,NAtl,22.25,27.2,LGM,251.3580882
MD01-2444,37.565,-10.134,2656,NAtl,22.32,21.6,LGM,285.9518196
MD01-2444,37.565,-10.134,2656,NAtl,22.38,20,LGM,296.6831384
MD01-2444,37.565,-10.134,2656,NAtl,22.45,28.2,LGM,245.6364795
MD01-2444,37.565,-10.134,2656,NAtl,22.52,15.5,LGM,329.0734652
MD01-2444,37.565,-10.134,2656,NAtl,22.58,22.5,LGM,280.0869436
MD01-2444,37.565,-10.134,2656,NAtl,22.65,11.2,LGM,363.3229773
MD01-2444,37.565,-10.134,2656,NAtl,22.72,30.6,LGM,232.4303651
MD01-2444,37.565,-10.134,2656,NAtl,22.78,14.7,LGM,335.1913977
MD01-2444,37.565,-10.134,2656,NAtl,22.85,21.9,LGM,283.9833411
MD01-2444,37.565,-10.134,2656,NAtl,22.92,21.2,LGM,288.5976992
MD01-2444,37.565,-10.134,2656,NAtl,22.98,22.1,LGM,282.6785562
MD01-2444,37.565,-10.134,2656,NAtl,23.05,17.3,LGM,315.7132904
MD01-2444,37.565,-10.134,2656,NAtl,23.12,16.7,LGM,320.1052997
MD01-2444,37.565,-10.134,2656,NAtl,23.18,30,LGM,235.6637936
MD01-2444,37.565,-10.134,2656,NAtl,23.25,24.1,LGM,269.9559254
