,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
140,0.22540404,0.018674318,1.5768692e-10,9.5721334e-11,-0.78533345,34.73562,1.0783815e-06,0.3435398,2.5624375,6.719042e-10,177.53967,155.1925,-3.0970887e-07
141,0.23208727,0.03889277,1.5756611e-10,1.0238518e-10,-0.8745922,34.654568,9.756819e-07,0.3469796,2.67853,6.389155e-10,142.22194,155.1925,-4.6720493e-07
142,0.21590698,0.011263669,1.5877549e-10,9.40731e-11,-0.5716869,34.732967,1.0593056e-06,0.3398032,2.4996402,6.6933686e-10,187.8049,155.1925,-5.021943e-07
143,0.21327469,0.0016064475,1.6107443e-10,9.1508606e-11,-0.48547077,34.787712,1.1559831e-06,0.33737046,2.4423041,6.909221e-10,215.00327,155.1925,-4.978431e-07
144,0.23028623,0.08046299,2.488162e-10,1.489044e-10,2.41344,34.86972,9.2102607e-07,0.32460353,2.6323423,6.751953e-10,230.82721,180.49728,-4.4803983e-07
145,0.2242594,0.077484965,2.7625957e-10,1.5086998e-10,3.026705,34.895298,8.984178e-07,0.31566858,2.5514848,6.760897e-10,259.69662,180.49728,-4.952785e-07
146,0.21855007,0.085224025,3.2383882e-10,1.6573216e-10,3.6386495,34.915695,8.588595e-07,0.311043,2.5522454,6.7264144e-10,260.54764,180.49728,-4.291395e-07
147,0.21420676,0.0942162,4.0458686e-10,1.900626e-10,4.331361,34.937405,7.972405e-07,0.30721968,2.5686285,6.6585026e-10,256.79117,180.49728,-3.8513696e-07
148,0.2092305,0.100825936,5.3293636e-10,2.192933e-10,5.012394,34.95907,7.27133e-07,0.30267355,2.5743632,6.5582795e-10,253.12398,180.49728,-2.7256445e-07
149,0.20423387,0.11577807,1.0734176e-09,2.7528013e-10,5.6676235,34.97478,6.449285e-07,0.3004743,2.6389546,6.3593e-10,223.5844,180.49728,-6.748063e-07
150,0.18373203,0.09911573,0.0021286225,2.4476848e-10,6.73916,35.01034,5.1839976e-07,0.28383663,2.4465244,5.995079e-10,255.31653,180.49728,-2.0869386e-06
151,0.19578324,0.10192229,1.060531e-09,2.6494545e-10,6.2211266,35.00308,5.39431e-07,0.29645488,2.539033,5.966846e-10,245.52115,180.49728,-2.4839937e-07
152,0.20497648,0.11662269,1.2496411e-09,3.0129896e-10,5.533888,34.984024,6.1168527e-07,0.3057988,2.6979759,5.9858146e-10,209.46411,180.49728,-1.6165192e-06
153,0.21485622,0.13174357,9.496878e-10,3.2904107e-10,4.694202,34.963745,6.921586e-07,0.3128195,2.877523,6.020572e-10,150.91269,180.49728,-2.5364614e-07
154,0.2187891,0.12695001,4.873221e-10,2.7981342e-10,4.1290016,34.95102,7.473514e-07,0.31750008,2.8801842,6.052436e-10,152.28947,180.49728,-2.1063124e-07
