,bn,bs,sn,ss,sst,sal,po4,prey,chl_total,fe,mld,light,stratification
196,0.08377179,0.046292298,0.08686416,0.046642967,15.040383,35.0031,2.4144163e-07,0.22177263,2.2800148,2.3780017e-10,151.21072,196.12956,7.855391e-08
197,0.07261079,0.03488481,0.07656686,0.03981172,15.018291,34.99945,2.1548972e-07,0.21699023,2.207848,2.2655049e-10,145.44641,196.12956,8.230586e-08
198,0.050164953,0.004250723,0.051008943,1.0519369e-09,14.566944,34.994415,1.937567e-07,0.20521778,1.9109218,2.2407111e-10,200.92397,196.12956,-1.0307785e-06
200,0.14322801,0.108110994,0.11299243,0.099993125,13.314651,34.878914,3.403787e-07,0.25673184,2.85904,2.6199842e-10,95.23047,196.12956,-3.1310296e-07
201,0.14446852,0.10749881,0.10944696,0.092265144,12.878475,34.86229,3.7552698e-07,0.2580268,2.8448546,2.732896e-10,102.4408,196.12956,-2.8932334e-07
202,0.14586398,0.108101055,0.1082403,0.08984921,12.705114,34.865982,3.8920578e-07,0.2588596,2.846664,2.7856112e-10,104.53992,196.12956,-5.071751e-07
203,0.14161056,0.10373682,0.10522899,0.08125998,12.618113,34.88186,3.9118808e-07,0.25627908,2.791495,2.829639e-10,112.30683,196.12956,-1.4678619e-07
204,0.14027137,0.10240857,0.10364585,0.07536887,12.511692,34.90692,4.0757072e-07,0.2549577,2.7632728,2.9179628e-10,118.38661,196.12956,-2.5605354e-07
205,0.13498794,0.09537292,0.09859023,0.060094908,12.392613,34.93139,4.3241997e-07,0.2513128,2.6748118,3.0176137e-10,140.38017,196.12956,-1.296819e-07
206,0.13153096,0.09135593,0.09592483,0.052679427,12.414669,34.958965,4.3974106e-07,0.24863745,2.6162574,3.071871e-10,153.08801,196.12956,-3.335498e-08
207,0.13367155,0.09355968,0.09823233,0.057248637,12.573957,34.972115,4.3029587e-07,0.24954826,2.6428373,3.039369e-10,147.92368,196.12956,3.2272112e-08
208,0.12825216,0.09211598,0.1062336,0.0640403,13.440601,34.98825,4.2995484e-07,0.24288607,2.614826,2.9949926e-10,149.21286,196.12956,5.2662585e-08
209,0.117532745,0.08607351,0.11300115,0.060382705,14.556821,34.989532,4.579433e-07,0.22948262,2.502783,3.042393e-10,168.75899,196.12956,-1.18860044e-07
210,0.11834921,0.086567625,0.11311097,0.05908086,14.582797,34.972805,4.8265906e-07,0.22909912,2.4988766,3.089044e-10,173.9729,196.12956,-7.2617468e-09
211,0.124624975,0.09103711,0.11043118,0.060854267,13.976601,34.940475,5.1862463e-07,0.23509103,2.5566964,3.1244962e-10,165.94737,196.12956,-7.414259e-07
