Latitude,Longitude,Sample depth - upper (m),Symbiosis,Spinose,Prop
18.1175,-18.075,1.6,Undetermined,Undetermined,0
18.0732,-18.0092,1.1,Undetermined,Undetermined,0
18.0732,-18.0092,1.2,Undetermined,Undetermined,0.001
18.0732,-18.0092,1.3,Undetermined,Undetermined,0
17.933,-50.35,0.36,Undetermined,Undetermined,0.002
17.933,-50.35,0.38,Undetermined,Undetermined,0.002
17.933,-50.35,0.4,Undetermined,Undetermined,0
17.933,-50.35,0.44,Undetermined,Undetermined,0.006
17.6483,-67.1667,0.5,Undetermined,Undetermined,0
17.6483,-67.1667,0.53,Undetermined,Undetermined,0.01
17.6483,-67.1667,0.55,Undetermined,Undetermined,0
17.6483,-67.1667,0.57,Undetermined,Undetermined,0.009
17.6483,-67.1667,0.6,Undetermined,Undetermined,0
17.6483,-67.1667,0.62,Undetermined,Undetermined,0
16.133,-74.45,0.64,Undetermined,Undetermined,0
16.133,-74.45,0.71,Undetermined,Undetermined,0
16.133,-74.45,0.74,Undetermined,Undetermined,0.001
15.9533,-18.1333,1.6,Undetermined,Undetermined,0
15.825,-17.8617,3,Undetermined,Undetermined,0.003
15.825,-17.8617,3.1,Undetermined,Undetermined,0
15.825,-17.8617,3.2,Undetermined,Undetermined,0.002
15.48,-17.36,4.3,Undetermined,Undetermined,0
15.48,-17.36,4.4,Undetermined,Undetermined,0.001
15.48,-17.36,4.5,Undetermined,Undetermined,0.008
15.48,-17.36,4.6,Undetermined,Undetermined,0.002
15.48,-17.36,4.7,Undetermined,Undetermined,0.001
15.48,-17.36,4.8,Undetermined,Undetermined,0
15.48,-17.36,4.9,Undetermined,Undetermined,0.002
15.4,-43.4,0.19,Undetermined,Undetermined,0.013
15.065,-75.95,0.59,Undetermined,Undetermined,0
15.065,-75.95,0.6,Undetermined,Undetermined,0.003
15.033,-80.23,0.6,Undetermined,Undetermined,0
15.033,-80.23,0.61,Undetermined,Undetermined,0.006
15.033,-80.23,0.65,Undetermined,Undetermined,0.004
15.033,-80.23,0.7,Undetermined,Undetermined,0
15.033,-80.23,0.71,Undetermined,Undetermined,0.003
15.033,-80.23,0.79,Undetermined,Undetermined,0.003
15.033,-80.23,0.85,Undetermined,Undetermined,0
14.167,-18.58,1.11,Undetermined,Undetermined,0.003
14.167,-18.58,1.14,Undetermined,Undetermined,0
14.167,-18.58,1.19,Undetermined,Undetermined,0.001
14.167,-18.58,1.24,Undetermined,Undetermined,0.004
14.167,-18.58,1.31,Undetermined,Undetermined,0
12.09,-61.2433,3.1,Undetermined,Undetermined,0
12.09,-61.2433,3.2,Undetermined,Undetermined,0.001
12.09,-61.2433,3.3,Undetermined,Undetermined,0.003
12.09,-61.2433,3.4,Undetermined,Undetermined,0
12.09,-61.2433,3.5,Undetermined,Undetermined,0
12.09,-61.2433,3.6,Undetermined,Undetermined,0
11.65,-80.13,0.6,Undetermined,Undetermined,0
9.5667,-19.095,0.45,Undetermined,Undetermined,0
5.67,-19.8517,0.27,Undetermined,Undetermined,0.008
5.67,-19.8517,0.3,Undetermined,Undetermined,0.012
5.67,-19.8517,0.35,Undetermined,Undetermined,0.005
5.385,-21.7517,0.3,Undetermined,Undetermined,0.009
5.335,-22.0533,0.26,Undetermined,Undetermined,0.018
5.335,-22.0533,0.28,Undetermined,Undetermined,0.005
5.335,-22.0533,0.3,Undetermined,Undetermined,0.007
5.335,-22.055,0.29,Undetermined,Undetermined,0.001
5.335,-22.055,0.32,Undetermined,Undetermined,0.007
3.735,-11.3983,0.25,Undetermined,Undetermined,0
3.735,-11.3983,0.4,Undetermined,Undetermined,0.004
3.02,-22.0317,0.36,Undetermined,Undetermined,0
3.02,-22.0317,0.39,Undetermined,Undetermined,0.002
3.02,-22.0317,0.42,Undetermined,Undetermined,0.009
1.367,-33.48,0.5,Undetermined,Undetermined,0.003
1.367,-33.48,0.52,Undetermined,Undetermined,0
1.367,-33.48,0.55,Undetermined,Undetermined,0.003
1.367,-33.48,0.57,Undetermined,Undetermined,0.003
1.367,-33.48,0.6,Undetermined,Undetermined,0
1.367,-33.48,0.62,Undetermined,Undetermined,0.003
84.0292,11.2383,0.14,No,No,0.993
84.0292,11.2383,0.15,No,No,0.998
82.3967,40.9083,3.1,No,No,1
82.3967,40.9083,3.3,No,No,1
82.3967,40.9083,3.5,No,No,1
82.0317,15.1908,0.73,No,No,0.986
82.0317,15.1908,0.79,No,No,0.985
81.759,-9.4355,0.17,No,No,0.999
81.759,-9.4355,0.27,No,No,0.993
81.759,-9.4355,0.61,No,No,1
81.759,-9.4355,0.83,No,No,0.999
81.535,30.5933,1.72,No,No,1
81.535,30.5933,1.92,No,No,1
81.535,30.5933,2.13,No,No,1
81.535,30.5933,2.23,No,No,1
81.3667,17.4717,0.3,No,No,0.997
81.3667,17.4717,0.4,No,No,0.992
81.2333,2.3817,3.89,No,No,0.996
81.2333,2.3817,3.95,No,No,0.997
81.2333,2.3817,3.97,No,No,1
79.6,-4.6077,0.5,No,No,0.999
79.6,-4.6077,0.52,No,No,1
79.6,-4.6077,0.56,No,No,1
78.8553,-4.7812,0.24,No,No,1
78.8553,-4.7812,0.26,No,No,1
77.46,4.58,0.3,No,No,0.992
76,8.3333,0.47,No,No,0.998
76,8.3333,0.53,No,No,0.999
76,8.3333,0.57,No,No,0.998
76,8.3333,0.58,No,No,1
76,8.3333,0.62,No,No,1
75.0003,-8.771,1.32,No,No,1
75.0003,-8.771,1.56,No,No,1
74.9967,-11.8267,0.23,No,No,1
74.9967,-11.8267,0.36,No,No,1
74.1767,-0.48,0.35,No,No,0.999
74.1767,-0.48,0.4,No,No,1
72.3797,-10.5923,1.2,No,No,0.996
72.2252,14.4273,2.6,No,No,0.996
72.183,8.583,2,No,No,0.99
72.151,11.4343,3.12,No,No,0.973
72.151,11.4343,3.15,No,No,0.973
72.151,11.4343,3.21,No,No,0.982
72.151,11.4343,3.25,No,No,0.982
72.151,11.4343,3.31,No,No,0.982
72.151,11.4343,3.35,No,No,0.982
72.151,11.4343,3.42,No,No,0.982
72.151,11.4343,3.46,No,No,0.973
72.151,11.4343,3.52,No,No,0.973
72.151,11.4343,3.56,No,No,0.973
72.151,11.4343,3.62,No,No,0.973
72.151,11.4343,3.65,No,No,0.973
72.151,11.4343,3.71,No,No,0.977
72.151,11.4343,3.75,No,No,0.977
72.151,11.4343,3.81,No,No,0.977
72.151,11.4343,3.85,No,No,0.981
72.151,11.4343,3.92,No,No,0.981
72.151,11.4343,3.96,No,No,0.991
72.151,11.4343,4,No,No,0.991
72.151,11.4343,4.11,No,No,0.991
72.151,11.4343,4.21,No,No,0.991
72.151,11.4343,4.3,No,No,0.98
72.151,11.4343,4.41,No,No,0.98
72.151,11.4343,4.5,No,No,0.98
72.151,11.4343,4.61,No,No,0.98
72.151,11.4343,4.71,No,No,0.998
72.151,11.4343,4.8,No,No,0.985
72.151,11.4343,4.91,No,No,0.985
72.151,11.4343,5,No,No,0.985
72.151,11.4343,5.11,No,No,0.997
72.151,11.4343,5.21,No,No,0.977
72.151,11.4343,5.3,No,No,0.977
72.151,11.4343,5.41,No,No,0.977
72.151,11.4343,5.5,No,No,0.991
72.1117,7.3883,1.4,No,No,0.995
72.1117,7.3883,1.45,No,No,0.983
72.1117,7.3883,1.47,No,No,0.998
72.1117,7.3883,1.5,No,No,0.983
72.1117,7.3883,1.55,No,No,0.975
72.1117,7.3883,1.57,No,No,1
71.4967,-17.1483,0.72,No,No,1
71.4967,-17.1483,0.8,No,No,1
71.4967,-17.1483,0.9,No,No,1
70.3622,-18.2053,0.6,No,No,0.994
70.3315,-10.6288,0.8,No,No,1
70.1165,-17.6943,0.9,No,No,1
68.8417,-20.825,0.83,No,No,1
68.8417,-20.825,0.94,No,No,1
68.8417,-20.825,1,No,No,1
68.5017,3.8383,0.3,No,No,0.99
68.5017,3.8383,0.35,No,No,1
68.495,0.8317,0.3,No,No,0.979
68.495,0.8317,0.32,No,No,0.998
68.495,0.8317,0.34,No,No,0.999
68.033,-6.117,0.6,No,No,1
68.033,-6.117,0.7,No,No,1
68.033,-6.117,0.8,No,No,1
67.8667,-21.765,1.13,No,No,0.998
67.8667,-21.765,1.17,No,No,1.001
67.085,2.9083,1.17,No,No,0.998
67.085,2.9083,1.18,No,No,1
67.085,2.9083,1.2,No,No,1
67.085,2.9083,1.28,No,No,1
67.085,2.9083,1.29,No,No,1
67.085,2.9083,1.3,No,No,0.999
67.085,2.9083,1.32,No,No,0.998
67.085,2.9083,1.34,No,No,0.999
67.085,2.9083,1.36,No,No,1
67.085,2.9083,1.38,No,No,1
67.085,2.9083,1.41,No,No,1
67.085,2.9083,1.43,No,No,0.999
67.085,2.9083,1.45,No,No,0.997
67.085,2.9083,1.47,No,No,0.995
67.085,2.9083,1.49,No,No,1
67.085,2.9083,1.53,No,No,0.999
67.085,2.9083,1.55,No,No,0.999
67.085,2.9083,1.57,No,No,0.999
67.085,2.9083,1.59,No,No,1
67.085,2.9083,1.61,No,No,1
67.085,2.9083,1.62,No,No,0.999
67.085,2.9083,1.64,No,No,0.995
66.9697,7.6393,10.41,No,No,0.957
66.9697,7.6393,10.46,No,No,0.972
66.9697,7.6393,10.52,No,No,0.949
66.9697,7.6393,10.56,No,No,0.912
66.9697,7.6393,10.62,No,No,0.965
66.9697,7.6393,10.66,No,No,0.979
66.9697,7.6393,10.71,No,No,0.985
66.9697,7.6393,10.77,No,No,0.97
66.9697,7.6393,10.81,No,No,0.954
66.9697,7.6393,10.87,No,No,0.977
66.9697,7.6393,10.91,No,No,0.962
66.9697,7.6393,10.96,No,No,0.96
66.9697,7.6393,11.02,No,No,0.98
66.9697,7.6393,11.06,No,No,0.968
66.9697,7.6393,11.12,No,No,1
66.9697,7.6393,11.16,No,No,0.989
66.9697,7.6393,11.21,No,No,0.994
66.9697,7.6393,11.27,No,No,1
66.9697,7.6393,11.31,No,No,0.98
66.9697,7.6393,11.37,No,No,0.978
66.9697,7.6393,11.77,No,No,0.988
66.9697,7.6393,11.87,No,No,0.948
66.9697,7.6393,11.91,No,No,0.942
66.9697,7.6393,11.96,No,No,0.916
66.9697,7.6393,12.21,No,No,0.957
66.9697,7.6393,12.4,No,No,0.963
66.9697,7.6393,12.61,No,No,0.938
66.9697,7.6393,12.8,No,No,0.962
66.9697,7.6393,13.01,No,No,0.979
66.9697,7.6393,13.21,No,No,0.926
66.9697,7.6393,13.4,No,No,0.933
66.9697,7.6393,13.61,No,No,0.978
66.9697,7.6393,13.8,No,No,0.927
66.9697,7.6393,14.21,No,No,0.922
66.9697,7.6393,14.4,No,No,0.878
66.9697,7.6393,14.61,No,No,0.888
66.9697,7.6393,14.8,No,No,0.94
66.9697,7.6393,15.01,No,No,0.946
66.6667,4.905,2.06,No,No,1
66.6667,4.905,2.1,No,No,0.983
66.6667,4.905,2.22,No,No,0.997
66.6667,4.905,2.32,No,No,1
66.6667,4.905,2.42,No,No,1
66.6667,4.905,2.52,No,No,1
66.6667,4.905,2.62,No,No,0.988
66.6667,4.905,2.71,No,No,0.996
66.6667,4.905,2.81,No,No,0.995
66.6667,4.905,2.91,No,No,1
66.6667,4.905,3.01,No,No,1
66.6667,4.905,3.11,No,No,0.999
66.6667,4.905,3.21,No,No,1
66.6667,4.905,3.31,No,No,0.997
66.6667,4.905,3.51,No,No,0.99
66.6667,4.905,3.71,No,No,1
66.6667,4.905,3.91,No,No,0.989
66.6667,4.905,3.93,No,No,0.99
66.6667,4.905,3.95,No,No,0.977
66.6667,4.905,4.11,No,No,0.994
66.6667,4.905,4.17,No,No,1
66.6,1.117,0.6,No,No,0.997
66.6,1.117,0.7,No,No,1
64.7973,-29.5958,0.68,No,No,0.993
64.7973,-29.5958,0.78,No,No,0.991
64.7973,-29.5958,0.88,No,No,1
64.783,-29.57,1.6,No,No,1
64.783,-29.57,1.7,No,No,0.997
62.6485,-53.8845,2.23,No,No,1
62.6485,-53.8845,2.35,No,No,1
62.6485,-53.8845,2.68,No,No,1
62.6485,-53.8845,3.03,No,No,1
62.6485,-53.8845,3.14,No,No,1
61.8725,-11.1787,0.1,No,No,0.994
61.8725,-11.1787,0.6,No,No,0.998
61.8725,-11.1787,0.7,No,No,1
61.8725,-11.1787,0.82,No,No,0.999
61.8725,-11.1787,1.02,No,No,0.994
61.8725,-11.1787,1.2,No,No,0.997
61.8725,-11.1787,1.6,No,No,0.996
61.8722,-11.2423,3.3,No,No,0.998
61.8722,-11.2423,3.5,No,No,0.994
61.8722,-11.2423,3.6,No,No,0.999
61.8722,-11.2423,3.7,No,No,0.998
61.8722,-11.2423,3.8,No,No,0.996
61.8722,-11.2423,3.9,No,No,0.999
61.8722,-11.2423,3.98,No,No,0.999
61.8722,-11.2423,4.02,No,No,0.998
61.8722,-11.2423,4.1,No,No,0.994
61.8722,-11.2423,4.2,No,No,0.996
61.8722,-11.2423,4.3,No,No,0.986
61.8722,-11.2423,4.4,No,No,0.995
61.8722,-11.2423,4.5,No,No,0.997
61.8722,-11.2423,4.6,No,No,0.999
61.8722,-11.2423,4.7,No,No,1.001
61.8722,-11.2423,4.8,No,No,0.997
61.8722,-11.2423,4.9,No,No,0.997
61.8722,-11.2423,4.98,No,No,0.998
61.8722,-11.2423,5.02,No,No,1
61.8722,-11.2423,5.1,No,No,0.998
61.8722,-11.2423,5.2,No,No,0.998
61.8722,-11.2423,5.3,No,No,0.999
61.8722,-11.2423,5.4,No,No,0.991
59.5217,-39.445,0.21,No,No,0.998
59.5217,-39.445,0.23,No,No,0.991
59.4693,-23.2427,0.44,No,No,0.974
59.4693,-23.2427,0.48,No,No,0.9
59.1862,-30.9048,1,No,No,0.99
59.1862,-30.9048,1.05,No,No,0.994
59.1862,-30.9048,1.1,No,No,0.995
59.1862,-30.9048,1.15,No,No,0.993
59.1862,-30.9048,1.2,No,No,0.985
59.1862,-30.9048,1.21,No,No,0.989
59.1862,-30.9048,1.22,No,No,0.989
59.1862,-30.9048,1.23,No,No,0.983
59.1862,-30.9048,1.24,No,No,0.975
59.1862,-30.9048,1.25,No,No,0.981
59.1862,-30.9048,1.26,No,No,0.985
59.1862,-30.9048,1.27,No,No,0.968
59.1862,-30.9048,1.28,No,No,0.977
59.1862,-30.9048,1.29,No,No,0.855
59.1862,-30.9048,1.3,No,No,0.687
59.1862,-30.9048,1.31,No,No,0.751
59.1862,-30.9048,1.32,No,No,0.972
59.1862,-30.9048,1.33,No,No,0.977
59.1862,-30.9048,1.34,No,No,0.978
59.1862,-30.9048,1.35,No,No,0.989
58.6288,-19.4349,0.36,No,No,0.94
58.6288,-19.4349,0.38,No,No,0.916
58.6288,-19.4349,0.4,No,No,0.94
58.6288,-19.4349,0.42,No,No,0.909
58.6288,-19.4349,0.44,No,No,0.946
58.6288,-19.4349,0.46,No,No,0.883
58.2098,-48.3733,4.78,No,No,0.994
58.001,-16.5014,0.74,No,No,0.924
58.001,-16.5014,0.76,No,No,0.948
58.001,-16.5014,0.78,No,No,0.943
58.001,-16.5014,0.8,No,No,0.868
58.001,-16.5014,0.82,No,No,0.943
58.001,-16.5014,0.84,No,No,0.873
58.001,-16.5014,0.86,No,No,0.878
58.001,-16.5014,0.88,No,No,0.844
58.001,-16.5014,0.9,No,No,0.84
58.001,-16.5014,0.92,No,No,0.758
58.001,-16.5014,0.94,No,No,0.749
58.001,-16.5014,0.96,No,No,0.682
58.001,-16.5014,0.98,No,No,0.642
58.001,-16.5014,1,No,No,0.63
58.001,-16.5014,1.02,No,No,0.624
58.001,-16.5014,1.04,No,No,0.675
56.1633,-31.99,2.1,No,No,0.98
55.5,-14.5833,3.8,No,No,0.923
55.5,-14.5833,3.9,No,No,0.948
55.5,-14.5833,4,No,No,0.932
55.5,-14.5833,4.1,No,No,0.929
55.5,-14.5833,4.2,No,No,0.918
55.5,-14.5833,4.3,No,No,0.946
55.5,-14.5833,4.4,No,No,0.959
55.47,-27.8883,3.75,No,No,0.965
55.47,-27.8883,3.85,No,No,0.954
55.47,-27.8883,3.95,No,No,0.836
55.26,-26.725,1.6,No,No,0.986
54.9617,-19.755,0.4,No,No,0.905
54.25,-16.83,2.65,No,No,0.925
54.25,-16.83,2.75,No,No,0.933
54.25,-16.83,2.85,No,No,0.912
54.25,-16.83,2.95,No,No,0.951
52.5667,-21.94,0.81,No,No,0.983
52.5667,-21.94,0.9,No,No,0.95
52.5667,-21.94,0.99,No,No,0.966
52.5033,-22.0623,0.86,No,No,0.983
52.5033,-22.0623,0.88,No,No,0.966
52.5033,-22.0623,0.9,No,No,0.992
52.5033,-22.0623,0.92,No,No,0.98
52.5033,-22.0623,0.94,No,No,0.996
52.5033,-22.0623,0.96,No,No,0.98
52.5033,-22.0623,0.98,No,No,0.982
52.5033,-22.0623,1,No,No,0.981
52.5033,-22.0623,1.02,No,No,0.987
52.5033,-22.0623,1.04,No,No,0.972
52.5033,-22.0623,1.06,No,No,0.988
52.5033,-22.0623,1.08,No,No,0.982
52.5033,-22.0623,1.1,No,No,0.971
52.5033,-22.0623,1.12,No,No,0.977
52.5033,-22.0623,1.14,No,No,0.965
52.5033,-22.0623,1.16,No,No,0.957
52.5033,-22.0623,1.18,No,No,0.97
52.5033,-22.0623,1.2,No,No,0.96
52.425,-16.665,0.95,No,No,0.87
50.6876,-21.8635,0.78,No,No,0.987
50.6876,-21.8635,0.8,No,No,0.973
50.6876,-21.8635,0.82,No,No,0.97
50.6876,-21.8635,0.84,No,No,0.963
50.6876,-21.8635,0.86,No,No,0.988
50.6876,-21.8635,0.88,No,No,0.978
50.6876,-21.8635,0.9,No,No,0.974
50.6876,-21.8635,0.92,No,No,0.973
50.6876,-21.8635,0.94,No,No,0.952
50.6876,-21.8635,0.96,No,No,0.939
50.3898,-45.26,3,No,No,0.99
50.3898,-45.26,3.1,No,No,0.933
50.3898,-45.26,3.19,No,No,0.996
50.3898,-45.26,3.36,No,No,0.999
50,-23.75,1,No,No,0.98
48.215,-27.0567,0.8,No,No,0.967
48.215,-27.0567,0.85,No,No,0.987
44.36,-26.5433,0.53,No,No,0.828
44.36,-26.5433,0.56,No,No,0.819
44.36,-26.5433,0.6,No,No,0.782
44.36,-26.5433,0.67,No,No,0.75
44.017,-24.53,0.87,No,No,0.655
44.017,-24.53,1.01,No,No,0.626
43.465,-30.66,0.68,No,No,0.514
40.5818,-9.8612,3.35,No,No,0.57
40.5818,-9.8612,3.38,No,No,0.565
40.5818,-9.8612,3.41,No,No,0.584
40.5818,-9.8612,3.44,No,No,0.511
40.5818,-9.8612,3.47,No,No,0.59
40.5818,-9.8612,3.5,No,No,0.539
40.5818,-9.8612,3.53,No,No,0.484
40.5818,-9.8612,3.56,No,No,0.515
40.5818,-9.8612,3.59,No,No,0.531
40.5818,-9.8612,3.62,No,No,0.464
40.5818,-9.8612,3.65,No,No,0.499
40.5818,-9.8612,3.68,No,No,0.474
40.5818,-9.8612,3.71,No,No,0.462
40.5818,-9.8612,3.74,No,No,0.522
40.5818,-9.8612,3.77,No,No,0.52
40.5818,-9.8612,3.8,No,No,0.489
40.5818,-9.8612,3.83,No,No,0.457
40.5818,-9.8612,3.86,No,No,0.546
40.5818,-9.8612,3.89,No,No,0.493
40.5818,-9.8612,3.92,No,No,0.524
40.5818,-9.8612,3.95,No,No,0.452
40.5818,-9.8612,3.98,No,No,0.466
40.5818,-9.8612,4.01,No,No,0.378
40.5818,-9.8612,4.04,No,No,0.57
40.5818,-9.8612,4.07,No,No,0.516
40.5818,-9.8612,4.1,No,No,0.509
40.5818,-9.8612,4.13,No,No,0.508
40.5818,-9.8612,4.16,No,No,0.571
40.5818,-9.8612,4.19,No,No,0.449
40.5818,-9.8612,4.22,No,No,0.523
40.5818,-9.8612,4.25,No,No,0.575
40.5818,-9.8612,4.28,No,No,0.567
40.5818,-9.8612,4.31,No,No,0.552
40.5818,-9.8612,4.34,No,No,0.533
40.5818,-9.8612,4.37,No,No,0.543
40.5818,-9.8612,4.4,No,No,0.59
40.5818,-9.8612,4.43,No,No,0.577
40.5818,-9.8612,4.46,No,No,0.59
40.5818,-9.8612,4.49,No,No,0.567
40.5818,-9.8612,4.52,No,No,0.655
40.5818,-9.8612,4.55,No,No,0.54
40.5818,-9.8612,4.58,No,No,0.589
40.5785,-10.3485,3.6,No,No,0.497
40.5785,-10.3485,3.7,No,No,0.451
40.5785,-10.3485,3.8,No,No,0.442
40.5785,-10.3485,3.9,No,No,0.533
40.5785,-10.3485,4,No,No,0.495
40.505,-32.0533,0.97,No,No,0.382
40.505,-32.0533,0.98,No,No,0.352
40.505,-32.0533,1,No,No,0.417
40.505,-32.0533,1.02,No,No,0.434
40.505,-32.0533,1.04,No,No,0.508
40.505,-32.0533,1.06,No,No,0.411
40.505,-32.0533,1.07,No,No,0.349
40.505,-32.0533,1.08,No,No,0.412
40.505,-32.0533,1.1,No,No,0.355
40.505,-32.0533,1.12,No,No,0.387
37.999,-31.1283,6,No,No,0.362
37.767,-10.183,3.8,No,No,0.551
37.767,-10.183,3.9,No,No,0.456
37.767,-10.183,4,No,No,0.355
37.767,-10.183,4.1,No,No,0.462
37.767,-10.183,4.2,No,No,0.362
37.767,-10.183,4.3,No,No,0.496
37.767,-10.183,4.4,No,No,0.39
37.767,-10.183,4.5,No,No,0.495
37.767,-10.183,4.7,No,No,0.592
37.767,-10.183,4.8,No,No,0.661
37.767,-10.183,4.9,No,No,0.524
37.767,-10.183,5,No,No,0.5
37.767,-10.183,5.1,No,No,0.491
37.767,-10.183,5.2,No,No,0.495
37.767,-10.183,5.3,No,No,0.339
37.5783,-31.8422,1.8,No,No,0.348
37.5783,-31.8422,1.9,No,No,0.333
37.1113,-32.2868,2.6,No,No,0.299
37.1113,-32.2868,2.9,No,No,0.254
37.1113,-32.2868,3.1,No,No,0.278
36.5117,-23.7367,0.8,No,No,0.29
36.5117,-23.7367,0.85,No,No,0.359
34.8917,-7.815,0.7,No,No,0.352
34.8917,-7.815,0.75,No,No,0.22
34.8917,-7.815,0.8,No,No,0.255
34.8917,-7.815,0.85,No,No,0.228
34.8917,-7.815,0.9,No,No,0.205
32.75,-41.9,0.35,No,No,0.192
32.75,-41.9,0.45,No,No,0.197
32.75,-41.9,0.54,No,No,0.149
32.75,-41.9,0.58,No,No,0.203
29.1667,-12.0867,0.2,No,No,0.336
29.1667,-12.0867,0.23,No,No,0.206
29.1667,-12.0867,0.24,No,No,0.317
29.1667,-12.0867,0.3,No,No,0.278
29.1667,-12.0867,0.34,No,No,0.355
27.005,-18.9867,0.51,No,No,0.249
27.005,-18.9867,0.52,No,No,0.247
27.005,-18.9867,0.54,No,No,0.226
27.005,-18.9867,0.56,No,No,0.23
27.005,-18.9867,0.57,No,No,0.239
26.8383,-15.11,1.62,No,No,0.359
26.8383,-15.11,1.73,No,No,0.32
26.8383,-15.11,1.82,No,No,0.379
25.1717,-16.845,1.12,No,No,0.433
25.1717,-16.845,1.22,No,No,0.403
25.1717,-16.845,1.32,No,No,0.344
25.1717,-16.845,1.42,No,No,0.378
23.4983,-18.7167,1.11,No,No,0.419
23.4983,-18.7167,1.22,No,No,0.428
23.135,-17.745,2.33,No,No,0.374
23.135,-17.745,2.42,No,No,0.33
23.135,-17.745,2.52,No,No,0.303
23.135,-17.745,2.63,No,No,0.472
23.135,-17.745,2.73,No,No,0.336
21.3,-22.68,0.38,No,No,0.561
21.245,-17.8033,2.45,No,No,0.224
21.245,-17.8033,2.5,No,No,0.157
21.245,-17.8033,2.55,No,No,0.312
21.245,-17.8033,2.6,No,No,0.221
21.245,-17.8033,2.65,No,No,0.202
21.245,-17.8033,2.7,No,No,0.25
21.245,-17.8033,2.75,No,No,0.212
21.145,-18.5733,1.8,No,No,0.291
21.145,-18.5733,1.9,No,No,0.297
21.145,-18.5733,2,No,No,0.266
21.145,-18.5733,2.1,No,No,0.284
19.3667,-19.93,0.49,No,No,0.24
18.9979,-20.1621,0.54,No,No,0.252
18.9979,-20.1621,0.56,No,No,0.238
18.9979,-20.1621,0.58,No,No,0.253
18.9979,-20.1621,0.6,No,No,0.222
18.9979,-20.1621,0.62,No,No,0.322
18.9979,-20.1621,0.64,No,No,0.231
18.9979,-20.1621,0.66,No,No,0.292
18.9979,-20.1621,0.68,No,No,0.197
18.433,-21.08,0.64,No,No,0.284
18.433,-21.08,0.68,No,No,0.217
18.433,-21.08,0.72,No,No,0.185
18.433,-21.08,0.76,No,No,0.171
18.1175,-18.075,1.2,No,No,0.316
18.1175,-18.075,1.3,No,No,0.244
18.1175,-18.075,1.38,No,No,0.164
18.1175,-18.075,1.44,No,No,0.137
18.1175,-18.075,1.5,No,No,0.129
18.1175,-18.075,1.6,No,No,0.119
18.0732,-18.0092,1.1,No,No,0.296
18.0732,-18.0092,1.2,No,No,0.246
18.0732,-18.0092,1.3,No,No,0.16
17.933,-50.35,0.36,No,No,0.041
17.933,-50.35,0.38,No,No,0.033
17.933,-50.35,0.4,No,No,0.016
17.933,-50.35,0.44,No,No,0.039
17.6483,-67.1667,0.5,No,No,0.007
17.6483,-67.1667,0.53,No,No,0.05
17.6483,-67.1667,0.55,No,No,0.047
17.6483,-67.1667,0.57,No,No,0.074
17.6483,-67.1667,0.6,No,No,0.218
17.6483,-67.1667,0.62,No,No,0.19
16.133,-74.45,0.64,No,No,0.042
16.133,-74.45,0.71,No,No,0.046
16.133,-74.45,0.74,No,No,0.039
15.9533,-18.1333,1.6,No,No,0.089
15.825,-17.8617,3,No,No,0.313
15.825,-17.8617,3.1,No,No,0.317
15.825,-17.8617,3.2,No,No,0.35
15.48,-17.36,4.3,No,No,0.32
15.48,-17.36,4.4,No,No,0.311
15.48,-17.36,4.5,No,No,0.247
15.48,-17.36,4.6,No,No,0.223
15.48,-17.36,4.7,No,No,0.164
15.48,-17.36,4.8,No,No,0.121
15.48,-17.36,4.9,No,No,0.15
15.4,-43.4,0.19,No,No,0.108
15.065,-75.95,0.59,No,No,0.046
15.065,-75.95,0.6,No,No,0.061
15.033,-80.23,0.6,No,No,0.054
15.033,-80.23,0.61,No,No,0.047
15.033,-80.23,0.65,No,No,0.051
15.033,-80.23,0.7,No,No,0.019
15.033,-80.23,0.71,No,No,0.045
15.033,-80.23,0.79,No,No,0.057
15.033,-80.23,0.85,No,No,0.02
14.167,-18.58,1.11,No,No,0.557
14.167,-18.58,1.14,No,No,0.524
14.167,-18.58,1.19,No,No,0.407
14.167,-18.58,1.24,No,No,0.447
14.167,-18.58,1.31,No,No,0.42
12.09,-61.2433,3.1,No,No,0.073
12.09,-61.2433,3.2,No,No,0.106
12.09,-61.2433,3.3,No,No,0.114
12.09,-61.2433,3.4,No,No,0.107
12.09,-61.2433,3.5,No,No,0.081
12.09,-61.2433,3.6,No,No,0.053
11.65,-80.13,0.6,No,No,0.086
9.5667,-19.095,0.45,No,No,0.141
5.67,-19.8517,0.27,No,No,0.106
5.67,-19.8517,0.3,No,No,0.117
5.67,-19.8517,0.35,No,No,0.061
5.385,-21.7517,0.3,No,No,0.085
5.335,-22.0533,0.26,No,No,0.076
5.335,-22.0533,0.28,No,No,0.068
5.335,-22.0533,0.3,No,No,0.079
5.335,-22.055,0.29,No,No,0.065
5.335,-22.055,0.32,No,No,0.046
3.735,-11.3983,0.25,No,No,0.009
3.735,-11.3983,0.4,No,No,0.039
3.02,-22.0317,0.36,No,No,0.18
3.02,-22.0317,0.39,No,No,0.308
3.02,-22.0317,0.42,No,No,0.315
1.367,-33.48,0.5,No,No,0.163
1.367,-33.48,0.52,No,No,0.131
1.367,-33.48,0.55,No,No,0.11
1.367,-33.48,0.57,No,No,0.113
1.367,-33.48,0.6,No,No,0.115
1.367,-33.48,0.62,No,No,0.16
-6.5823,10.3186,2.18,Yes,No,0.2693
-6.5823,10.3186,2.23,Yes,No,0.4367
-6.5823,10.3186,2.28,Yes,No,0.3647
