_id,Core,Coring_device,Latitude,Longitude,Water_Depth,Ocean,Sample_depth_upper,Sample_depth_lower,chronozone_level,sedimentation_rate,Publication,added_by,date_of_addition,Orbulina universa,Globigerinoides conglobatus,Globigerinoides ruber,Globoturborotalita tenella,Globigerinoides sacculifer,Sphaeroidinella dehiscens,Globigerinella adamsi,Globigerinella siphonifera,Globigerinella calida,Globigerina bulloides,Globigerina falconensis,Beella digitata,Globoturborotalita rubescens,Turborotalita humilis,Turborotalita quinqueloba,Neogloboquadrina pachyderma,Neogloboquadrina incompta,Neogloboquadrina dutertrei,Globoquadrina conglomerata,Globorotaloides hexagonus,Pulleniatina obliquiloculata,Globoconella inflata,Truncorotalia truncatulinoides,Truncorotalia crassaformis,Truncorotalia crassula,Hirsutella hirsuta,Hirsutella scitula,Menardella menardii,Globorotalia tumida,Globorotalia flexuosa,Hirsutella theyeri,Micro,Other_ID,Other_UnID,Total_Planktics,percent_or_Raw,no_decimals,Total,Current_sum,BFD,Ocean2,sp_rich,rarefy_sr,simpson,simpsonEve,FRic,MorphoAgeAbun,LinAgeAbun
57,GIK23361-7,BC,72.787,-7.5268,2688,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,P,N,Y,100,N,Atlantic,3,2.37347944308266,0.0253447618119982,0.342001274166483,0.114077045197372,10.965811965812,11.180056980057
58,GIK23293-1,BC,72.623,-6.5478,2574,Nordic_Seas,0,0.01,2,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,857,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,P,N,Y,100,N,Atlantic,4,3.50662969105508,0.0361959720729693,0.259388830878519,0.185064607478481,10.9280641466208,11.1296105383734
59,PS1707-1,BC,72.617,-13.84,2118,Nordic_Seas,0,0.01,2,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,525,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,P,N,Y,100,N,Atlantic,4,3.92395064237194,0.064806053267944,0.267324228170638,0.185064607478481,10.9458563535912,11.2456721915285
60,V28-22,TW,72.433,-13.65,1284,Nordic_Seas,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,456,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,P,N,Y,100,N,Atlantic,3,2.58633350791006,0.0540095744245571,0.352364383741588,0.114077045197372,10.8208955223881,10.8711087420043
61,GIK23506-1,BC,72.393,-7.6033,2670,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,868,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,P,N,Y,100,N,Atlantic,4,3.06393705532798,0.0335364485070329,0.258675042233933,0.185064607478481,10.8661381653454,10.9715741789354
62,GIK23294-3,BC,72.378,-10.595,2224,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,406,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,P,N,Y,100,N,Atlantic,4,3.95067561504775,0.0907117194560163,0.274940308095071,0.185064607478481,11.2347417840376,11.8669014084507
63,GIK23289-2,BC,72.377,1.8178,3309,Nordic_Seas,0,0.01,2,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,878,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,P,N,Y,100,N,Atlantic,3,2.96310094615019,0.192778764945063,0.412939252410335,0.114077045197372,12.2069175991862,14.0230417090539
64,GIK23400-1,BC,72.352,-7.807,2628,Nordic_Seas,0,0.01,1,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,723,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,755,P,N,Y,100,N,Atlantic,4,3.58426462308066,0.0867848997206173,0.273758066334554,0.185064607478481,10.9918097754293,11.2883751651255
65,V28-37,TW,72.233,-9.0667,2395,Nordic_Seas,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,472,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,P,N,Y,100,N,Atlantic,3,2.81459563701524,0.044665629326715,0.348917974235986,0.114077045197372,10.8530020703934,10.9380952380952
66,GIK23343-4,BC,72.213,-12.1,2353,Nordic_Seas,0,0.01,1,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,P,N,Y,100,N,Atlantic,2,1.68301936497212,0.00722664389298444,0.503639624214595,NA,10.7985494106981,10.8
67,V28-29,TW,72.18333333,5.266666667,2547,Nordic_Seas,0,0.01,5,NA,"Prell_et_al.,_1999_(""Brown_Database"")",M.W.,10.02.1999,0,0,0,0,0,0,0,0,0,14,1,0,0,0,225,525,70,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,843,R,N,Y,NA,Y,Atlantic,7,5.20160504725695,0.52815260792545,0.30276132761707,0.33673621209182,14.7383054892601,20.0618735083532
68,GIK23279-1,BC,72.058,-0.233,3117,Nordic_Seas,0,0.01,2,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,P,N,Y,100,N,Atlantic,4,3.65583191543574,0.0356546668602119,0.259243231038441,0.185064607478481,10.9867469879518,11.2563253012048
69,GIK23277-1,BC,72.035,-0.6268,2693,Nordic_Seas,0,0.01,1,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,P,N,Y,100,N,Atlantic,3,2.65476189740336,0.0822335600907028,0.363200612746612,0.114077045197372,11.39,12.149880952381
70,GIK23362-1,BC,72.024,-7.5853,2520,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,P,N,Y,100,N,Atlantic,4,3.38534361379931,0.0368052461572733,0.259552908695369,0.185064607478481,10.9850746268657,11.2746268656716
71,GIK23267-2,BC,72.003,4.9948,2974,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,9,0,0,0,0,100,265,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,435,P,N,Y,100,N,Atlantic,5,4.63647885074325,0.552276234567901,0.44670400689358,0.229617208732932,14.2011574074074,18.8905092592593
72,GIK23266-1,BC,71.998,7.478,1551,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,33,0,0,0,1,223,274,39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,578,P,N,Y,100,N,Atlantic,6,5.47032372799491,0.618419319692054,0.43677962556218,0.269911578426573,16.5719723183391,24.6506055363322
73,GIK23344-3,BC,71.735,-15.58,1054,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,611,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,P,N,Y,100,N,Atlantic,3,2.14345266245458,0.00973485129815699,0.336610183414317,0.114077045197372,10.8224755700326,10.8543159609121
74,GIK23478-2,BC,71.633,-8.45,1949,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,P,N,Y,100,N,Atlantic,2,1.96390768696859,0.0116955017301037,0.505916952594356,NA,10.7976470588235,10.8
75,GIK23342-3,BC,71.632,-8.4133,1907,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,P,N,Y,100,N,Atlantic,2,1.603239617062,0.00576364061612478,0.502898526372389,NA,10.7988439306358,10.8
76,GIK23371-1,BC,71.631,-8.6832,1244,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,732,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,P,N,Y,100,N,Atlantic,4,3.4373705321138,0.0293162382324758,0.257550409151559,0.185064607478481,10.892597577389,11.0526244952894
77,GIK23370-1,BC,71.62,-8.6773,1387,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,988,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,P,N,Y,100,N,Atlantic,4,3.22271206113139,0.029598144748208,0.257625228813203,0.185064607478481,10.9074775672981,11.0688434695912
78,GIK23369-1,BC,71.598,-8.5333,1874,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,P,N,Y,100,N,Atlantic,4,3.08433218382454,0.0210084948474132,0.255364830730615,0.185064607478481,10.8906525573192,11.0402998236332
79,GIK23368-1,BC,71.595,-8.4872,1892,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,650,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,P,N,Y,100,N,Atlantic,3,2.92390624705932,0.0414837059079693,0.347759694214785,0.114077045197372,10.9948795180723,11.2520331325301
80,GIK23269-2,BC,71.452,0.662,4762,Nordic_Seas,0,0.01,2,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,8,0,0,0,0,74,258,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,390,P,N,Y,100,N,Atlantic,4,3.99995901716955,0.503815876449733,0.503845222235679,0.185064607478481,13.6258397932817,17.5511627906977
81,GIK23295-4,BC,71.135,-5.9878,1553,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,9,0,0,0,0,19,850,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,P,N,Y,100,N,Atlantic,4,3.95244722208495,0.0871278878929428,0.273860923873509,0.185064607478481,11.1467415730337,11.695
82,GIK23363-1,BC,70.956,-5.5472,1730,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,1067,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1097,P,N,Y,100,N,Atlantic,4,3.01475440488301,0.0500623423198016,0.263175165210856,0.185064607478481,11.0951598173516,11.4865753424658
83,GIK23477-1,BC,70.955,-5.5567,1713,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,388,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,P,N,Y,100,N,Atlantic,4,3.59035903132715,0.0585625000000001,0.265551350992498,0.185064607478481,11.1365,11.595625
84,GIK23341-3,BC,70.952,-5.545,1705,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,856,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,P,N,Y,100,N,Atlantic,3,2.96149448671114,0.0512890203859231,0.35135393233135,0.114077045197372,11.028441410694,11.3311717861206
85,GIK23353-2,BC,70.57,-12.72,1823,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,1213,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,P,N,Y,100,N,Atlantic,4,3.32686258159406,0.0474263275792548,0.262446892285699,0.185064607478481,10.9422365245374,11.1510860820595
86,GIK23365-1,BC,70.535,-1.9927,2793,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,12,0,0,0,0,270,327,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,P,N,Y,100,N,Atlantic,4,3.99870756439107,0.5343772293504,0.536915322356808,0.185064607478481,17.2064308681672,25.625884244373
87,GIK23364-6,BC,70.482,-4.0117,2794,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,23,0,0,0,0,448,437,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,P,N,Y,100,N,Atlantic,4,3.94300906134646,0.53249127591007,0.534749379247755,0.185064607478481,18.0375545851528,27.5653930131004
88,GIK23347-4,BC,70.438,-16.08,1200,Nordic_Seas,0,0.01,1,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,501,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,P,N,Y,100,N,Atlantic,3,2.86054642304172,0.027272304544609,0.34267897880432,0.114077045197372,10.8830708661417,10.9969488188976
89,GIK23354-4,BC,70.318,-10.63,1704,Nordic_Seas,0,0.01,2,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,922,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,P,N,Y,100,N,Atlantic,3,2.41831833112142,0.0191794508520803,0.33985149844476,0.114077045197372,10.8283566058002,10.8716433941998
90,GIK23059-2,BC,70.305,-3.1218,2283,Nordic_Seas,0,0.01,1,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,5,0,0,0,0,172,343,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,P,N,Y,100,N,Atlantic,4,3.97235444566735,0.49188182609863,0.492011529681139,0.185064607478481,15.4820037105751,21.6102040816327
91,GIK23043-3,BC,70.258,-3.348,2133,Nordic_Seas,0,0.01,4,1?,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,42,0,0,0,0,166,197,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,435,P,N,Y,100,N,Atlantic,4,3.99999999999996,0.633831680434921,0.682746121502102,0.185064607478481,16.7447004608295,25.3076036866359
92,V23-60,TW,70.05,8.3167,2974,Nordic_Seas,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,15,0,0,0,0,43,208,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,384,P,N,Y,100,N,Atlantic,5,4.72368420859056,0.597590027700831,0.497005575824327,0.229617208732932,12.4807894736842,15.2809210526316
93,GIK23297-1,BC,70.012,-0.08,3295,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,13,0,0,0,0,276,259,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,618,P,N,Y,100,N,Atlantic,4,3.99959408834752,0.608923259964307,0.639260724064497,0.185064607478481,17.3931707317073,26.1494308943089
94,GIK23352-2,BC,70.008,-12.425,1773,Nordic_Seas,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,900,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,P,N,Y,100,N,Atlantic,3,2.52896760101697,0.0175047060878339,0.339272193361908,0.114077045197372,10.8625550660793,10.9469162995595
95,GIK23060-2,BC,70.002,-2.9948,3229,Nordic_Seas,0,0.01,4,1,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,34,0,0,0,0,255,402,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,730,P,N,Y,100,N,Atlantic,4,3.99999992915056,0.568665195195704,0.579596168024116,0.185064607478481,16.0727023319616,23.3098079561043
96,GIK23042-1,BC,69.997,-0.042,3294,Nordic_Seas,0,0.01,4,>2,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,10,0,0,0,0,135,148,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,P,N,Y,100,N,Atlantic,5,4.9734783830888,0.617621788416589,0.523042354248713,0.229617208732932,16.8474164133739,25.0177811550152
97,GIK23505-1,BC,69.689,0.48,3291,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,14,0,0,0,0,245,525,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,914,P,N,Y,100,N,Atlantic,4,3.99374602701945,0.575893368163958,0.589474394488245,0.185064607478481,14.7321624588364,20.0471459934138
98,GIK23058-2,BC,69.5,3.002,3276,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,11,0,0,0,0,190,200,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,487,P,N,Y,100,N,Atlantic,5,4.56927721733791,0.645148292461282,0.563615718203013,0.239718507865968,16.5503105590062,24.3198757763975
99,PS1249-1,BC,69.497,-19.47,856,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,320,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,P,N,Y,100,N,Atlantic,3,2.97503640090577,0.0420839996633281,0.347977623524588,0.114077045197372,10.8831804281346,11.0039755351682
100,PS1246-1,BC,69.409,-12.92,1895,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,524,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,P,N,Y,100,N,Atlantic,3,2.99633928686234,0.0878298346720813,0.36542889255044,0.114077045197372,11.2462659380692,11.8326958105647
101,V28-38,TW,69.383,-4.4,3411,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,569,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,612,P,N,Y,100,N,Atlantic,3,2.99999266173552,0.12764848159097,0.38210896215468,0.114077045197372,11.2895081967213,11.9481147540984
102,PS1243-1,BC,69.376,-6.51,2711,Nordic_Seas,0,0.01,1,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,127,354,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,519,P,N,Y,100,N,Atlantic,4,3.53294573643259,0.464417703263025,0.46678167206631,0.185064607478481,14.3748062015504,19.0433139534884
103,GIK23480-2,BC,69.367,-10.777,1766,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,625,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,P,N,Y,100,N,Atlantic,3,2.33643178303112,0.0157671957671958,0.338673260939684,0.114077045197372,10.8206349206349,10.8529365079365
104,PS1244-1,BC,69.365,-8.6665,2147,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,525,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,P,N,Y,100,N,Atlantic,4,3.68999866681782,0.0843792820859918,0.273038819577561,0.185064607478481,11.2903460837887,11.9593806921676
105,GIK23402-2,BC,68.732,0.1667,2412,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,57,0,0,0,0,410,569,248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,1,0,1303,P,N,Y,100,N,Atlantic,5,4.21400701139368,0.662907841148239,0.593309558671613,0.239718507865968,15.5522178988327,22.2394552529183
106,V28-36,TW,68.717,-12.717,1816,Nordic_Seas,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,707,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,P,N,Y,100,N,Atlantic,3,2.60926255174184,0.0710488607087439,0.35882762745482,0.114077045197372,10.8261580381471,10.8908719346049
107,GIK23041-1,BC,68.697,-0.237,2258,Nordic_Seas,0,0.01,4,1?,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,55,0,0,0,0,206,248,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,594,P,N,Y,100,N,Atlantic,4,4,0.675753379079707,0.771018058077021,0.185064607478481,16.1861720067454,24.0640809443508
108,V29-21,TW,68.633,-5.75,3384,Nordic_Seas,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,210,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,315,P,N,Y,100,N,Atlantic,4,3.88424437299036,0.492013109872727,0.492138684794334,0.185064607478481,12.9028938906752,15.7909967845659
109,V23-73,TW,68.547,2.7167,2970,Nordic_Seas,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,18,0,0,0,0,136,434,173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,0,777,P,N,Y,100,N,Atlantic,5,4.36061048389089,0.5916499610777,0.489775880829671,0.239718507865968,13.398687664042,17.1725721784777
110,V29-218,TW,68.39,-5.427,3410,Nordic_Seas,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61,355,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,450,P,N,Y,100,N,Atlantic,4,3.61383928571426,0.348752391581633,0.383878569024084,0.185064607478481,12.7691964285714,15.3813616071429
111,V23-59,TW,68.333,0.167,3083,Nordic_Seas,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,8,0,0,0,0,327,442,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,939,P,N,Y,100,N,Atlantic,5,4.23699355224492,0.622777478448276,0.530191037314765,0.239718507865968,15.9056034482759,22.7016702586207
112,GIK23298-2,BC,68.325,1.485,2755,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,18,1,1,0,0,115,222,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,462,P,N,Y,100,N,Atlantic,6,5.20614031580876,0.650680978762696,0.477118784074013,0.482034804645933,14.5570175438597,19.9634868421053
113,PS1241-1,BC,68.301,3.641,1886,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,25,0,0,0,0,80,262,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,514,P,N,Y,100,N,Atlantic,4,3.99999999907727,0.626134031590235,0.668688838043677,0.185064607478481,13.2352705410822,17.0535070140281
114,GIK23044-1,BC,68.235,2.548,2387,Nordic_Seas,0,0.01,2,1?,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,1,0,0,0,0,0,27,0,0,0,0,91,206,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,426,P,N,Y,100,N,Atlantic,7,5.95497630331745,0.660418678825723,0.420686103591154,0.654484166994193,14.0950236966825,19.1607819905213
115,GIK23067-2,BC,68.093,1.4248,2837,Nordic_Seas,0,0.01,2,>4,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,15,0,0,0,0,98,227,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,425,P,N,Y,100,N,Atlantic,4,3.9999999228347,0.616798596261587,0.65239844520679,0.185064607478481,14.2641330166271,19.2080760095012
116,V28-56,TW,68.033,-6.1167,2941,Nordic_Seas,0,0.01,3,3,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,534,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,P,N,Y,100,N,Atlantic,3,2.99998894544697,0.288390058326297,0.468421411524037,0.114077045197372,12.788785046729,15.3713395638629
117,GIK23483-2,BC,67.86,-18.615,818,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,25,0,0,0,0,11,763,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,P,N,Y,100,N,Atlantic,4,3.98894210486497,0.128299089555897,0.286795616483449,0.185064607478481,11.1092909535452,11.8016503667482
118,GIK23068-2,BC,67.833,1.5018,2228,Nordic_Seas,0,0.01,2,>2.5,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,31,0,0,0,0,63,199,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,404,P,N,Y,100,N,Atlantic,4,4,0.646931996969873,0.70807889090609,0.185064607478481,13.3541984732824,17.5739185750636
119,V29-211,TW,67.783,-6.6667,2553,Nordic_Seas,0,0.01,5,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,3,0,0,0,0,166,416,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,597,P,N,Y,100,N,Atlantic,4,3.8057519954986,0.423596667624246,0.433724071249863,0.185064607478481,14.9247457627119,20.2752542372881
120,GIK23332-4,BC,67.698,3.423,1261,Nordic_Seas,0,0.01,4,NA,Pflaumann_et_al._(in_press),U.P,25.11.2002,0,0,0,0,0,0,0,0,0,27,0,0,0,0,81,333,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,707,P,N,Y,100,N,Atlantic,4,3.99999891093342,0.621975722821721,0.661333187027293,0.185064607478481,12.4867709815078,15.3377667140825
