Event,Latitude,Longitude,Elevation [m],SST (1-12) [°C],Symbiosis,Spinose,Depth [m],Relative_Abundance
RC10-56,1.817,-91.25,-2082,24.171,No,No,0.005,0.013349999999999999
RC10-56,1.817,-91.25,-2082,24.171,No,Yes,0.005,0.02795
RC10-56,1.817,-91.25,-2082,24.171,Yes,No,0.005,0.88185
RC10-56,1.817,-91.25,-2082,24.171,Yes,Yes,0.005,0.13470000000000001
RC10-62,3.333,-101.7,-3120,25.782,No,No,0.01,0.08310000000000001
RC10-62,3.333,-101.7,-3120,25.782,No,Yes,0.01,0.09540000000000001
RC10-62,3.333,-101.7,-3120,25.782,Yes,No,0.01,0.643
RC10-62,3.333,-101.7,-3120,25.782,Yes,Yes,0.01,0.2948
RC10-64,1.817,-105.7,-3499,24.587,No,No,0,0.05
RC10-64,1.817,-105.7,-3499,24.587,No,Yes,0,0
RC10-64,1.817,-105.7,-3499,24.587,Yes,No,0,0.875
RC10-64,1.817,-105.7,-3499,24.587,Yes,Yes,0,0.125
RC11-10,4.967,-45.97,-3834,27.372,No,No,0,0.0031
RC11-10,4.967,-45.97,-3834,27.372,No,Yes,0,0.0052
RC11-10,4.967,-45.97,-3834,27.372,Yes,No,0,0.0614
RC11-10,4.967,-45.97,-3834,27.372,Yes,Yes,0,1.5358
RC11-103,-43.03,57.35,-4673,10.596,No,No,0,0.2003
RC11-103,-43.03,57.35,-4673,10.596,No,Yes,0,0.14529999999999998
RC11-103,-43.03,57.35,-4673,10.596,Yes,No,0,1.2785000000000002
RC11-103,-43.03,57.35,-4673,10.596,Yes,Yes,0,0
RC11-106,-34.33,54.217,-4212,18.553,No,No,0,0.1572
RC11-106,-34.33,54.217,-4212,18.553,No,Yes,0,0.0301
RC11-106,-34.33,54.217,-4212,18.553,Yes,No,0,1.4889000000000001
RC11-106,-34.33,54.217,-4212,18.553,Yes,Yes,0,0.040999999999999995
RC11-11,2.217,-45.4,-3759,27.279,No,No,0,0.0034999999999999996
RC11-11,2.217,-45.4,-3759,27.279,No,Yes,0,0.0034999999999999996
RC11-11,2.217,-45.4,-3759,27.279,Yes,No,0,0.10640000000000001
RC11-11,2.217,-45.4,-3759,27.279,Yes,Yes,0,1.4444
RC11-111,-22.4,57.633,-4365,24.607,No,No,0,0.037000000000000005
RC11-111,-22.4,57.633,-4365,24.607,No,Yes,0,0.0054
RC11-111,-22.4,57.633,-4365,24.607,Yes,No,0,0.30250000000000005
RC11-111,-22.4,57.633,-4365,24.607,Yes,Yes,0,1.3014
RC11-116,-34.92,67.583,-4548,17.774,No,No,0,0.2842
RC11-116,-34.92,67.583,-4548,17.774,No,Yes,0,0.0482
RC11-116,-34.92,67.583,-4548,17.774,Yes,No,0,1.1787
RC11-116,-34.92,67.583,-4548,17.774,Yes,Yes,0,0.057999999999999996
RC11-117,-36.48,69.55,-4367,16.037,No,No,0,0.4106
RC11-117,-36.48,69.55,-4367,16.037,No,Yes,0,0.1167
RC11-117,-36.48,69.55,-4367,16.037,Yes,No,0,0.6921
RC11-117,-36.48,69.55,-4367,16.037,Yes,Yes,0,0.07020000000000001
RC11-12,0.917,-43.77,-4145,27.073,No,No,0,0
RC11-12,0.917,-43.77,-4145,27.073,No,Yes,0,0
RC11-12,0.917,-43.77,-4145,27.073,Yes,No,0,0.16
RC11-12,0.917,-43.77,-4145,27.073,Yes,Yes,0,1.3119
RC11-121,-39.72,82.25,-3426,12.724,No,No,0,0.26320000000000005
RC11-121,-39.72,82.25,-3426,12.724,No,Yes,0,0.2844
RC11-121,-39.72,82.25,-3426,12.724,Yes,No,0,0.6292
RC11-121,-39.72,82.25,-3426,12.724,Yes,Yes,0,0.07429999999999999
RC11-122,-38.03,83.483,-3490,13.538,No,No,0,0.21969999999999998
RC11-122,-38.03,83.483,-3490,13.538,No,Yes,0,0.248
RC11-122,-38.03,83.483,-3490,13.538,Yes,No,0,0.5100999999999999
RC11-122,-38.03,83.483,-3490,13.538,Yes,Yes,0,0.23079999999999995
RC11-128,-28.07,95.967,-3926,20.294,No,No,0,0.2159
RC11-128,-28.07,95.967,-3926,20.294,No,Yes,0,0.06369999999999999
RC11-128,-28.07,95.967,-3926,20.294,Yes,No,0,0.5364999999999999
RC11-128,-28.07,95.967,-3926,20.294,Yes,Yes,0,0.6836
RC11-13,1.683,-41.52,-4378,27.111,No,No,0,0.0042
RC11-13,1.683,-41.52,-4378,27.111,No,Yes,0,0
RC11-13,1.683,-41.52,-4378,27.111,Yes,No,0,0.2097
RC11-13,1.683,-41.52,-4378,27.111,Yes,Yes,0,1.0353
RC11-134,-33.07,110.55,-2345,18.106,No,No,0,0.16699999999999998
RC11-134,-33.07,110.55,-2345,18.106,No,Yes,0,0.0895
RC11-134,-33.07,110.55,-2345,18.106,Yes,No,0,0.8601000000000001
RC11-134,-33.07,110.55,-2345,18.106,Yes,Yes,0,0.44160000000000005
RC11-138,-33.8,112.98,-3069,18.955,No,No,0,0.0855
RC11-138,-33.8,112.98,-3069,18.955,No,Yes,0,0.1243
RC11-138,-33.8,112.98,-3069,18.955,Yes,No,0,0.8168000000000001
RC11-138,-33.8,112.98,-3069,18.955,Yes,Yes,0,0.5050999999999999
RC11-139,-33.8,112.98,-3157,18.955,No,No,0,0.1735
RC11-139,-33.8,112.98,-3157,18.955,No,Yes,0,0.1429
RC11-139,-33.8,112.98,-3157,18.955,Yes,No,0,0.8878000000000001
RC11-139,-33.8,112.98,-3157,18.955,Yes,Yes,0,0.3162
RC11-14,-2.067,-40.6,-1639,27.131,No,No,0,0
RC11-14,-2.067,-40.6,-1639,27.131,No,Yes,0,0.0022
RC11-14,-2.067,-40.6,-1639,27.131,Yes,No,0,0.17939999999999998
RC11-14,-2.067,-40.6,-1639,27.131,Yes,Yes,0,1.3513
RC11-141,-31.57,114.12,-4347,20.415,No,No,0,0.0619
RC11-141,-31.57,114.12,-4347,20.415,No,Yes,0,0.0192
RC11-141,-31.57,114.12,-4347,20.415,Yes,No,0,1.5846999999999998
RC11-141,-31.57,114.12,-4347,20.415,Yes,Yes,0,0.1375
RC11-145,-25.48,110.02,-3869,22.417,No,No,0,0.04279999999999999
RC11-145,-25.48,110.02,-3869,22.417,No,Yes,0,0.023700000000000002
RC11-145,-25.48,110.02,-3869,22.417,Yes,No,0,0.7734000000000001
RC11-145,-25.48,110.02,-3869,22.417,Yes,Yes,0,0.6561000000000001
RC11-146,-21.42,112.8,-2371,25.037,No,No,0,0.0132
RC11-146,-21.42,112.8,-2371,25.037,No,Yes,0,0.1284
RC11-146,-21.42,112.8,-2371,25.037,Yes,No,0,0.28319999999999995
RC11-146,-21.42,112.8,-2371,25.037,Yes,Yes,0,0.9859
RC11-147,-19.07,112.75,-1953,26.013,No,No,0,0.0177
RC11-147,-19.07,112.75,-1953,26.013,No,Yes,0,0.0599
RC11-147,-19.07,112.75,-1953,26.013,Yes,No,0,0.2335
RC11-147,-19.07,112.75,-1953,26.013,Yes,Yes,0,1.06
RC11-15,-1.167,-36.95,-4446,27.113,No,No,0,0
RC11-15,-1.167,-36.95,-4446,27.113,No,Yes,0,0
RC11-15,-1.167,-36.95,-4446,27.113,Yes,No,0,0.26959999999999995
RC11-15,-1.167,-36.95,-4446,27.113,Yes,Yes,0,1.0778
RC11-16,-2.767,-35.22,-3835,27.136,No,No,0,0.0023
RC11-16,-2.767,-35.22,-3835,27.136,No,Yes,0,0
RC11-16,-2.767,-35.22,-3835,27.136,Yes,No,0,0.0992
RC11-16,-2.767,-35.22,-3835,27.136,Yes,Yes,0,1.4573999999999998
RC11-160,26.8,142.9,-4025,25.284,No,No,0.02,0.057800000000000004
RC11-160,26.8,142.9,-4025,25.284,No,Yes,0.02,0.0423
RC11-160,26.8,142.9,-4025,25.284,Yes,No,0.02,0.9721000000000001
RC11-160,26.8,142.9,-4025,25.284,Yes,Yes,0.02,0.5150000000000001
RC11-162,33.2,139.03,-1763,22.334,No,No,0.01,0.1166
RC11-162,33.2,139.03,-1763,22.334,No,Yes,0.01,0.1714
RC11-162,33.2,139.03,-1763,22.334,Yes,No,0.01,0.722
RC11-162,33.2,139.03,-1763,22.334,Yes,Yes,0.01,0.2565
RC11-21,-17.27,-35.97,-4021,26.346,No,No,0,0.0385
RC11-21,-17.27,-35.97,-4021,26.346,No,Yes,0,0.0034999999999999996
RC11-21,-17.27,-35.97,-4021,26.346,Yes,No,0,0.0596
RC11-21,-17.27,-35.97,-4021,26.346,Yes,Yes,0,1.5864000000000005
RC11-22,-20.17,-32.7,-4167,25.707,No,No,0.03,0.044000000000000004
RC11-22,-20.17,-32.7,-4167,25.707,No,Yes,0.03,0
RC11-22,-20.17,-32.7,-4167,25.707,Yes,No,0.03,0.0429
RC11-22,-20.17,-32.7,-4167,25.707,Yes,Yes,0.03,1.7046000000000001
RC11-230,-8.8,-110.8,-3259,24.758,No,No,0.01,0.0611
RC11-230,-8.8,-110.8,-3259,24.758,No,Yes,0.01,0.0408
RC11-230,-8.8,-110.8,-3259,24.758,Yes,No,0.01,0.43479999999999996
RC11-230,-8.8,-110.8,-3259,24.758,Yes,Yes,0.01,0.6501
RC11-238,-1.517,-85.82,-2573,22.962,No,No,0.01,0.060599999999999994
RC11-238,-1.517,-85.82,-2573,22.962,No,Yes,0.01,0.060599999999999994
RC11-238,-1.517,-85.82,-2573,22.962,Yes,No,0.01,0.8066000000000001
RC11-238,-1.517,-85.82,-2573,22.962,Yes,Yes,0.01,0.084
RC11-255,30.75,-75.32,-3728,24.602,No,No,0,0.0956
RC11-255,30.75,-75.32,-3728,24.602,No,Yes,0,0.0473
RC11-255,30.75,-75.32,-3728,24.602,Yes,No,0,0.16860000000000003
RC11-255,30.75,-75.32,-3728,24.602,Yes,Yes,0,1.1192
RC11-26,-28.58,-30.07,-2349,22.389,No,No,0,0.13299999999999998
RC11-26,-28.58,-30.07,-2349,22.389,No,Yes,0,0.0508
RC11-26,-28.58,-30.07,-2349,22.389,Yes,No,0,0.14150000000000001
RC11-26,-28.58,-30.07,-2349,22.389,Yes,Yes,0,1.2398000000000002
RC11-260,38.033,-70.8,-3740,21.25,No,No,0,0.17989999999999998
RC11-260,38.033,-70.8,-3740,21.25,No,Yes,0,0.12369999999999999
RC11-260,38.033,-70.8,-3740,21.25,Yes,No,0,0.8487
RC11-260,38.033,-70.8,-3740,21.25,Yes,Yes,0,0.1021
RC11-35,-34.72,-35.1,-4319,18.479,No,No,0,0.23920000000000002
RC11-35,-34.72,-35.1,-4319,18.479,No,Yes,0,0.0359
RC11-35,-34.72,-35.1,-4319,18.479,Yes,No,0,0.43829999999999997
RC11-35,-34.72,-35.1,-4319,18.479,Yes,Yes,0,0.7525999999999999
RC11-37,-31.98,-35.53,-2578,20.58,No,No,0,0.1597
RC11-37,-31.98,-35.53,-2578,20.58,No,Yes,0,0.0423
RC11-37,-31.98,-35.53,-2578,20.58,Yes,No,0,0.3439
RC11-37,-31.98,-35.53,-2578,20.58,Yes,Yes,0,0.9511999999999999
RC11-78,-50.87,-9.867,-3115,2.279,No,No,0,1.982
RC11-78,-50.87,-9.867,-3115,2.279,No,Yes,0,0.012
RC11-78,-50.87,-9.867,-3115,2.279,Yes,No,0,0
RC11-78,-50.87,-9.867,-3115,2.279,Yes,Yes,0,0.012
RC11-79,-49,-4.6,-3385,2.931,No,No,0,1.9556
RC11-79,-49,-4.6,-3385,2.931,No,Yes,0,0.0202
RC11-79,-49,-4.6,-3385,2.931,Yes,No,0,0.0404
RC11-79,-49,-4.6,-3385,2.931,Yes,Yes,0,0
RC11-80,-46.75,-0.05,-3656,5.839,No,No,0,0.5885999999999999
RC11-80,-46.75,-0.05,-3656,5.839,No,Yes,0,0.49340000000000006
RC11-80,-46.75,-0.05,-3656,5.839,Yes,No,0,1.7748000000000002
RC11-80,-46.75,-0.05,-3656,5.839,Yes,Yes,0,0.006
RC11-86,-35.78,18.45,-2829,18.289,No,No,0,0.15969999999999998
RC11-86,-35.78,18.45,-2829,18.289,No,Yes,0,0.0695
RC11-86,-35.78,18.45,-2829,18.289,Yes,No,0,0.8774999999999998
RC11-86,-35.78,18.45,-2829,18.289,Yes,Yes,0,0.28
RC11-9,7.633,-48.08,-4310,27.517,No,No,0.01,0.0042
RC11-9,7.633,-48.08,-4310,27.517,No,Yes,0.01,0
RC11-9,7.633,-48.08,-4310,27.517,Yes,No,0.01,0.1039
RC11-9,7.633,-48.08,-4310,27.517,Yes,Yes,0.01,1.4401
RC12-121,-3.733,168.38,-3519,29.02,No,No,0.01,0.0175
RC12-121,-3.733,168.38,-3519,29.02,No,Yes,0.01,0.0103
RC12-121,-3.733,168.38,-3519,29.02,Yes,No,0.01,0.20679999999999998
RC12-121,-3.733,168.38,-3519,29.02,Yes,Yes,0.01,1.2345
RC12-138,33,134.15,-605,22.585,No,No,0.01,0.08610000000000001
RC12-138,33,134.15,-605,22.585,No,Yes,0.01,0.2352
RC12-138,33,134.15,-605,22.585,Yes,No,0.01,0.5625000000000001
RC12-138,33,134.15,-605,22.585,Yes,Yes,0.01,0.35719999999999996
RC12-139,32.3,134.15,-3153,23.145,No,No,0.01,0.15380000000000002
RC12-139,32.3,134.15,-3153,23.145,No,Yes,0.01,0.1204
RC12-139,32.3,134.15,-3153,23.145,Yes,No,0.01,0.9129999999999999
RC12-139,32.3,134.15,-3153,23.145,Yes,Yes,0.01,0.12140000000000001
RC12-143,29.767,133.28,-2350,24.243,No,No,0.01,0.26520000000000005
RC12-143,29.767,133.28,-2350,24.243,No,Yes,0.01,0.0955
RC12-143,29.767,133.28,-2350,24.243,Yes,No,0.01,0.5854
RC12-143,29.767,133.28,-2350,24.243,Yes,Yes,0.01,0.3545999999999999
RC12-146,29.55,131.42,-3922,24.376,No,No,0.01,0.02
RC12-146,29.55,131.42,-3922,24.376,No,Yes,0.01,0.0913
RC12-146,29.55,131.42,-3922,24.376,Yes,No,0.01,0.8952
RC12-146,29.55,131.42,-3922,24.376,Yes,Yes,0.01,0.29950000000000004
RC12-233,-56.83,-66.93,-1866,4.924,No,No,0.01,0.48379999999999995
RC12-233,-56.83,-66.93,-1866,4.924,No,Yes,0.01,0.3845
RC12-233,-56.83,-66.93,-1866,4.924,Yes,No,0.01,0.2067
RC12-233,-56.83,-66.93,-1866,4.924,Yes,Yes,0.01,0.006
RC12-235,-50.43,-54.13,-1525,6.322,No,No,0,0.5773999999999999
RC12-235,-50.43,-54.13,-1525,6.322,No,Yes,0,0.3064
RC12-235,-50.43,-54.13,-1525,6.322,Yes,No,0,0.17490000000000003
RC12-235,-50.43,-54.13,-1525,6.322,Yes,Yes,0,0.0051
RC12-241,-43.47,-57.67,-3499,9.526,No,No,0,0.3233
RC12-241,-43.47,-57.67,-3499,9.526,No,Yes,0,0.2343
RC12-241,-43.47,-57.67,-3499,9.526,Yes,No,0,0.6997
RC12-241,-43.47,-57.67,-3499,9.526,Yes,Yes,0,0
RC12-266,-39.82,-24.8,-3939,14.668,No,No,0,0.35850000000000004
RC12-266,-39.82,-24.8,-3939,14.668,No,Yes,0,0.1164
RC12-266,-39.82,-24.8,-3939,14.668,Yes,No,0,0.7804000000000001
RC12-266,-39.82,-24.8,-3939,14.668,Yes,Yes,0,0.0787
RC12-268,-37.87,-28.87,-3933,16.44,No,No,0,0.4568000000000001
RC12-268,-37.87,-28.87,-3933,16.44,No,Yes,0,0.0724
RC12-268,-37.87,-28.87,-3933,16.44,Yes,No,0,0.7012999999999999
RC12-268,-37.87,-28.87,-3933,16.44,Yes,Yes,0,0.07659999999999999
RC12-291,-42.58,-17.8,-3508,10.113,No,No,0,0.5476999999999999
RC12-291,-42.58,-17.8,-3508,10.113,No,Yes,0,0.8376
RC12-291,-42.58,-17.8,-3508,10.113,Yes,No,0,0.8561
RC12-291,-42.58,-17.8,-3508,10.113,Yes,Yes,0,0.04999999999999999
RC12-292,-39.68,-15.48,-3541,14.438,No,No,0,0.2193
RC12-292,-39.68,-15.48,-3541,14.438,No,Yes,0,0.08199999999999999
RC12-292,-39.68,-15.48,-3541,14.438,Yes,No,0,0.9805999999999999
RC12-292,-39.68,-15.48,-3541,14.438,Yes,Yes,0,0.1414
RC12-293,-36.88,-13.15,-3393,17.944,No,No,0.02,0.16160000000000005
RC12-293,-36.88,-13.15,-3393,17.944,No,Yes,0.02,0.1008
RC12-293,-36.88,-13.15,-3393,17.944,Yes,No,0.02,0.681
RC12-293,-36.88,-13.15,-3393,17.944,Yes,Yes,0.02,0.3836
RC12-294,-37.27,-10.1,-3308,17.325,No,No,0,0.2053
RC12-294,-37.27,-10.1,-3308,17.325,No,Yes,0,0.2082
RC12-294,-37.27,-10.1,-3308,17.325,Yes,No,0,0.6677
RC12-294,-37.27,-10.1,-3308,17.325,Yes,Yes,0,0.22459999999999997
RC12-297,-36.15,-6.717,-3528,17.53,No,No,0,0.2679
RC12-297,-36.15,-6.717,-3528,17.53,No,Yes,0,0.2968
RC12-297,-36.15,-6.717,-3528,17.53,Yes,No,0,0.698
RC12-297,-36.15,-6.717,-3528,17.53,Yes,Yes,0,0.0746
RC12-298,-34.95,-4.75,-2213,18.395,No,No,0,0.3171
RC12-298,-34.95,-4.75,-2213,18.395,No,Yes,0,0.12369999999999999
RC12-298,-34.95,-4.75,-2213,18.395,Yes,No,0,0.6134000000000001
RC12-298,-34.95,-4.75,-2213,18.395,Yes,Yes,0,0.2701
RC12-299,-34.083,-1,-4296,17.732,No,No,0.02,0.4012
RC12-299,-34.083,-1,-4296,17.732,No,Yes,0.02,0.0537
RC12-299,-34.083,-1,-4296,17.732,Yes,No,0.02,0.8177
RC12-299,-34.083,-1,-4296,17.732,Yes,Yes,0.02,0.0902
RC12-300,-32.88,2.833,-4652,18.784,No,No,0.01,0.256
RC12-300,-32.88,2.833,-4652,18.784,No,Yes,0.01,0.045899999999999996
RC12-300,-32.88,2.833,-4652,18.784,Yes,No,0.01,1.0469
RC12-300,-32.88,2.833,-4652,18.784,Yes,Yes,0.01,0.1703
RC12-303,-30.48,11.55,-4250,18.722,No,No,0,0.2943
RC12-303,-30.48,11.55,-4250,18.722,No,Yes,0,0.008100000000000001
RC12-303,-30.48,11.55,-4250,18.722,Yes,No,0,1.1761
RC12-303,-30.48,11.55,-4250,18.722,Yes,Yes,0,0.0713
RC12-304,-33.22,29.183,-3290,21.814,No,No,0,0
RC12-304,-33.22,29.183,-3290,21.814,No,Yes,0,0.028999999999999998
RC12-304,-33.22,29.183,-3290,21.814,Yes,No,0,0.5915999999999999
RC12-304,-33.22,29.183,-3290,21.814,Yes,Yes,0,0.8852
RC12-328,-3.95,60.6,-3087,28.361,No,No,0,0.019799999999999998
RC12-328,-3.95,60.6,-3087,28.361,No,Yes,0,0.0731
RC12-328,-3.95,60.6,-3087,28.361,Yes,No,0,0.27240000000000003
RC12-328,-3.95,60.6,-3087,28.361,Yes,Yes,0,1.095
RC12-33,14.833,-93.95,-412,28.684,No,No,0.01,0.0159
RC12-33,14.833,-93.95,-412,28.684,No,Yes,0.01,0.3086
RC12-33,14.833,-93.95,-412,28.684,Yes,No,0.01,0.47040000000000004
RC12-33,14.833,-93.95,-412,28.684,Yes,Yes,0.01,0.3418
RC12-330,-2.833,67.717,-3834,28.862,No,No,0,0.061500000000000006
RC12-330,-2.833,67.717,-3834,28.862,No,Yes,0,0.0709
RC12-330,-2.833,67.717,-3834,28.862,Yes,No,0,0.3063
RC12-330,-2.833,67.717,-3834,28.862,Yes,Yes,0,0.9595
RC12-331,-2.5,69.867,-3941,28.809,No,No,0,0.054700000000000006
RC12-331,-2.5,69.867,-3941,28.809,No,Yes,0,0.0311
RC12-331,-2.5,69.867,-3941,28.809,Yes,No,0,0.44079999999999997
RC12-331,-2.5,69.867,-3941,28.809,Yes,Yes,0,0.6361
RC12-332,0.783,74.6,NA,28.841,No,No,0,0.0371
RC12-332,0.783,74.6,NA,28.841,No,Yes,0,0.13449999999999998
RC12-332,0.783,74.6,NA,28.841,Yes,No,0,0.3179
RC12-332,0.783,74.6,NA,28.841,Yes,Yes,0,0.8261
RC12-333,0.8,76.167,-4233,28.837,No,No,0,0.0973
RC12-333,0.8,76.167,-4233,28.837,No,Yes,0,0.0073
RC12-333,0.8,76.167,-4233,28.837,Yes,No,0,0.7104
RC12-333,0.8,76.167,-4233,28.837,Yes,Yes,0,0.20190000000000002
RC12-335,6.233,71,-3314,28.735,No,No,0,0.0219
RC12-335,6.233,71,-3314,28.735,No,Yes,0,0.3433
RC12-335,6.233,71,-3314,28.735,Yes,No,0,0.4815
RC12-335,6.233,71,-3314,28.735,Yes,Yes,0,0.2557
RC12-339,9.133,90.033,-3010,28.339,No,No,0,0.17310000000000003
RC12-339,9.133,90.033,-3010,28.339,No,Yes,0,0.2116
RC12-339,9.133,90.033,-3010,28.339,Yes,No,0,0.5992000000000001
RC12-339,9.133,90.033,-3010,28.339,Yes,Yes,0,1.4777
RC12-340,12.7,90.017,-3012,28.433,No,No,0,0.2482
RC12-340,12.7,90.017,-3012,28.433,No,Yes,0,0.20129999999999998
RC12-340,12.7,90.017,-3012,28.433,Yes,No,0,0.5553
RC12-340,12.7,90.017,-3012,28.433,Yes,Yes,0,1.3439
RC12-341,13.05,89.583,-2988,28.505,No,No,0,0.1208
RC12-341,13.05,89.583,-2988,28.505,No,Yes,0,0.079
RC12-341,13.05,89.583,-2988,28.505,Yes,No,0,0.2404
RC12-341,13.05,89.583,-2988,28.505,Yes,Yes,0,0.7559999999999999
RC12-342,15.05,88.633,-2840,28.44,No,No,0,0.2002
RC12-342,15.05,88.633,-2840,28.44,No,Yes,0,0.0722
RC12-342,15.05,88.633,-2840,28.44,Yes,No,0,0.3215
RC12-342,15.05,88.633,-2840,28.44,Yes,Yes,0,0.42369999999999997
RC12-343,15.167,90.567,-2666,28.339,No,No,0,0.28590000000000004
RC12-343,15.167,90.567,-2666,28.339,No,Yes,0,0.1571
RC12-343,15.167,90.567,-2666,28.339,Yes,No,0,0.7083000000000002
RC12-343,15.167,90.567,-2666,28.339,Yes,Yes,0,0.9743999999999998
RC12-344,12.767,96.067,-2140,27.966,No,No,0,0.036000000000000004
RC12-344,12.767,96.067,-2140,27.966,No,Yes,0,0.22820000000000001
RC12-344,12.767,96.067,-2140,27.966,Yes,No,0,0.34930000000000005
RC12-344,12.767,96.067,-2140,27.966,Yes,Yes,0,0.6777000000000001
RC12-347,9.333,93.333,-1533,28.192,No,No,0,0.0143
RC12-347,9.333,93.333,-1533,28.192,No,Yes,0,0.1075
RC12-347,9.333,93.333,-1533,28.192,Yes,No,0,0.392
RC12-347,9.333,93.333,-1533,28.192,Yes,Yes,0,0.8983999999999999
RC12-350,6.55,111.22,-1950,28.58,No,No,0,0
RC12-350,6.55,111.22,-1950,28.58,No,Yes,0,0.2333
RC12-350,6.55,111.22,-1950,28.58,Yes,No,0,0.6849
RC12-350,6.55,111.22,-1950,28.58,Yes,Yes,0,0.0817
RC12-365,23.95,126.18,-2787,26.37,No,No,0.01,0
RC12-365,23.95,126.18,-2787,26.37,No,Yes,0.01,0.1574
RC12-365,23.95,126.18,-2787,26.37,Yes,No,0.01,0
RC12-365,23.95,126.18,-2787,26.37,Yes,Yes,0.01,1.2669
RC12-366,26.583,126.33,-1644,25.207,No,No,0.01,0.016800000000000002
RC12-366,26.583,126.33,-1644,25.207,No,Yes,0.01,0.102
RC12-366,26.583,126.33,-1644,25.207,Yes,No,0.01,0.5907000000000001
RC12-366,26.583,126.33,-1644,25.207,Yes,Yes,0.01,0.4092
RC12-417,38.1,170.02,-3849,17.997,No,No,0.01,0.39230000000000004
RC12-417,38.1,170.02,-3849,17.997,No,Yes,0.01,0.0891
RC12-417,38.1,170.02,-3849,17.997,Yes,No,0.01,0.92490000000000006
RC12-417,38.1,170.02,-3849,17.997,Yes,Yes,0.01,0.006
RC12-418,38.1,170.02,-3842,17.997,No,No,0.01,0.5682
RC12-418,38.1,170.02,-3842,17.997,No,Yes,0.01,0.0291
RC12-418,38.1,170.02,-3842,17.997,Yes,No,0.01,0.7074999999999999
RC12-418,38.1,170.02,-3842,17.997,Yes,Yes,0.01,0.047
RC12-45,21.02,-115,NA,23.438,No,No,0.01,0.1392
RC12-45,21.02,-115,NA,23.438,No,Yes,0.01,0.0809
RC12-45,21.02,-115,NA,23.438,Yes,No,0.01,0.4708
RC12-45,21.02,-115,NA,23.438,Yes,Yes,0.01,0.3608
RC13-108,-3.12,-89.42,-3308,22.408,No,No,0.01,0.0128
RC13-108,-3.12,-89.42,-3308,22.408,No,Yes,0.01,0.0085
RC13-108,-3.12,-89.42,-3308,22.408,Yes,No,0.01,0.9605999999999999
RC13-108,-3.12,-89.42,-3308,22.408,Yes,Yes,0.01,0.0225
RC13-110,-0.097,-95.65,-3231,23.113,No,No,0.01,0.037599999999999995
RC13-110,-0.097,-95.65,-3231,23.113,No,Yes,0.01,0.0115
RC13-110,-0.097,-95.65,-3231,23.113,Yes,No,0.01,0.9130000000000001
RC13-110,-0.097,-95.65,-3231,23.113,Yes,Yes,0.01,0.0418
RC13-113,-1.652,-103.6,-3195,23.848,No,No,0.01,0.035300000000000005
RC13-113,-1.652,-103.6,-3195,23.848,No,Yes,0.01,0.0203
RC13-113,-1.652,-103.6,-3195,23.848,Yes,No,0.01,0.8985
RC13-113,-1.652,-103.6,-3195,23.848,Yes,Yes,0.01,0.0512
RC13-115,-1.652,-104.8,-3621,23.844,No,No,0.01,0.033
RC13-115,-1.652,-104.8,-3621,23.844,No,Yes,0.01,0.0182
RC13-115,-1.652,-104.8,-3621,23.844,Yes,No,0.01,0.895
RC13-115,-1.652,-104.8,-3621,23.844,Yes,Yes,0.01,0.0751
RC13-122,12.833,-107.2,-3517,27.761,No,No,0.01,0.020200000000000006
RC13-122,12.833,-107.2,-3517,27.761,No,Yes,0.01,0.0867
RC13-122,12.833,-107.2,-3517,27.761,Yes,No,0.01,0.8375999999999999
RC13-122,12.833,-107.2,-3517,27.761,Yes,Yes,0.01,0.0701
RC13-136,4.978,-94.47,-3486,26.604,No,No,0.01,0.0184
RC13-136,4.978,-94.47,-3486,26.604,No,Yes,0.01,0
RC13-136,4.978,-94.47,-3486,26.604,Yes,No,0.01,0.9492999999999999
RC13-136,4.978,-94.47,-3486,26.604,Yes,Yes,0.01,0.0276
RC13-138,1.855,-96.81,-2655,23.908,No,No,0.01,0.0738
RC13-138,1.855,-96.81,-2655,23.908,No,Yes,0.01,0.063
RC13-138,1.855,-96.81,-2655,23.908,Yes,No,0.01,0.7633
RC13-138,1.855,-96.81,-2655,23.908,Yes,Yes,0.01,0.14
RC13-140,-2.865,-87.75,-2246,22.492,No,No,0.01,0.025199999999999997
RC13-140,-2.865,-87.75,-2246,22.492,No,Yes,0.01,0.0935
RC13-140,-2.865,-87.75,-2246,22.492,Yes,No,0.01,0.7051000000000001
RC13-140,-2.865,-87.75,-2246,22.492,Yes,Yes,0.01,0.22680000000000003
RC13-158,13.178,-79.83,-3016,27.743,No,No,0,0.013600000000000001
RC13-158,13.178,-79.83,-3016,27.743,No,Yes,0,0
RC13-158,13.178,-79.83,-3016,27.743,Yes,No,0,0.1477
RC13-158,13.178,-79.83,-3016,27.743,Yes,Yes,0,1.3840000000000001
RC13-17,19.087,-170.1,-3374,27.348,No,No,0.1,0.16469999999999999
RC13-17,19.087,-170.1,-3374,27.348,No,Yes,0.1,0
RC13-17,19.087,-170.1,-3374,27.348,Yes,No,0.1,0.1176
RC13-17,19.087,-170.1,-3374,27.348,Yes,Yes,0.1,1.1531000000000002
RC13-189,1.863,-30,-3233,26.871,No,No,0,0.016
RC13-189,1.863,-30,-3233,26.871,No,Yes,0,0.0034000000000000002
RC13-189,1.863,-30,-3233,26.871,Yes,No,0,0.1603
RC13-189,1.863,-30,-3233,26.871,Yes,Yes,0,1.2439
