,dbn,dbs,dsn,dss,dsst,dsal,dpo4,dchl,dfe
65,0.014742048,0.006865914,0.009872833,0.001505014,-5.0080423,-0.3350525,-5.977495e-08,0.106701225,-1.0827728e-11
66,0.016163275,0.0069665145,0.010608397,0.0015139552,-5.0901394,-0.3460846,-4.7922413e-08,0.07599327,-6.3731798e-12
67,0.01636491,0.0070908517,0.010760839,0.0015322845,-5.10245,-0.35403824,-5.0371455e-08,0.08241278,-7.1559425e-12
68,0.01651514,0.0072861155,0.010834939,0.0014045453,-5.1066327,-0.35988998,-4.9579057e-08,0.13243762,-6.862344e-12
69,0.016931472,0.0076169334,0.011254524,0.0016150726,-5.363863,-0.36995697,-1.0814597e-07,0.063693404,-2.7064628e-11
70,0.018081568,0.008377114,0.012066422,0.001725805,-5.365298,-0.37310028,-1.3177964e-07,0.08317068,-3.5239256e-11
72,0.027695026,0.014700865,0.017249206,0.0014944822,-4.9902062,-0.34209442,-7.6935066e-08,0.043260753,-1.6022184e-11
73,0.0151580125,0.008361619,0.009356881,0.00080987345,-4.9458046,-0.32878876,4.357844e-09,-0.06086296,1.17728605e-11
74,0.012337048,0.0063021984,0.0074622836,0.0005471939,-4.9472404,-0.32829666,9.355517e-09,0.26087454,1.3352208e-11
75,0.011798259,0.004775135,0.0071463343,0.0006905524,-4.959315,-0.32831192,-2.0945663e-09,-0.054763675,9.49274e-12
76,0.015050529,0.0064762915,0.009507075,0.001144045,-4.9508257,-0.32886124,-2.4901283e-08,0.091637254,1.7232327e-12
77,0.017128952,0.0072094845,0.010958584,0.0012441333,-4.918584,-0.32897568,-2.1178266e-08,0.1557436,3.0476732e-12
78,0.017148867,0.0073686065,0.011200154,0.0013647331,-4.911952,-0.328907,-1.2109467e-08,0.1876052,6.2798655e-12
79,0.019930393,0.008733635,0.013165793,0.0017579691,-4.889059,-0.32934952,-1.8953642e-08,-0.06549877,4.068912e-12
80,0.02310795,0.0103295855,0.015460286,0.0021085278,-4.8603787,-0.32994843,-3.8222197e-08,-0.008562207,-2.5522917e-12
81,0.027918782,0.012718802,0.01893697,0.002587588,-4.8587103,-0.33041382,-6.331197e-08,0.17065918,-1.12900245e-11
82,0.029061543,0.013975977,0.019554747,0.002401614,-4.842178,-0.3306198,-6.5820814e-08,0.03840986,-1.20563e-11
83,0.02683521,0.012860363,0.017860848,0.002197689,-4.849592,-0.33015823,-6.450114e-08,0.10089493,-1.1585566e-11
84,0.022685174,0.01057406,0.015071057,0.0020700973,-4.8762417,-0.3294716,-6.060827e-08,0.007848263,-1.0268841e-11
85,0.021617988,0.010055126,0.014240254,0.0019830242,-4.9011183,-0.3294983,-5.197353e-08,-0.012444526,-7.2219453e-12
86,0.022954509,0.0109425215,0.015055299,0.002031913,-4.9008408,-0.32949066,-4.723279e-08,0.053735048,-5.567047e-12
87,0.022712043,0.011291219,0.01479006,0.0018038657,-4.8900704,-0.32949448,-4.0342456e-08,0.11297017,-3.1853964e-12
88,0.02448707,0.0124146445,0.015926762,0.0019918568,-4.883014,-0.3296013,-4.8407628e-08,0.093534976,-5.9138805e-12
89,0.025947023,0.013418484,0.016865635,0.0020648055,-4.8742967,-0.32981873,-5.1820052e-08,-0.10832471,-7.1082584e-12
90,0.031062096,0.01658453,0.020279257,0.0023478735,-4.8567514,-0.33184814,-5.0983317e-08,0.2096265,-6.809331e-12
91,0.035194736,0.019885756,0.02280294,0.002365306,-4.8220124,-0.3333969,-5.4114935e-08,0.16885448,-8.364864e-12
92,0.03652464,0.020659588,0.023592433,0.0024058912,-4.7773314,-0.3318596,-9.100654e-08,0.13014609,-2.184064e-11
93,0.029496595,0.016682032,0.019085314,0.001985657,-4.8334365,-0.32992172,-6.026403e-08,0.16607147,-1.2168211e-11
94,0.027691148,0.015411798,0.017954363,0.0019840784,-4.8609776,-0.32960892,-5.1655206e-08,0.07927245,-9.355183e-12
95,0.026838811,0.014898867,0.017447319,0.0020463252,-4.8723726,-0.32938004,-4.283038e-08,0.22960928,-6.143641e-12
96,0.02596763,0.014236382,0.016864324,0.0019928692,-4.879801,-0.3293991,-4.1191697e-08,0.2160083,-5.406342e-12
97,0.024637608,0.013230643,0.015989767,0.0019198488,-4.884993,-0.3293152,-3.914238e-08,0.18464941,-4.4205195e-12
98,0.024534874,0.012934999,0.015845627,0.0018650154,-4.876669,-0.32962036,-2.8734576e-08,0.24208042,-5.589973e-13
99,0.023151228,0.011659727,0.01489619,0.0017628288,-4.885624,-0.3299141,-2.7908982e-08,0.13424417,-6.061818e-14
100,0.022942686,0.011310325,0.0148156695,0.0018569175,-4.9022846,-0.32997894,-3.4748382e-08,-0.058546722,-2.1756486e-12
101,0.023292812,0.012200995,0.01498837,0.0016838489,-4.8942,-0.32992935,-3.9050747e-08,-0.07753426,-3.5246805e-12
102,0.022524452,0.012146589,0.014360111,0.0015417822,-4.879702,-0.32952118,-3.070477e-08,0.13405564,-7.287504e-13
103,0.016993346,0.0088462215,0.010570932,0.0009905491,-4.9053407,-0.3288536,-1.7611e-08,0.0068430305,3.7148062e-12
104,0.023292674,0.012929412,0.014912559,0.0016108267,-4.8947887,-0.32995224,-3.4281356e-08,-0.00064122677,-1.7236768e-12
105,0.022537999,0.012547424,0.014321579,0.0014305515,-4.8998475,-0.32927322,-3.4451205e-08,-0.0052095056,-1.8173241e-12
106,0.019147668,0.010811159,0.012016574,0.001096921,-4.915595,-0.32907867,-2.726506e-08,0.12100187,5.819789e-13
107,0.030028507,0.0159285,0.018936703,0.0018349243,-4.99862,-0.34275818,-7.1469685e-08,0.15148109,-1.4129253e-11
108,0.028884824,0.014223942,0.01823933,0.0018138681,-4.8070703,-0.33089828,-6.195182e-08,0.22812262,-1.0945411e-11
109,0.026836162,0.012903326,0.016891805,0.0017075762,-4.8231997,-0.329731,-5.6296585e-08,0.16834056,-8.979206e-12
110,0.022864448,0.010897451,0.014259154,0.0013516154,-4.832146,-0.32922363,-5.13146e-08,0.100694954,-7.301326e-12
111,0.023142962,0.011294423,0.014418043,0.0013540518,-4.833202,-0.32904434,-5.1454208e-08,0.06550467,-7.271961e-12
112,0.01976198,0.0094085485,0.012298165,0.0011495128,-4.863582,-0.32837677,-4.337062e-08,0.04825604,-4.4390047e-12
113,0.01934626,0.008728895,0.012083549,0.0011366438,-4.8747745,-0.32813263,-4.6370133e-08,0.15876666,-5.2381433e-12
114,0.017679349,0.007579905,0.011009397,0.0010607485,-4.892928,-0.32839966,-3.6716983e-08,-0.007904887,-1.7861268e-12
115,0.015551357,0.006725082,0.009761164,0.0010754839,-4.912468,-0.32873917,-2.6667749e-08,0.16358438,1.6545654e-12
116,0.021565314,0.009862477,0.013710093,0.0014140848,-4.8775063,-0.32971573,-4.095523e-08,0.048594892,-3.0387914e-12
117,0.027397217,0.013812,0.017641455,0.0020321729,-4.8452153,-0.33015442,-6.6686425e-08,0.13953385,-1.1698087e-11
118,0.031424083,0.016364755,0.020262953,0.0021583298,-4.82173,-0.3302269,-7.4647005e-08,0.24075955,-1.4415136e-11
119,0.032518506,0.016823428,0.021067781,0.0022454709,-4.8310866,-0.33018875,-7.73814e-08,0.1195752,-1.5341839e-11
120,0.028060282,0.0142889405,0.018101286,0.0019325009,-4.844647,-0.3298874,-6.720461e-08,0.18890488,-1.2043089e-11
121,0.028540181,0.014352998,0.018331243,0.0020021964,-4.844837,-0.32970047,-7.1470595e-08,0.16573453,-1.3448853e-11
122,0.027233228,0.013558206,0.017356765,0.001655654,-4.8368044,-0.32945633,-5.3812073e-08,0.15209907,-7.570666e-12
123,0.025851242,0.013162961,0.01648227,0.0017654011,-4.850297,-0.3292389,-5.546235e-08,0.22151652,-8.0840334e-12
124,0.029181873,0.015501695,0.018605197,0.001993943,-4.824011,-0.32939148,-6.3811285e-08,0.21815085,-1.0904888e-11
125,0.029443309,0.016389117,0.018720064,0.0018212935,-4.812191,-0.33001328,-6.23279e-08,-0.05145353,-1.04460884e-11
126,-0.01181756,-0.009711446,-0.008156877,-0.001082968,-5.117446,-0.3255539,3.3230663e-08,0.2574328,2.0779545e-11
127,-0.016256735,-0.012947358,-0.010571867,-0.0011948897,-5.264304,-0.32382202,1.5592377e-08,0.044566095,1.1010248e-11
128,0.031244263,0.018890897,0.019471887,0.0014188197,-4.7253294,-0.33152008,-6.2425215e-08,0.24928659,-1.439715e-11
129,0.03896328,0.022794489,0.02430225,0.0021020835,-4.727058,-0.33107758,-9.868836e-08,-0.11336756,-2.6118996e-11
130,0.041886576,0.025085421,0.026621722,0.0025086617,-4.7282434,-0.33108902,-9.3057906e-08,-0.085653245,-2.3934743e-11
131,0.03825771,0.022256989,0.024384908,0.0024343468,-4.763054,-0.33035278,-8.7372655e-08,-0.040938944,-2.113587e-11
132,0.033089526,0.018412454,0.02104546,0.0021002144,-4.7918906,-0.3300476,-7.1967634e-08,0.086333215,-1.573125e-11
133,0.030238323,0.015495473,0.019072808,0.001833058,-4.809307,-0.32979202,-7.053404e-08,0.08039498,-1.5169033e-11
134,0.027678447,0.013243215,0.017363572,0.0016757809,-4.817696,-0.3300476,-6.374944e-08,0.09554982,-1.2386592e-11
135,0.025850086,0.011912153,0.016245607,0.0016717846,-4.822054,-0.32967758,-6.052892e-08,0.016440302,-1.1005974e-11
136,0.022357997,0.009678945,0.014039874,0.0014885915,-4.833511,-0.32919312,-4.9112714e-08,0.18049067,-7.1000983e-12
137,0.02301759,0.009724405,0.014508691,0.0015137726,-4.83528,-0.32962036,-4.7316917e-08,0.15760818,-6.4510064e-12
138,0.02411289,0.009982472,0.015187623,0.0016083093,-4.827137,-0.32949066,-4.6773266e-08,0.13973904,-6.2708727e-12
139,0.02350887,0.009682958,0.014805546,0.0015676515,-4.82054,-0.32929993,-5.2754558e-08,0.17265317,-8.309187e-12
140,0.025438633,0.010879209,0.016250167,0.0017849663,-4.8352456,-0.32992935,-6.727032e-08,-0.070539236,-1.3084589e-11
141,0.025343487,0.010928767,0.015940204,0.0013451092,-4.8022857,-0.32993698,-4.676349e-08,0.09736687,-6.1801675e-12
142,0.025158253,0.010698189,0.01582362,0.0015467918,-4.820801,-0.32964325,-5.8596925e-08,0.09180373,-1.0047629e-11
143,0.028191272,0.012456723,0.017793944,0.0017759185,-4.8185606,-0.3309784,-6.741607e-08,0.14163071,-1.289413e-11
144,0.023315392,0.012132317,0.014276668,0.00105072,-4.8183885,-0.3298645,-4.3319005e-08,-0.13237268,-4.717504e-12
145,0.019723505,0.010119999,0.011912022,0.0007599788,-4.8476186,-0.32929993,-4.224239e-08,-0.07204604,-4.298284e-12
146,0.01597147,0.008051071,0.00941686,0.00035180245,-4.838481,-0.328907,-3.8738335e-08,0.11223781,-3.3487657e-12
147,0.016864814,0.00806492,0.009758398,0.0004036678,-4.839226,-0.32847214,-4.815388e-08,0.19270012,-6.1583516e-12
148,0.017389141,0.009829143,0.010658551,0.0005409131,-4.864836,-0.32858658,-4.1266503e-08,0.18019584,-3.5744185e-12
149,0.018333621,0.010771822,0.01105386,0.0005330974,-4.857684,-0.32886124,-4.179992e-08,0.13818845,-3.1870617e-12
150,0.017204765,0.011934336,0.010768216,0.00043719076,-4.854486,-0.33016968,-4.5915613e-08,0.10847777,-4.002243e-12
151,0.01195094,0.008826941,0.007640492,8.206908e-05,-4.93747,-0.33117676,-3.695004e-08,-0.06673211,-1.0535461e-12
152,0.011483315,0.0064532086,0.006588679,-9.355135e-06,-4.932148,-0.3299713,-3.9070983e-08,0.15400028,-1.9378388e-12
153,0.018957835,0.011183489,0.011162307,0.00046639144,-4.8779287,-0.33083344,-5.331799e-08,0.07431823,-6.572687e-12
154,0.025381662,0.01597428,0.015506033,0.0010094922,-4.8394713,-0.3308487,-5.984543e-08,0.06602752,-8.845924e-12
155,0.029061992,0.018798808,0.018248167,0.0014753602,-4.831189,-0.33038712,-6.066489e-08,-0.0180735,-9.226231e-12
156,0.030486133,0.019520538,0.019130511,0.0015769042,-4.8281035,-0.32991028,-7.013682e-08,0.16047141,-1.2463808e-11
157,0.030766517,0.019559378,0.019215632,0.001526365,-4.821284,-0.3296051,-6.913456e-08,-0.10741469,-1.2212065e-11
158,0.029901505,0.018579705,0.018526416,0.00140406,-4.8202906,-0.32912445,-6.6504754e-08,0.16538933,-1.1492807e-11
159,0.027353764,0.017473063,0.016924243,0.0011499217,-4.8112326,-0.329422,-5.8756086e-08,0.017233878,-8.979983e-12
160,0.02884243,0.017419768,0.017617494,0.0012276703,-4.797981,-0.32943726,-6.8849886e-08,-0.04676664,-1.2306767e-11
161,0.0205548,0.013433255,0.012648135,0.00053603575,-4.7654963,-0.3203659,-5.080392e-08,0.18206382,-6.4613315e-12
164,-0.018789344,0.0010697134,-0.00803908,-0.00096711516,-4.8948517,-0.31584167,-1.9975005e-08,0.03465429,-7.660483e-12
165,0.019161,0.012853324,0.01180229,0.00042483024,-4.7851973,-0.32990265,-5.109473e-08,0.1341784,-1.3016754e-11
166,0.025863606,0.015568895,0.01551168,0.0008538058,-4.789499,-0.3304329,-6.3777634e-08,-0.03196007,-1.5018042e-11
167,0.026144363,0.015155841,0.015877783,0.0010965904,-4.802193,-0.3295784,-6.623736e-08,-0.10977173,-1.4077517e-11
168,0.026488524,0.015396567,0.016206317,0.0011294074,-4.8083353,-0.3299942,-6.5218956e-08,0.07943812,-1.3065382e-11
169,0.022282265,0.011359489,0.01339902,0.0008026371,-4.8240256,-0.3291092,-5.238394e-08,0.09596071,-8.627599e-12
170,0.01783637,0.008131595,0.010692645,0.0006453069,-4.839221,-0.32907486,-4.3909495e-08,-0.0864411,-5.5657146e-12
171,0.019669838,0.009619169,0.011704635,0.00070378743,-4.8164124,-0.3291626,-4.4800572e-08,0.20246395,-5.9632854e-12
172,0.020635508,0.010345416,0.01231391,0.0007882044,-4.808518,-0.32891464,-4.861431e-08,0.046408653,-7.312317e-12
173,0.021514855,0.011267493,0.012985412,0.0008169394,-4.8019657,-0.32906723,-4.8526317e-08,0.20268771,-7.349954e-12
174,0.021876998,0.009921236,0.013071649,0.00088189915,-4.840298,-0.32889557,-4.526987e-08,-0.11077607,-6.0191296e-12
175,0.01743032,0.007394541,0.010452317,0.00076210033,-4.8481407,-0.32849503,-3.9673296e-08,0.12558219,-4.107048e-12
176,0.022702623,0.010141753,0.013711926,0.00096228905,-4.8100853,-0.32992935,-4.837125e-08,0.07358557,-6.805889e-12
177,0.022758521,0.009885147,0.013683988,0.0008990746,-4.8151007,-0.32951736,-4.5842626e-08,0.17877567,-5.9375838e-12
178,0.017780207,0.0075400174,0.010701463,0.0007752925,-4.8508544,-0.32893753,-3.174432e-08,-0.108829826,-1.1773915e-12
179,0.018978126,0.00833559,0.011278387,0.0007375283,-4.840947,-0.32987595,-4.0709438e-08,0.14922243,-3.9850345e-12
180,0.018388733,0.008245256,0.01010374,0.00016618334,-4.8285055,-0.3290329,-5.1586767e-08,0.17417833,-7.5217055e-12
181,0.015118159,0.010556504,0.0095704235,0.00014865305,-4.8387604,-0.32929993,-4.8305765e-08,0.22179797,-6.6072148e-12
182,0.01748719,0.0119843595,0.010332577,9.894371e-06,-4.808642,-0.32932281,-5.7796115e-08,0.08547491,-1.0249135e-11
183,0.018505342,0.013993524,0.011253912,6.57849e-05,-4.7867184,-0.3298378,-5.9480044e-08,-0.120120406,-9.937384e-12
184,0.017172813,0.015120521,0.010686643,-6.6476874e-05,-4.7760763,-0.33088303,-5.4174734e-08,0.041559964,-7.128964e-12
185,0.021078043,0.016106922,0.01166337,-0.00019102637,-4.7725625,-0.33119202,-5.6502245e-08,-0.05018109,-6.850409e-12
186,-0.018296845,0.0023281984,-0.008557841,-0.000912657,-4.9752088,-0.32981873,-2.0542984e-08,0.12624955,4.6100346e-12
188,-0.09372867,-0.07294122,-0.06588359,-0.0030451985,-5.1158915,-0.30055618,6.7192786e-08,0.04441783,3.1728453e-11
189,0.010121234,0.011432704,0.006775558,-0.00042229425,-4.853501,-0.33048248,-5.300842e-08,0.083227634,-6.0408345e-12
190,0.018373989,0.01615148,0.011953786,8.6715445e-06,-4.784454,-0.3310852,-6.273365e-08,-0.036100864,-9.3485775e-12
191,0.02602382,0.017951585,0.015103679,0.00016908534,-4.773143,-0.33048248,-6.825394e-08,-0.10608706,-1.1372736e-11
192,0.02968669,0.01955187,0.017145,0.0004667174,-4.757963,-0.33008575,-7.739277e-08,0.0154595375,-1.4562851e-11
193,0.032037087,0.020249851,0.018319987,0.0005269712,-4.7560086,-0.3301468,-7.566541e-08,0.028198242,-1.4036272e-11
194,0.028712846,0.019778628,0.016850933,0.00041281618,-4.7532964,-0.3297844,-7.192375e-08,-0.022420675,-1.294348e-11
195,0.030845195,0.019661367,0.017653544,0.0005022725,-4.748141,-0.32979202,-7.192057e-08,0.02489248,-1.29999345e-11
196,0.030314691,0.01985081,0.017462034,0.00047981925,-4.715563,-0.33008957,-7.9181746e-08,-0.00478217,-1.5492385e-11
197,0.040428266,0.021678746,0.021694772,0.00040339492,-4.6682663,-0.33143234,-7.960762e-08,-0.09285396,-1.5656976e-11
198,-0.032993928,-0.019624721,-0.020729072,-0.0017876914,-5.2212973,-0.33436584,4.422418e-09,-0.03288269,-2.9589664e-12
200,-0.04283607,-0.02173359,-0.028840005,-0.0020727087,-4.9557853,-0.3159485,1.0546955e-08,0.07964283,-9.238277e-12
201,0.0044384077,0.0076941177,0.0028337613,-0.0007016752,-4.832912,-0.32964325,-4.1664293e-08,0.17304325,-1.2889356e-11
202,0.01244545,0.012476686,0.008466542,-0.00015584752,-4.78136,-0.3305397,-5.5513055e-08,-0.008468956,-1.2384982e-11
203,0.023336686,0.01514687,0.013673998,0.00014165975,-4.776728,-0.33033752,-6.2813115e-08,-0.10642433,-1.2718382e-11
204,0.022442617,0.015944574,0.013422776,0.0002912609,-4.7617626,-0.33026505,-6.382493e-08,0.023543179,-1.20792265e-11
205,0.019650668,0.013011228,0.01187361,0.00023879576,-4.786605,-0.32915878,-5.4544444e-08,0.04562664,-8.778922e-12
206,0.017893963,0.010656908,0.010542177,0.00014590006,-4.8013372,-0.32891083,-5.0248673e-08,0.05460304,-7.4248385e-12
207,0.012753643,0.010327529,0.00803265,-0.000114684924,-4.78227,-0.32818222,-5.254924e-08,0.042652607,-8.470835e-12
208,0.018695816,0.012886304,0.010773361,-9.927247e-05,-4.7554135,-0.32961655,-5.671768e-08,0.08145398,-1.0412227e-11
209,0.022486024,0.014846344,0.012827024,-2.7581118e-05,-4.74848,-0.32996368,-6.295852e-08,-0.053372383,-1.3053725e-11
210,0.023560934,0.0142487995,0.013051726,7.427391e-05,-4.7684727,-0.32924652,-6.166965e-08,-0.033590823,-1.2217061e-11
211,0.005677931,0.0042746738,0.0040239394,-0.0002634069,-4.840858,-0.32782745,-3.7432073e-08,0.11348793,-3.904377e-12
212,0.0076661035,0.0023443587,0.004255619,-0.00025568902,-4.8598747,-0.32960892,-2.6822136e-08,0.13255641,2.4996671e-13
213,0.022646852,0.011274403,0.012974467,0.0005112784,-4.8036814,-0.32997894,-5.3456915e-08,-0.022204697,-8.314238e-12
214,0.019394789,0.010021316,0.011222523,0.00043176115,-4.809381,-0.32932663,-4.2281272e-08,0.09871042,-4.5670134e-12
215,0.017949581,0.008536879,0.0101923235,0.0002994733,-4.8208594,-0.32959366,-3.892137e-08,0.06938118,-3.4886538e-12
216,0.017376922,0.012809619,0.009118736,-0.00039894506,-4.792547,-0.33055878,-6.0224465e-08,0.024607748,-1.04939946e-11
217,0.011942774,0.010912605,0.0049390495,-0.0006649224,-4.793335,-0.3317871,-6.207108e-08,0.12628978,-1.19351196e-11
218,0.031156644,0.01737304,0.014158405,-0.000704173,-4.7266145,-0.33117294,-7.015274e-08,0.03277698,-1.5558554e-11
219,0.038920388,0.021529905,0.019419365,-0.0006251065,-4.6743054,-0.3321724,-7.706751e-08,-0.011771858,-1.5745183e-11
220,0.045810416,0.036087453,0.023557454,-0.0007888293,-4.7638726,-0.34441376,-1.3094757e-07,-0.029993892,-2.1514901e-11
221,0.0044541806,-0.027568921,-0.01319325,-0.0023059258,-4.9573216,-0.32696152,-1.8106903e-09,-0.020063132,1.2607193e-11
222,-0.004699394,-0.050995946,-0.023299307,-0.003286575,-5.0955553,-0.33101654,7.443532e-08,0.011614084,3.650913e-11
224,-0.040970504,-0.15477806,-0.056837663,-0.0077682063,-5.466711,-0.25897598,3.2074047e-07,0.029930592,1.0946208e-10
225,-0.015714288,-0.073517546,-0.0320206,-0.0038227187,-4.990879,-0.32115555,9.773487e-08,0.009218574,4.1331216e-11
226,0.008163005,-0.014492631,-0.0068416446,-0.0016732728,-4.8266425,-0.32738113,-4.2705892e-08,-0.016982436,-2.8288483e-12
227,0.019075587,0.006988816,0.0041841865,-0.0011544693,-4.77302,-0.32889175,-7.3915885e-08,0.024160922,-1.32691635e-11
228,0.029781044,0.017068706,0.012693606,-0.0008828519,-4.7345047,-0.33019638,-7.306983e-08,-0.025287539,-1.2879753e-11
229,0.037007675,0.022777915,0.018216595,-0.00053799525,-4.700832,-0.3307724,-8.4617454e-08,0.052710027,-1.6371182e-11
230,0.02330251,0.01790417,0.0109053925,-0.00052254833,-4.6844254,-0.33086777,-8.215352e-08,0.014443487,-1.5883905e-11
231,0.03657627,0.022715166,0.018775828,-0.00040612556,-4.663983,-0.33067322,-8.708503e-08,-0.0032586157,-1.7339019e-11
232,0.050197855,0.027430244,0.025858939,-0.00038466882,-4.6278596,-0.33132553,-9.1717084e-08,-0.01336807,-1.8777646e-11
233,0.058571726,0.03351315,0.032223605,-0.00043494347,-4.555633,-0.3343544,-9.148948e-08,-0.0034732223,-1.8957613e-11
234,-0.061931863,-0.08233822,-0.05562626,-0.003134855,-5.213392,-0.32676315,5.8881483e-08,-0.02330336,1.07276965e-11
236,-0.032791585,-0.0921745,-0.04195717,-0.004855155,-4.7662716,-0.3276329,1.2568421e-07,0.008156389,9.203749e-13
237,0.019142702,-0.00013894588,0.0026876181,-0.0013631685,-4.7516265,-0.32725906,-3.1952027e-08,0.037207633,-9.5828345e-12
238,0.019547895,0.007640034,0.005640872,-0.0009520566,-4.731539,-0.330204,-6.2452045e-08,0.012108177,-1.3068879e-11
239,0.027295575,0.01523938,0.011584766,-0.00064423215,-4.7219534,-0.330719,-6.78524e-08,0.110425085,-1.2683854e-11
240,0.041308835,0.022459395,0.020178892,-0.00038549677,-4.676454,-0.33145523,-7.8479275e-08,-0.00980705,-1.5402624e-11
241,0.035433054,0.020798482,0.017398968,-0.00036943424,-4.6727014,-0.33082962,-7.540143e-08,0.054094583,-1.4765633e-11
242,0.025156304,0.015265979,0.011644013,-0.0005019922,-4.691206,-0.3305092,-6.321193e-08,-0.06821838,-1.1452839e-11
243,0.012620494,0.004020527,0.0026202574,-0.0008452479,-4.7133317,-0.32873535,-5.3996246e-08,0.06891096,-9.703849e-12
244,0.024356812,0.008790381,0.0064364225,-0.001121562,-4.658683,-0.33034897,-5.5897203e-08,-0.03256035,-1.2328694e-11
245,0.028978497,0.019041732,0.011630684,-0.0010987828,-4.6257553,-0.32757568,-1.17674404e-07,0.020431995,-3.1833258e-11
246,0.019147277,0.0004048124,0.0025533736,-0.0011278987,-4.736353,-0.3275528,-5.7549414e-08,-0.004555583,-1.2245149e-11
247,0.0011347234,-0.0022572875,-0.005493492,-0.001121508,-4.8080106,-0.32712936,-4.2778993e-08,0.07827589,-5.8871796e-12
248,-0.00829795,-0.001237087,-0.0072456,-0.0010428084,-4.866721,-0.32915115,-3.0156457e-08,0.061781794,-1.3823387e-12
249,0.00028449297,0.0063733384,-0.0002636388,-0.00062984787,-4.810357,-0.3292427,-4.5536126e-08,0.01898539,-6.046441e-12
250,0.006461628,0.0098559335,0.003642559,-0.00034529902,-4.7848787,-0.32928848,-4.900255e-08,-0.046281636,-7.0411454e-12
251,0.01555638,0.012610599,0.008516289,-0.0002625771,-4.786957,-0.33019257,-5.5640612e-08,0.11994228,-9.121481e-12
252,0.017983615,0.015290767,0.00061900914,-0.0018760916,-4.6615214,-0.32881927,-1.5531714e-07,-0.020999849,-4.067935e-11
253,0.0118100345,0.010602951,-0.0046215802,-0.002436377,-4.70672,-0.34113693,-1.671732e-07,-0.0069535077,-5.3374638e-11
254,0.0067614913,0.0014156848,-0.0072440505,-0.0026951954,-4.3983274,-0.32507324,-1.5822695e-07,-0.007589817,-4.7498255e-11
255,0.00384444,-0.020097837,-0.013534829,-0.002713048,-4.886677,-0.33364487,-2.4203246e-08,-0.002191335,-5.6911142e-12
257,-0.055486396,-0.21663791,-0.07716389,-0.012340394,-6.5865293,-0.25509262,6.2702725e-07,0.0585064,1.9569649e-10
258,-0.029617071,-0.14957672,-0.0548203,-0.014095301,-6.3845673,-0.29192352,4.3829664e-07,0.04242575,1.4158555e-10
259,-0.032604277,-0.13292535,-0.051185235,-0.011729363,-5.817868,-0.30784607,2.5475003e-07,0.028745115,8.880821e-11
260,-0.015134513,-0.08467594,-0.03280224,-0.007793391,-5.0828476,-0.31331253,1.8578157e-07,0.017791599,6.671441e-11
261,-0.023360819,-0.10171121,-0.039978966,-0.008716624,-5.2056723,-0.30674362,1.8503272e-07,0.018640757,6.453987e-11
262,-0.02870047,-0.110946804,-0.043851584,-0.008737126,-5.196451,-0.3052597,1.682123e-07,0.017946184,5.9463046e-11
263,-0.035245955,-0.12631656,-0.049370766,-0.009088047,-5.2590046,-0.30513,1.7573666e-07,0.02079168,6.2342354e-11
264,-0.031226695,-0.11401297,-0.044798702,-0.007685337,-5.1192265,-0.31298828,1.4287832e-07,0.016655236,5.3148763e-11
265,-0.014181346,-0.062191814,-0.02738525,-0.0047756163,-4.781504,-0.32312012,7.3679303e-09,0.001439333,1.2568141e-11
266,-0.0006136447,-0.024215221,-0.014917314,-0.0031326218,-4.5909133,-0.32707977,-9.321877e-08,-0.0056167543,-1.7866986e-11
267,0.007833421,0.0012654513,-0.00716275,-0.0025647208,-4.500427,-0.32686615,-1.8837216e-07,-0.008254319,-4.7576887e-11
268,0.00771448,0.0014927536,-0.007072419,-0.002559973,-4.445264,-0.327343,-1.8514277e-07,-0.008133858,-4.7222115e-11
269,-0.012235165,-0.05054158,-0.023724884,-0.0042490046,-4.4259086,-0.33420563,-2.637546e-08,-0.0013613701,-1.4345747e-12
270,-0.0535039,-0.15029195,-0.061654985,-0.008896186,-5.486337,-0.32263184,2.4707754e-07,0.01987353,3.3053865e-11
273,-0.036120683,-0.1146885,-0.04678361,-0.008800788,-4.854761,-0.28692627,1.7253478e-07,0.014145166,4.360537e-11
274,-0.020703375,-0.07613228,-0.03226413,-0.005260797,-4.709468,-0.32097244,7.1806426e-08,0.0063751936,2.3289648e-11
275,0.0029709786,-0.020673454,-0.013079166,-0.0029693982,-4.6733804,-0.32643127,-4.8813263e-08,-0.0039820373,-7.267409e-12
276,0.013095707,0.006485522,-0.005048305,-0.002417841,-4.610976,-0.3276596,-1.5142803e-07,-0.0049907565,-3.5918823e-11
277,0.020266578,0.025420561,0.0031494498,-0.0018118042,-4.5180917,-0.32793045,-1.8476828e-07,-0.015719414,-4.730194e-11
278,0.013783574,0.011567891,-0.0026781112,-0.0024159262,-4.379571,-0.329628,-1.6219042e-07,-0.007036507,-4.353609e-11
279,0.0052891523,-0.008614987,-0.009407014,-0.002761878,-4.4224052,-0.3265915,-8.1281314e-08,-0.006263703,-2.8407526e-11
280,0.008539155,0.0076452345,-0.0045719296,-0.0024575666,-4.034051,-0.34129715,-1.2337944e-07,-0.012874812,-4.7123333e-11
281,-0.021984696,-0.0717839,-0.03180282,-0.0057556015,-4.4504437,-0.31621933,4.6781906e-08,0.0015887022,6.16196e-12
282,-0.02757606,-0.0915706,-0.03808631,-0.0067014247,-4.6497416,-0.31113815,8.431209e-08,0.007437259,2.433631e-11
