,bn,bs,sn,ss,sst,po4,prey,fe,lat,upwelling,stratification
202,0.4518271,0.37910977,0.060916226,0.108146906,10.253216,5.1359376e-07,0.2963364,2.9979744e-10,43.9829630039656,0,-4.844557e-07
203,0.4604804,0.37960938,0.05642188,0.10348833,10.1553545,5.1862554e-07,0.29505354,3.0485403e-10,43.9829630039656,0,-1.0664209e-07
204,0.47003937,0.3814801,0.051301017,0.097179644,10.007291,5.3936117e-07,0.2940661,3.1277764e-10,43.9829630039656,0,-2.8976643e-07
205,0.5109605,0.37573084,0.03270363,0.080605015,9.942843,5.6292424e-07,0.28810394,3.2256328e-10,43.9829630039656,0,-2.2563648e-07
206,0.5284575,0.37229797,0.026205253,0.07303927,10.06385,5.648669e-07,0.28484887,3.282598e-10,43.9829630039656,0,-9.159862e-08
207,0.51129764,0.3699939,0.03644674,0.08226175,10.280828,5.5278974e-07,0.2850319,3.2532213e-10,43.9829630039656,0,-3.7475388e-08
208,0.49881503,0.3501782,0.046901885,0.10410484,11.212819,5.5956554e-07,0.27795666,3.2214506e-10,43.9829630039656,0,-1.2087185e-08
209,0.5360985,0.31371874,0.037457306,0.112725474,12.346122,5.8759883e-07,0.26390508,3.2680414e-10,43.9829630039656,0,-1.359644e-07
210,0.54434925,0.32039157,0.03815806,0.0971011,12.328265,6.151458e-07,0.26373777,3.320907e-10,43.9829630039656,0,-5.452739e-08
211,0.51117486,0.3419885,0.046396863,0.10043987,11.661149,6.5439497e-07,0.27215993,3.3597486e-10,43.9829630039656,0,-9.981811e-07
212,0.5862077,0.31632012,0.017315006,0.080157146,11.791757,6.4389565e-07,0.26472425,3.344922e-10,43.9829630039656,0,-2.3010264e-07
213,0.593943,0.33895585,0.020790113,0.04631104,11.5295925,6.792211e-07,0.26847866,3.416741e-10,43.9829630039656,0,-5.436834e-07
214,0.5980063,0.34535953,0.019309944,0.03732423,11.36773,6.9724723e-07,0.2695944,3.4493394e-10,43.9829630039656,0,-3.5518212e-08
